utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['[ are, + are ] you a t i-er? /']", are  are  you a t ier ,qy,MALE,7
"['no,  /']",no  ,nn,FEMALE,13
"['no,  /']",no  ,nn,FEMALE,13
['i work there as a temporary. /'],i work there as a temporary ,sd,FEMALE,1
"['{f oh, } really. /']",f oh  really ,b,MALE,2
"['{c but, } are you at t i? /']",c but  are you at t i ,qy,FEMALE,7
['{f oh } yeah. /'],f oh  yeah ,ny,MALE,9
['{c so } you have to do the random drug testing. /'],c so  you have to do the random drug testing ,qy^d,FEMALE,16
"['{f oh, } yeah,  /']",f oh  yeah  ,ny,MALE,9
"['yeah,  /']",yeah  ,ny,MALE,9
['yeah.  /'],yeah  ,ny,MALE,9
"[""in fact with  me, [ this is, + it's not ] much to talk about,  /""]",in fact with  me  this is  its not  much to talk about  ,sd,MALE,1
"[""i'm so much for it.  /""]",im so much for it  ,sd,MALE,1
"[""i don't really have much to comment about  it.  /""]",i dont really have much to comment about  it  ,sd,MALE,1
"[""there've been some interesting subject that  they've called about.  /""]",thereve been some interesting subject that  theyve called about  ,sv,MALE,3
"['how many times have you called,  /']",how many times have you called  ,qw,MALE,12
['{c or } have you been participating in this? /'],c or  have you been participating in this ,qrr,MALE,33
"['{f oh, } about ten or eleven calls. /']",f oh  about ten or eleven calls ,sd,FEMALE,1
"['{f oh, } you got ten,  /']",f oh  you got ten  ,sd,MALE,1
['{d well } --'],d well  ,sd,MALE,1
['right. /'],right ,b,FEMALE,2
"[""-- [ you, + you've ] passed me up.  /""]",  you  youve  passed me up  ,+,MALE,0
['this is about six times. /'],this is about six times ,sd,MALE,1
['oh.  /'],oh  ,b,FEMALE,2
"['as contract person we have to do random drug testing, too. /']",as contract person we have to do random drug testing too ,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
"[""it doesn't bother me.  /""]",it doesnt bother me  ,sd,FEMALE,1
"[""i don't feel like  it's really a violation of privacy or anything. /""]",i dont feel like  its really a violation of privacy or anything ,sd,FEMALE,1
"['no,  /']",no  ,aa,MALE,4
"[""i think it's good.  /""]",i think its good  ,sv,MALE,3
"[""in fact, i don't know  what the statistics were,  /""]",in fact i dont know  what the statistics were  ,sd,MALE,1
['{c but } i think that they were surprised to find it so low.  /'],c but  i think that they were surprised to find it so low  ,sd,MALE,1
"['i think they were expecting to find, {f uh, } {d like } the national  average at t i.  /']",i think they were expecting to find f uh  d like  the national  average at t i  ,sd,MALE,1
['{c and } i think it was tremendously down. /'],c and  i think it was tremendously down ,sd,MALE,1
"['as far as the number of drug users, you mean? /']",as far as the number of drug users you mean ,qy,FEMALE,7
['yeah -- /'],yeah  ,ny,MALE,9
['huh. /'],huh ,b,FEMALE,2
['-- as far as the number of people they  actually found that were drug users.  /'], as far as the number of people they  actually found that were drug users  ,sd,MALE,1
"['{c but } i think that <<stumbles on words>>  when i was at t i of course, we had all the information before they started. /']",c but  i think that stumbles on words  when i was at t i of course we had all the information before they started ,sd,MALE,1
['right. /'],right ,b,FEMALE,2
['{c and } they said that a certain number of  people that the heavy drug users would either quit or go in rehabilitation programs.  /'],c and  they said that a certain number of  people that the heavy drug users would either quit or go in rehabilitation programs  ,sd,MALE,1
"[""{c and } i think that's what helps, {d you know, } that in the warning that you  have a drug program, the people that are worried about it or are taking drugs,  actually go  /""]",c and  i think thats what helps d you know  that in the warning that you  have a drug program the people that are worried about it or are taking drugs  actually go  ,sv,MALE,3
['{c and then } usually a lot of them partake in some of the benefits of  rehabilitation and everything. /'],c and then  usually a lot of them partake in some of the benefits of  rehabilitation and everything ,sv,MALE,3
"['right,  /']",right  ,b,FEMALE,2
"['yeah,  /']",yeah  ,b,FEMALE,2
"[""{c so } that's real beneficial  for the company and the employee. /""]",c so  thats real beneficial  for the company and the employee ,sv,FEMALE,3
"['yeah,  /']",yeah  ,b,MALE,2
['{c and } our numbers have been way down.  /'],c and  our numbers have been way down  ,sd,MALE,1
"[""i don't know what they were. /""]",i dont know what they were ,sd,MALE,1
"['when i worked for the temporary agency as  a permanent person, - /']",when i worked for the temporary agency as  a permanent person  ,sd,FEMALE,1
"['{c and so } we had, - /']",c and so  we had  ,%,FEMALE,5
"['when we sent temporaries to t i,  we had to have their drug tested. /']",when we sent temporaries to t i  we had to have their drug tested ,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
"[""{c and } we did have a couple of cases  where [ we really, + ] the person said that they hadn't used anything,  /""]",c and  we did have a couple of cases  where  we really   the person said that they hadnt used anything  ,sd,FEMALE,1
"['{c and } their test  came back positive,  /']",c and  their test  came back positive  ,sd,FEMALE,1
"[""{c and } normally we didn't retest them.  /""]",c and  normally we didnt retest them  ,sd,FEMALE,1
['{c but } there were a couple of  people that we really thought that they were telling the truth  /'],c but  there were a couple of  people that we really thought that they were telling the truth  ,sd,FEMALE,1
"['{c and }  we retested them {d like } the next day,  /']",c and   we retested them d like  the next day  ,sd,FEMALE,1
['{c and } they came back negative --'],c and  they came back negative ,sd,FEMALE,1
"['{f oh, } really. /']",f oh  really ,b,MALE,2
['-- the second time.  /'], the second time  ,+,FEMALE,0
