utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['okay. /'],okay ,"fo_o_fw_""_by_bc",MALE,0
['okay <laughter>.  /'],okay laughter  ,b^m,FEMALE,24
"['they suggested that we, {f uh, } discuss what we think of when we say camping. /']",they suggested that we f uh  discuss what we think of when we say camping ,sd,FEMALE,1
['yeah.  /'],yeah  ,b,MALE,2
"['[ what do you, + where do you ] like to camp?  /']", what do you  where do you  like to camp  ,qw,MALE,12
['how do you like to camp? /'],how do you like to camp ,qo,MALE,25
"['{f oh, } i can camp just about, most anyway <laughter>.  /']",f oh  i can camp just about most anyway laughter  ,sd,FEMALE,1
"['camping or, {f uh, } motor home is nice, {f uh, } travel trailer, pop up, /']",camping or f uh  motor home is nice f uh  travel trailer pop up ,sd,FEMALE,1
"['i used to, {f uh, } live in the ozarks and, {f uh } --']",i used to f uh  live in the ozarks and f uh  ,sd,MALE,1
"['{f oh, } really? /']",f oh  really ,bh,FEMALE,18
['-- liked to go up there and just take a backpack and --'], liked to go up there and just take a backpack and ,+,MALE,0
['oh. /'],oh ,b,FEMALE,2
['-- strike out into the woods. /'], strike out into the woods ,+,MALE,0
['you really rough it then. /'],you really rough it then ,bf,FEMALE,20
['yeah. /'],yeah ,aa,MALE,4
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
['do you do that very often? /'],do you do that very often ,qy,FEMALE,7
"[""i haven't done it in quite awhile --""]",i havent done it in quite awhile ,ng,MALE,29
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- since i moved down here.  /'], since i moved down here  ,+,MALE,0
['{c but } i used to do it --'],c but  i used to do it ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- quite a bit. /'], quite a bit ,+,MALE,0
"[""you'd have a lot of hills [ in that, + down in that ] area. /""]",youd have a lot of hills  in that  down in that  area ,qy^d,FEMALE,16
"['yeah,  /']",yeah  ,ny,MALE,9
['yeah -- /'],yeah  ,ny,MALE,9
['yeah. /'],yeah ,b^m,FEMALE,24
['-- it was real hilly. /'], it was real hilly ,sd,MALE,1
['that would be really great. /'],that would be really great ,sv,FEMALE,3
['take a twenty-two  /'],take a twentytwo  ,sd,MALE,1
['{c and } go out. /'],c and  go out ,sd,MALE,1
['pardon? /'],pardon ,br,FEMALE,30
['take a twenty-two  /'],take a twentytwo  ,sd,MALE,1
['{c and } find a creek. /'],c and  find a creek ,sd,MALE,1
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"[""that sounds like it'd be fun.  /""]",that sounds like itd be fun  ,sv,FEMALE,3
"['did you go alone or with a group or, -/']",did you go alone or with a group or ,qy,FEMALE,7
['i used to go with my brother. /'],i used to go with my brother ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['we just lived up there. /'],we just lived up there ,sd,MALE,1
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"[""{f oh, } that's great.  long as it's not raining. /""]",f oh  thats great  long as its not raining ,ba,FEMALE,6
"['yeah, /']",yeah ,b,MALE,2
['<laughter>.'],laughter,x,FEMALE,8
"['it gets kind of, - /']",it gets kind of  ,%,MALE,5
"['[ i, + we ] used to have one of those little caves you can go back in --']", i  we  used to have one of those little caves you can go back in ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- get out of the rain. /'], get out of the rain ,+,MALE,0
"['really,  /']",really  ,b,FEMALE,2
"['{f oh, } that would be, -/']",f oh  that would be ,%,FEMALE,5
"[""{c but } i don't know much about camping in texas. /""]",c but  i dont know much about camping in texas ,sd,MALE,1
['huh-uh.  /'],huhuh  ,b,FEMALE,2
"[""{d well, } i'm in pennsylvania. /""]",d well  im in pennsylvania ,sd,FEMALE,1
['you live in pennsylvania?  <laughter>. /'],you live in pennsylvania  laughter ,qy,MALE,7
['yes <laughter>. /'],yes laughter ,ny,FEMALE,9
"[""i didn't know they did this. /""]",i didnt know they did this ,sd,MALE,1
"['are you in texas, now? /']",are you in texas now ,qy,FEMALE,7
['yeah. /'],yeah ,ny,MALE,9
['oh.  /'],oh  ,bk,FEMALE,14
['okay. /'],okay ,bk,FEMALE,14
['yeah.  /'],yeah  ,b,MALE,2
"[""i'm down here at t i. /""]",im down here at t i ,sd,MALE,1
