utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['i pay a good deal of taxes i guess, because [ i, + i ]  make a fair amount of money,  /']",i pay a good deal of taxes i guess because  i  i   make a fair amount of money  ,sd,MALE,1
"[""{c and, }  {f uh, } the taxes that i pay, {f um, } i guess [ as a, + as a ]  general statement, i feel [ i, + i ] guess i get my money's worth for. /""]",c and   f uh  the taxes that i pay f um  i guess  as a  as a   general statement i feel  i  i  guess i get my moneys worth for ,sd,MALE,1
['okay. /'],okay ,b,MALE,2
"[""i'm not sure, though, whether  i feel, - /""]",im not sure though whether  i feel  ,%,MALE,5
"[""i guess  i am sure that i feel that, in general, though, {f uh, } the allocation, {f uh, } of the taxes in certain areas, [ i-, + isn't ] correct. /""]",i guess  i am sure that i feel that in general though f uh  the allocation f uh  of the taxes in certain areas  i  isnt  correct ,sv,MALE,3
"[""{d well, } i'm sure that, {f uh, } probably every person in this country would agree with you on that.""]",d well  im sure that f uh  probably every person in this country would agree with you on that,sv,MALE,3
['# <laughter>.  #'], laughter  ,x,MALE,8
['# because # everybody has a different idea of where the money should go. /'], because  everybody has a different idea of where the money should go ,+,MALE,0
"['{d well, } [ i, + i, ] - /']",d well   i  i   ,%,MALE,5
"[""lately, i guess, {f um, } {f uh, }  or,   at least for the last twenty years or so, i've felt that the expenditures of our taxes into high cost, {f uh, } defense items,  at least in the last ten years, have been, {f uh, } - /""]",lately i guess f um  f uh   or   at least for the last twenty years or so ive felt that the expenditures of our taxes into high cost f uh  defense items  at least in the last ten years have been f uh   ,sd,MALE,1
"[""there's been  and  extraordinary amount of money spent there,  /""]",theres been  and  extraordinary amount of money spent there  ,sv,MALE,3
"[""{c and } i'm not really sure [  that, +  that ] we've gotten our money's worth there, {f uh, } regardless of the outcome of the desert storm, {f uh, }""]",c and  im not really sure   that   that  weve gotten our moneys worth there f uh  regardless of the outcome of the desert storm f uh ,sv,MALE,3
['# uh-huh.  # /'], uhhuh   ,b,MALE,2
"['# desert # shield, {f uh, } situations. /']", desert  shield f uh  situations ,+,MALE,0
['yeah. /'],yeah ,b,MALE,2
