utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['do you know anyone that, {f uh, } [ is, + is ] in a nursing home or has ever been in one? /']",do you know anyone that f uh   is  is  in a nursing home or has ever been in one ,qy,MALE,7
['no.  /'],no  ,nn,FEMALE,13
"['{c but } [ i, + my grandparents ] were looking into it before  /']",c but   i  my grandparents  were looking into it before  ,sd,FEMALE,1
"[""{c so } i know what they've said. /""]",c so  i know what theyve said ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['uh-huh. /'],uhhuh ,b^m,FEMALE,24
"[""{d well, } i'm trying to think.  /""]",d well  im trying to think  ,^h,MALE,27
"[""my, {f uh, } {f uh, } wife's grandmother had alzheimer's  /""]",my f uh  f uh  wifes grandmother had alzheimers  ,sd,MALE,1
"['{c and } they were going to put her into [ a, + a ] nursing home  /']",c and  they were going to put her into  a  a  nursing home  ,sd,MALE,1
"['{c and, } {f uh, } [ they, + when they ] put her in, she had all kinds of trouble  /']",c and  f uh   they  when they  put her in she had all kinds of trouble  ,sd,MALE,1
"['{c and } the nursing home made them come <noise> and take her back because she <laughter> was being [ [ [ a, + a, ] + {d you know, } a, ] + a ] nuisance. # or worse than a nuisance,  /']",c and  the nursing home made them come noise and take her back because she laughter was being    a  a   d you know  a   a  nuisance  or worse than a nuisance  ,sd,MALE,1
['{e i mean } # --'],e i mean   ,sd,MALE,1
['# {f ((oh)) } they thought it was too much of a bother. # /'], f oh  they thought it was too much of a bother  ,bf,FEMALE,20
"['-- she sort of went, {d you know, } bananas  /']", she sort of went d you know  bananas  ,+,MALE,0
"[""{c and } they [ couldn't, + couldn't ] deal with her <sigh>.  /""]",c and  they  couldnt  couldnt  deal with her sigh  ,sd,MALE,1
"[""{c so, } i guess you need to, {f uh, } know whether it's [ a, + {d you know, } a ] no deposit, no return kind of thing whether <laughter>, -/""]",c so  i guess you need to f uh  know whether its  a  d you know  a  no deposit no return kind of thing whether laughter ,sd,MALE,1
['right.  /'],right  ,aa,FEMALE,4
"[""if they're equipped [ too, + to ] handle the kind of patients you're going to have --""]",if theyre equipped  too  to  handle the kind of patients youre going to have ,bf,FEMALE,20
['yeah. /'],yeah ,aa,MALE,4
"['-- {d you know, } put in there too.  /']", d you know  put in there too  ,+,FEMALE,0
['{c because } i know my grandparents wanted to have some independence still. /'],c because  i know my grandparents wanted to have some independence still ,sd,FEMALE,1
['right. /'],right ,b,MALE,2
['they wanted some place they can go and have their meals and a nurse on staff just in case they needed her  /'],they wanted some place they can go and have their meals and a nurse on staff just in case they needed her  ,sd,FEMALE,1
['{c but } they wanted to be independent as well.'],c but  they wanted to be independent as well,sd,FEMALE,1
['right. /'],right ,b,MALE,2
['have their own room. /'],have their own room ,+,FEMALE,0
"['my grandmother actually was in [ a, + a ] nursing home that, {f uh, } - /']",my grandmother actually was in  a  a  nursing home that f uh   ,sd,MALE,1
"['there was a retirement hotel and then a, {f uh, } - /']",there was a retirement hotel and then a f uh   ,sd,MALE,1
['there was some sort of full-time care place that was also associated with it  /'],there was some sort of fulltime care place that was also associated with it  ,sd,MALE,1
"['{c so } for, {f uh, } the first few years she had her own apartment and, {d you know, } made her own meals sometimes. but [ could, + could ] also go and eat someplace else. /']",c so  for f uh  the first few years she had her own apartment and d you know  made her own meals sometimes but  could  could  also go and eat someplace else ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and then, } {f uh, } as she became less able to take care of herself, then she moved into this other part that was able to, {f uh, } provide full-time care  /']",c and then  f uh  as she became less able to take care of herself then she moved into this other part that was able to f uh  provide fulltime care  ,sd,MALE,1
"[""{c and, } {f uh, } she didn't have to do anything anymore.  /""]",c and  f uh  she didnt have to do anything anymore  ,sd,MALE,1
['{c but } my experience has been that most people that move into nursing homes die very quickly.  /'],c but  my experience has been that most people that move into nursing homes die very quickly  ,sv,MALE,3
"[""{c and } that's som-, - /""]",c and  thats som  ,%,MALE,5
"[""i don't know whether that's because they, {d you know, } sort of give up hope once they get in there or what [ the, + the ] reason is.  /""]",i dont know whether thats because they d you know  sort of give up hope once they get in there or what  the  the  reason is  ,sd,MALE,1
['{c but } i think the average length of time that somebody lives in a nursing home is only {d like } six months or something. /'],c but  i think the average length of time that somebody lives in a nursing home is only d like  six months or something ,sv,MALE,3
"[""{d well } a lot of it's probably to do with the fact that people go to it because they need help. /""]",d well  a lot of its probably to do with the fact that people go to it because they need help ,sv,FEMALE,3
['yeah. /'],yeah ,b,MALE,2
['they need health care  /'],they need health care  ,sd,FEMALE,1
"[""{c so } they're already ill before they go. /""]",c so  theyre already ill before they go ,sd,FEMALE,1
['right. /'],right ,b,MALE,2
"[""that's probably a # large factor. # /""]",thats probably a  large factor  ,sv,FEMALE,3
['# yeah.  /'], yeah  ,b,MALE,2
"['[ if, # + if ] you can take care of yourself at all or have someone that can take care of you, then you stay where you are.  /']", if   if  you can take care of yourself at all or have someone that can take care of you then you stay where you are  ,sv,MALE,3
['then you only go there as a last resort. /'],then you only go there as a last resort ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
['{c or } people send you there as a last resort. /'],c or  people send you there as a last resort ,sd,MALE,1
"['right,  /']",right  ,aa,FEMALE,4
['right.  /'],right  ,aa,FEMALE,4
"[""that's what my grandparents, - /""]",thats what my grandparents  ,sd,FEMALE,1
"['it was just so that the rest of the relatives would have peace of mind knowing that if anything happened, there was somebody there for them. /']",it was just so that the rest of the relatives would have peace of mind knowing that if anything happened there was somebody there for them ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['{c so } that was their thinking.  /'],c so  that was their thinking  ,sd,FEMALE,1
['somebody who would know what to do in the event of an emergency. /'],somebody who would know what to do in the event of an emergency ,sd,FEMALE,1
['right. /'],right ,b,MALE,2
['{c and } also so they could find someplace that they enjoyed while they still had choices to make.'],c and  also so they could find someplace that they enjoyed while they still had choices to make,sd,FEMALE,1
['right. /'],right ,b,MALE,2
"[""so they wouldn't be stuck going into just whatever nursing home was available at the time.  /""]",so they wouldnt be stuck going into just whatever nursing home was available at the time  ,+,FEMALE,0
"[""i guess that's a problem too for people.  wait lists and all. /""]",i guess thats a problem too for people  wait lists and all ,sv,FEMALE,3
"['yeah,  /']",yeah  ,b,MALE,2
['# i guess. # /'], i guess  ,h,MALE,15
"['# that, {f uh, } - /']", that f uh   ,%,FEMALE,5
"[""# you can't always get in when you want too  /""]", you cant always get in when you want too  ,sv,FEMALE,3
"[""{c and } of course, you can't just sit around and wait. /""]",c and  of course you cant just sit around and wait ,sd,FEMALE,1
['right.  /'],right  ,aa,MALE,4
"['when you need it, you # need it # --']",when you need it you  need it  ,sv,MALE,3
['# yeah. # /'], yeah  ,b,FEMALE,2
['-- i guess. /'], i guess ,+,MALE,0
"[""{c and } the money is also another issue. how you're going to pay for it. /""]",c and  the money is also another issue how youre going to pay for it ,qh,FEMALE,26
['right. /'],right ,b,MALE,2
['at that stage of life you only have so much money left  /'],at that stage of life you only have so much money left  ,sv,FEMALE,3
"[""{c and } i guess it's not exactly fair for the younger family members to have to put it in their savings. /""]",c and  i guess its not exactly fair for the younger family members to have to put it in their savings ,sv,FEMALE,3
['# yeah. # /'], yeah  ,b,MALE,2
"['# {e i mean } # it is kind of fair,  /']", e i mean   it is kind of fair  ,sv,FEMALE,3
"[""{c but } it's also not fair because they have their own children to raise. /""]",c but  its also not fair because they have their own children to raise ,sv,FEMALE,3
['sure. /'],sure ,b,MALE,2
"[""{c so } it's another problem. /""]",c so  its another problem ,sv,FEMALE,3
"[""{c and } [ you probably, + if it were you, you probably ] wouldn't want someone choosing a place for you to live based on lowest price. /""]",c and   you probably  if it were you you probably  wouldnt want someone choosing a place for you to live based on lowest price ,sv,MALE,3
"['right,  /']",right  ,aa,FEMALE,4
['right.  /'],right  ,aa,FEMALE,4
"[""{c so, } [ it, + it's ] just so complicated anymore, i think <noise>.  /""]",c so   it  its  just so complicated anymore i think noise  ,sv,FEMALE,3
['people outlive their savings.  /'],people outlive their savings  ,sv,FEMALE,3
"[""{c and, } with medicine being the way it is, you're extending life where sometimes the quality of living has gone down  /""]",c and  with medicine being the way it is youre extending life where sometimes the quality of living has gone down  ,sv,FEMALE,3
