utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['what kind of car would you like to buy next? /'],what kind of car would you like to buy next ,qw,MALE,12
"['{d well, } i guess cadillac.  /']",d well  i guess cadillac  ,sd,FEMALE,1
"[""i guess that's kind of everybody's dream <laughter>. /""]",i guess thats kind of everybodys dream laughter ,sv,FEMALE,3
"['{d well, } why would that be? /']",d well  why would that be ,qw,MALE,12
"[""{f oh, } i guess it's a general motors product,  /""]",f oh  i guess its a general motors product  ,sd,FEMALE,1
"[""{c and } i like general motors because they're made in the united states,  /""]",c and  i like general motors because theyre made in the united states  ,sd,FEMALE,1
"[""{c and, }  {f uh, } we've had general motors for years and have always had real good luck with them. /""]",c and   f uh  weve had general motors for years and have always had real good luck with them ,sd,FEMALE,1
"['okay,  /']",okay  ,b,MALE,2
"[""{d well } that's good. /""]",d well  thats good ,ba,MALE,6
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['if you had, {f uh, } no financial requirements, if you could buy any car in the entire world, no matter what it cost, what would you buy? /']",if you had f uh  no financial requirements if you could buy any car in the entire world no matter what it cost what would you buy ,qw,MALE,12
"[""{f oh, } {f um, } i think i'd still go with the cadillac. /""]",f oh  f um  i think id still go with the cadillac ,sd,FEMALE,1
['do you? /'],do you ,bh,MALE,18
"[""[ i don't, + i don't ]  care about a big [ fancy, + fancy ] <laughter>. -/""]", i dont  i dont   care about a big  fancy  fancy  laughter ,sd,FEMALE,1
"['which type of cadillac, {f uh, } is your favorite? /']",which type of cadillac f uh  is your favorite ,qw,MALE,12
"[""{f oh, } i don't know.  /""]",f oh  i dont know  ,sd,FEMALE,1
"['i guess the seville, probably or. -/']",i guess the seville probably or ,sd,FEMALE,1
['the seville. /'],the seville ,b^m,MALE,24
['yeah. /'],yeah ,b,FEMALE,2
"[""that's a sharp looking car. /""]",thats a sharp looking car ,sv,MALE,3
['yeah. /'],yeah ,b,FEMALE,2
['that really is.  /'],that really is  ,sv,MALE,3
