utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['<clicking> okay. /'],clicking okay ,"fo_o_fw_""_by_bc",FEMALE,0
"['<clicking> {d so, } what is your opinion [ on, + on ] drug testing? /']",clicking d so  what is your opinion  on  on  drug testing ,qw,MALE,12
"[""<tv> <noise> {d well } i can see it in certain cases where [ it might be, + ] {f uh, } somebody's in a position that, {f uh, } perhaps a lot of lives are involved, like,  maybe, {f uh, } pilots that, {f uh, } {d you know, } fly jets  /""]",tv noise d well  i can see it in certain cases where  it might be   f uh  somebodys in a position that f uh  perhaps a lot of lives are involved like  maybe f uh  pilots that f uh  d you know  fly jets  ,sv,FEMALE,3
"['{c and, } {f uh, } maybe people that have a lot of responsibility over a large mass of people.  /']",c and  f uh  maybe people that have a lot of responsibility over a large mass of people  ,sv,FEMALE,3
['i could certainly see it being done  /'],i could certainly see it being done  ,sv,FEMALE,3
"['{c but, } in general, {f uh, } {d you know, } - /']",c but  in general f uh  d you know   ,%,FEMALE,5
['whether companies want to do this - /'],whether companies want to do this  ,sd,FEMALE,1
['{c and } i know that companies do.  /'],c and  i know that companies do  ,sd,FEMALE,1
['like factory workers that have lots of accidents are now being drug tested.  /'],like factory workers that have lots of accidents are now being drug tested  ,sd,FEMALE,1
['i know a couple of corporations that are doing that.  /'],i know a couple of corporations that are doing that  ,sd,FEMALE,1
"[""{f uh, } {c so, } {d you know, } they kind of have gotten into the idea that let's drug test them and let's put them through rehab.  /""]",f uh  c so  d you know  they kind of have gotten into the idea that lets drug test them and lets put them through rehab  ,sv,FEMALE,3
"[""{c but } there's got to be {d like } a limitation.  /""]",c but  theres got to be d like  a limitation  ,sv,FEMALE,3
['do we drug test everybody that comes in  /'],do we drug test everybody that comes in  ,qh,FEMALE,26
"['[ {c and } + {c or } ] do we kind of say, well you can be drug tested  /']", c and   c or   do we kind of say well you can be drug tested  ,qrr,FEMALE,33
['{c and } you look okay because you look this way.  /'],c and  you look okay because you look this way  ,^q,FEMALE,19
"[""[  you're, + you're ] very conservative  /""]",  youre  youre  very conservative  ,^q,FEMALE,19
"[""[ {c and, } + {c and } ] there's just no way that we would think that you would use drugs  /""]", c and   c and   theres just no way that we would think that you would use drugs  ,^q,FEMALE,19
"[""{c but } the guy that doesn't fit the stereotype of, {f uh, } the conservative or whatever could be drug tested.  /""]",c but  the guy that doesnt fit the stereotype of f uh  the conservative or whatever could be drug tested  ,sv,FEMALE,3
"['{c and, } - /']",c and   ,%,FEMALE,5
"['{f uh, } {d you know, } whether legal rights [ and, + ] of that person, - /']",f uh  d you know  whether legal rights  and   of that person  ,%,FEMALE,5
"[""i don't know.  /""]",i dont know  ,h,FEMALE,15
"[""there's certainly a lot of things to really consider, {f uh, } when you get into drug testing people just at the work place unless, of course, like i said, they have a large responsibility over a mass of people  /""]",theres certainly a lot of things to really consider f uh  when you get into drug testing people just at the work place unless of course like i said they have a large responsibility over a mass of people  ,sv,FEMALE,3
"[""# {f uh, } that's about it. # /""]", f uh  thats about it  ,sd,FEMALE,1
"['# {d well, } yeah,  /']", d well  yeah  ,b,MALE,2
"[""# [ [ it, + it, ] + it's ] just not the com-, - /""]",   it  it   its  just not the com  ,%,MALE,5
"[""you're talking about company's liability. /""]",youre talking about companys liability ,qy^d,MALE,16
"['uh-huh,  /']",uhhuh  ,ny,FEMALE,9
['uh-huh. /'],uhhuh ,ny,FEMALE,9
"['[ [ if, + if, ] + {f uh, } if ] the company is liable for something that, that, a employee does while under the influence [ of, + of ] a drug, {d you know, } then by all means they should have # the right [ [ [ [ to, + to, ] +  to, ] + <<pause>> to ] # -- +']",  if  if   f uh  if  the company is liable for something that that a employee does while under the influence  of  of  a drug d you know  then by all means they should have  the right     to  to    to   pause to    ,sv,MALE,3
"['# sure,  /']", sure  ,aa,FEMALE,4
['sure.  /'],sure  ,aa,FEMALE,4
"[""{c and } i think that's # what companies are doing,  {f uh, } more and  more because there are products that are out there. /""]",c and  i think thats  what companies are doing  f uh  more and  more because there are products that are out there ,sv,FEMALE,3
['-- <noise> to  ] minimize their liability.  /'], noise to   minimize their liability  ,+,MALE,0
"[""{c and } there's also the case about just, {f uh, } {f uh, } [ health, + health ] and welfare of the, {f uh, } <swallowing> employees. /""]",c and  theres also the case about just f uh  f uh   health  health  and welfare of the f uh  swallowing employees ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['if a company has a healthy work force, # their # --']",if a company has a healthy work force  their  ,sv,MALE,3
['# exactly. # /'], exactly  ,aa,FEMALE,4
['-- insurance rates are low. /'], insurance rates are low ,+,MALE,0
"['sure,  /']",sure  ,b,FEMALE,2
['# sure. # /'], sure  ,b,FEMALE,2
"[""# {c and } # [ not only a-, + not only low, ] there's all sorts [ of a, + of a ] [ benefits, + {f uh, } financial benefits ] # associated # --""]", c and    not only a  not only low  theres all sorts  of a  of a   benefits  f uh  financial benefits   associated  ,sd,MALE,1
['# sure. # /'], sure  ,b,FEMALE,2
"['-- with [ having, + {d you know, } having ] people file fewer claims, # being sick. # /']", with  having  d you know  having  people file fewer claims  being sick  ,+,MALE,0
['# exactly.  /'], exactly  ,aa,FEMALE,4
"['#  # the only thing is, # -/']",   the only thing is  ,sd,FEMALE,1
"[""#  ((   ))  # [ there, + ] [ there's + ] the whole question [ [ that, + that a, ] + that a ] work force that is known not to be on drugs is going to be more healthy  /""]",         there    theres   the whole question   that  that a   that a  work force that is known not to be on drugs is going to be more healthy  ,sd,MALE,1
"[""i # don't think anybody # --""]",i  dont think anybody  ,sv,MALE,3
['# exactly. # /'], exactly  ,aa,FEMALE,4
['-- would argue with that. /'], would argue with that ,+,MALE,0
['exactly.  /'],exactly  ,aa,FEMALE,4
"['the only thing is, {f uh, } - /']",the only thing is f uh   ,sd,FEMALE,1
['the one issue that i would take stands with is the fact that the drug testing itself can be done on a person that is actually not on drugs and come out positive. /'],the one issue that i would take stands with is the fact that the drug testing itself can be done on a person that is actually not on drugs and come out positive ,sv,FEMALE,3
['right. /'],right ,b,MALE,2
"[""if they have had {d like, } {f uh, } medications in the past, let's say, once a month or twice a month or three times a month or maybe that week they take an advil  /""]",if they have had d like  f uh  medications in the past lets say once a month or twice a month or three times a month or maybe that week they take an advil  ,sd,FEMALE,1
"['{c and } the advil will, apparently, come out positive as if they smoked marijuana. /']",c and  the advil will apparently come out positive as if they smoked marijuana ,sv,FEMALE,3
['right. /'],right ,b,MALE,2
"[""{f uh, } {c and } there's poppy seed type things.  /""]",f uh  c and  theres poppy seed type things  ,sd,FEMALE,1
['i think that everybody is aware of that  /'],i think that everybody is aware of that  ,sv,FEMALE,3
"[""{c but, } {f uh, } where's the line [ where you, + where you ] say to somebody, i'm going to drug test you tomorrow  /""]",c but  f uh  wheres the line  where you  where you  say to somebody im going to drug test you tomorrow  ,qh,FEMALE,26
['{c so } please do not take these medications  /'],c so  please do not take these medications  ,^q,FEMALE,19
"[""{c or } where's, - /""]",c or  wheres  ,qh,FEMALE,26
['# {d you know } [ how can # + --'], d you know   how can   ,qw,FEMALE,12
"['# {d well, } wel-, - /']", d well  wel  ,%,MALE,5
"['the ques-, # -/']",the ques  ,%,MALE,5
['-- how you ] can do it? /'], how you  can do it ,+,FEMALE,0
['right.  /'],right  ,b,MALE,2
"['the question becomes what do you do about somebody [ who tests, + <<mispronounced>> who tests ] positive. /']",the question becomes what do you do about somebody  who tests  mispronounced who tests  positive ,qh,MALE,26
['exactly. /'],exactly ,aa,FEMALE,4
"['d-, - /']",d  ,%,MALE,5
"[""that's where the real sticking point comes in. /""]",thats where the real sticking point comes in ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""it's not, - /""]",its not  ,%,MALE,5
"[""i don't think there's any problem with testing people. /""]",i dont think theres any problem with testing people ,sv,MALE,3
['sure. /'],sure ,b,FEMALE,2
"[""it's what do you do with the information? /""]",its what do you do with the information ,qw,MALE,12
['sure.  /'],sure  ,aa,FEMALE,4
['exactly.  /'],exactly  ,aa,FEMALE,4
"['an-, - /']",an  ,%,FEMALE,5
"['{c and } [ th-, + the ] only thing that i would say on that is it could blacklist an employee later on.  /']",c and   th  the  only thing that i would say on that is it could blacklist an employee later on  ,sv,FEMALE,3
"[""let's say, {f uh, } you've taken medication of some sort, even though they usually have you, at the time, list what medications you've taken.  /""]",lets say f uh  youve taken medication of some sort even though they usually have you at the time list what medications youve taken  ,sd,FEMALE,1
