utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",MALE,0
"[""mike, i guess we'll be talking about painting  recently.  /""]",mike i guess well be talking about painting  recently  ,sd,MALE,1
"[""any kind of recent painting you've done, {f uh, } yourself?  /""]",any kind of recent painting youve done f uh  yourself  ,qy,MALE,7
['have you done any recently? /'],have you done any recently ,qy,MALE,7
"['{d well, } we, {f uh, } remodeled a bathroom.']",d well  we f uh  remodeled a bathroom,sd,MALE,1
['<laughter>  uh-huh. /'],laughter  uhhuh ,b,MALE,2
"['[ and, + ] which required, {f uh, }  completely repainting the bathroom,  /']", and   which required f uh   completely repainting the bathroom  ,+,MALE,0
"[""{c and } the other project we've done around here is, {f uh, }  we've remodeled [ all our, + all our ] closets --""]",c and  the other project weve done around here is f uh   weve remodeled  all our  all our  closets ,sd,MALE,1
"['wow,  /']",wow  ,ba,MALE,6
"['wow,  /']",wow  ,ba,MALE,6
"[""[ that's, + that's ] quite a chore. /""]", thats  thats  quite a chore ,sv,MALE,3
['-- which required quite a bit of painting. /'], which required quite a bit of painting ,+,MALE,0
"['yes,  /']",yes  ,aa,MALE,4
['i imagine it did.  /'],i imagine it did  ,sv,MALE,3
['did you have that done professionally  /'],did you have that done professionally  ,qy,MALE,7
['{c or } # did you do that yourself? # /'],c or   did you do that yourself  ,qrr,MALE,33
"['# no,  /']", no  ,nn,MALE,13
"['we  did it ourselves, #  /']",we  did it ourselves   ,sd,MALE,1
['did it myself. -/'],did it myself ,sd,MALE,1
['did you enjoy that? /'],did you enjoy that ,qy,MALE,7
['yeah. /'],yeah ,ny,MALE,9
"[""{f oh, } [ that's, + that's ] fun.  /""]",f oh   thats  thats  fun  ,ba,MALE,6
"[""we just recently, {f uh, }  had our boys' room, - /""]",we just recently f uh   had our boys room  ,sd,MALE,1
"['our two oldest boys share a room,  /']",our two oldest boys share a room  ,sd,MALE,1
"[""{c and } [ they're, + ] {f uh, }  the paint has, {f uh, } kind of faded and deteriorated,  /""]",c and   theyre   f uh   the paint has f uh  kind of faded and deteriorated  ,sd,MALE,1
"['{c and so } we decided to paint their  room and put up wallpaper and border and so forth,  /']",c and so  we decided to paint their  room and put up wallpaper and border and so forth  ,sd,MALE,1
"['{c and, } {f uh, } looks quite good.  /']",c and  f uh  looks quite good  ,sd,MALE,1
['we were quite pleased with the result. /'],we were quite pleased with the result ,sd,MALE,1
['is this a project you did yourself? /'],is this a project you did yourself ,qy,MALE,7
"['yes,  /']",yes  ,ny,MALE,9
"[""it's a project, {f uh, } that i did,  /""]",its a project f uh  that i did  ,sd,MALE,1
"['yes,  /']",yes  ,ny,MALE,9
"['[ {c and, } + {c and, } ] {f uh. } -/']", c and   c and   f uh  ,%,MALE,5
"['[ what, + what ] brought about the fading of the paint? /']", what  what  brought about the fading of the paint ,qw,MALE,12
['{d well } -- -/'],d well   ,%,MALE,5
['just sun exposure? /'],just sun exposure ,qy,MALE,7
"[""-- i don't think it's sun exposure,  /""]", i dont think its sun exposure  ,ng,MALE,29
"['{c but, } {f uh, }  boys will be boys,  /']",c but  f uh   boys will be boys  ,sv,MALE,3
"['{c and } [ there, + there ] were crayon marks on there  /']",c and   there  there  were crayon marks on there  ,sd,MALE,1
['{c and } --'],c and  ,sd,MALE,1
"['{f oh, } okay,  /']",f oh  okay  ,bk,MALE,14
['yeah. /'],yeah ,b,MALE,2
"['-- we had [ to, + to ] scrub the crayon marks off,  of course, try and get it clean. /']", we had  to  to  scrub the crayon marks off  of course try and get it clean ,+,MALE,0
['latex paint? /'],latex paint ,qy,MALE,7
['pardon me? /'],pardon me ,br,MALE,30
['latex? /'],latex ,qy,MALE,7
['yes  /'],yes  ,ny,MALE,9
['it was.  /'],it was  ,sd,MALE,1
"['it was latex paint,  /']",it was latex paint  ,sd,MALE,1
"[""{c and }  that's, {f uh, } what we put back on there, was a latex paint. /""]",c and   thats f uh  what we put back on there was a latex paint ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c plus, } {f uh, } they had bunk beds,  /']",c plus  f uh  they had bunk beds  ,sd,MALE,1
"['{c and }  [ the boy, + one of the younger boys, ] when he was younger, about three years old, [ got a, + {f uh, } got a ]  nice marker and got up on the ceiling and decided to draw pictures <laughter>. /']",c and    the boy  one of the younger boys  when he was younger about three years old  got a  f uh  got a   nice marker and got up on the ceiling and decided to draw pictures laughter ,sd,MALE,1
