utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['<static> how do you usually keep up with current events? /'],static how do you usually keep up with current events ,qw,FEMALE,12
"['<tv> normally i listen to c n n or headline news  about an, </static> hour a day,  /']",tv normally i listen to c n n or headline news  about an static hour a day  ,sd,MALE,1
"['{c and then } i supplement that with, {f uh, }  radio news from my car radio and  from a news magazine once a week,']",c and then  i supplement that with f uh   radio news from my car radio and  from a news magazine once a week,sd,MALE,1
"['do you, -/']",do you ,%,FEMALE,5
['and a newspaper if i have time. /'],and a newspaper if i have time ,+,MALE,0
"['yeah,  /']",yeah  ,b,FEMALE,2
"[""i don't usually have time to read the newspaper  everyday,  /""]",i dont usually have time to read the newspaper  everyday  ,sd,FEMALE,1
"['{c so } i try to listen to the radio in the morning [ and, + and ] try to catch one  of the morning talk shows,  /']",c so  i try to listen to the radio in the morning  and  and  try to catch one  of the morning talk shows  ,sd,FEMALE,1
['{c and then } i usually end up flipping through  c n n and headline news during the evening.  /'],c and then  i usually end up flipping through  c n n and headline news during the evening  ,sd,FEMALE,1
"[""i always try to read the sunday paper just because it usually gives a summary of [ the, + the ] week's hot  events.  /""]",i always try to read the sunday paper just because it usually gives a summary of  the  the  weeks hot  events  ,sd,FEMALE,1
"['{c so, } [ i try to, + i try to ] catch that, if nothing else. /']",c so   i try to  i try to  catch that if nothing else ,sd,FEMALE,1
"[""that's true,  /""]",thats true  ,aa,MALE,4
"['[ {c and, } + {c and } ] how do you rate  the,  {f uh, } - /']", c and   c and   how do you rate  the  f uh   ,%,MALE,5
"[""[ h-, + ]  are you pleased with the news coverage that you're receiving? /""]", h    are you pleased with the news coverage that youre receiving ,qy,MALE,7
"[""[ for, + for ] local news i think we do real well  where it's, - /""]", for  for  local news i think we do real well  where its  ,sd,FEMALE,1
"['we live in a kind of small town,  /']",we live in a kind of small town  ,sd,FEMALE,1
"['{c but } i think we get excellent local coverage,   (( {f um } )) ,  /']",c but  i think we get excellent local coverage    f um     ,sd,FEMALE,1
"['{c and } i like  the national news that we see,  /']",c and  i like  the national news that we see  ,sd,FEMALE,1
