utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",FEMALE,0
['my name is karen. /'],my name is karen ,sd,FEMALE,1
"['okay,  /']",okay  ,b,FEMALE,2
['my name is terry. /'],my name is terry ,sd,FEMALE,1
"['okay,  /']",okay  ,b,FEMALE,2
"['{c and } this, {f uh, } - /']",c and  this f uh   ,%,FEMALE,5
['they said about magazines.  /'],they said about magazines  ,sv,FEMALE,3
"[""[ we, + i've ] probably personally take {a i think } just two -- /""]", we  ive  probably personally take a i think  just two  ,sd,FEMALE,1
['okay. /'],okay ,b,FEMALE,2
"[""--  {c but } that's because my mother-in-law  takes every one they print and gives them to me,""]",  c but  thats because my motherinlaw  takes every one they print and gives them to me,sd,FEMALE,1
['<laughter>.'],laughter,x,FEMALE,8
"['a month later <laughter>,   /']",a month later laughter   ,+,FEMALE,0
['[ {c so. } + {c so } ]  i get all of them.  /'], c so   c so    i get all of them  ,sd,FEMALE,1
"['{f uh, } the one that i really especially enjoy,  /']",f uh  the one that i really especially enjoy  ,sd,FEMALE,1
"['{c and } you may be familiar with it from wisconsin, is called country. /']",c and  you may be familiar with it from wisconsin is called country ,sv,FEMALE,3
"['{f oh, } yes, {f uh, }  /']",f oh  yes f uh   ,aa,FEMALE,4
"[""there's country living,  /""]",theres country living  ,sd,FEMALE,1
"[""there's country,  /""]",theres country  ,sd,FEMALE,1
"['{c and, } {f uh, } -/']",c and  f uh  ,%,FEMALE,5
"['{d well, } this, - /']",d well  this  ,%,FEMALE,5
"['yeah,  /']",yeah  ,%,FEMALE,5
"['this one is the one they have all the pictures of scenery from places we wished  we live, like --']",this one is the one they have all the pictures of scenery from places we wished  we live like ,sd,FEMALE,1
"['{f oh, } yeah. /']",f oh  yeah ,b,FEMALE,2
['-- wisconsin <laughter>. /'], wisconsin laughter ,+,FEMALE,0
['<laughter>.'],laughter,x,FEMALE,8
['gorgeous leaves and trees and all the lakes and  the mountains and things. /'],gorgeous leaves and trees and all the lakes and  the mountains and things ,sv,FEMALE,3
['sure. /'],sure ,b,FEMALE,2
"['{c and } i get that, it has recipes in it,  /']",c and  i get that it has recipes in it  ,sd,FEMALE,1
"[""{c and } that's my very favorite. /""]",c and  thats my very favorite ,sd,FEMALE,1
