utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['i said arlington, texas because the other day, i was talking with somebody  /']",i said arlington texas because the other day i was talking with somebody  ,sd,FEMALE,1
"['{c and } he was in arlington, virginia <laughter>. /']",c and  he was in arlington virginia laughter ,sd,FEMALE,1
"['{f oh, } no. /']",f oh  no ,ba,FEMALE,6
"['yeah,  /']",yeah  ,b,FEMALE,2
"[""that's the only one i've got now for this area. /""]",thats the only one ive got now for this area ,sd,FEMALE,1
"['{f oh, } {f gosh, }  {f oh, } {f gosh. } /']",f oh  f gosh   f oh  f gosh  ,ba,FEMALE,6
"[""{d well, } anyway, we've got a easy subject. /""]",d well  anyway weve got a easy subject ,sv,FEMALE,3
"['yes,  /']",yes  ,aa,FEMALE,4
['we do. /'],we do ,aa,FEMALE,4
"[""you go ahead first, if you'd like. /""]",you go ahead first if youd like ,ad,FEMALE,22
"['okay,  /']",okay  ,aa,FEMALE,4
['let me think here. /'],let me think here ,^h,FEMALE,27
['<throat_clearing>.'],throatclearing,x,FEMALE,8
"['favorite, - /']",favorite  ,sd,FEMALE,1
"[""i haven't been watching much t v lately <laughter>. /""]",i havent been watching much t v lately laughter ,sd,FEMALE,1
"['yeah,  /']",yeah  ,aa,FEMALE,4
['{d you know } --'],d you know  ,sv,FEMALE,3
['i used to. /'],i used to ,sd,FEMALE,1
['-- you get so busy. /'], you get so busy ,+,FEMALE,0
"['yeah,  /']",yeah  ,aa,FEMALE,4
"['[ i have, + {f uh, } i have ] one favorite soap opera.  /']", i have  f uh  i have  one favorite soap opera  ,sd,FEMALE,1
['i still watch  /'],i still watch  ,sd,FEMALE,1
"[""{c and } i tape because i'm not home <laughter>. /""]",c and  i tape because im not home laughter ,sd,FEMALE,1
"['{f oh, } <laughter>. /']",f oh  laughter ,%,FEMALE,5
"[""{c and, }  {f uh, } let's see,  /""]",c and   f uh  lets see  ,^h,FEMALE,27
"[""that's general hospital,  /""]",thats general hospital  ,sd,FEMALE,1
"[""{c and then, } {f uh, } at night, {f uh, } [ i don't, + ] {f uh, } [ when i sit down, + i don't usually sit down ] till almost nine o'clock --""]",c and then  f uh  at night f uh   i dont   f uh   when i sit down  i dont usually sit down  till almost nine oclock ,sd,FEMALE,1
['i know. /'],i know ,aa,FEMALE,4
['-- when my kids get in bed  /'], when my kids get in bed  ,+,FEMALE,0
"['[ {c and, }  + {c and, } ]  {f uh, } then i watch, - /']", c and    c and    f uh  then i watch  ,sd,FEMALE,1
