utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['{d so } do you have any recycling programs there? /'],d so  do you have any recycling programs there ,qy,FEMALE,7
"[""{f um, } i don't really think we have anything in the works as of yet. /""]",f um  i dont really think we have anything in the works as of yet ,ng,FEMALE,29
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{f uh, } we're a pretty small town  /""]",f uh  were a pretty small town  ,sd,FEMALE,1
"['{c and, }  {f uh, } the closest thing we have are bins {d like } out in front of wal-mart --']",c and   f uh  the closest thing we have are bins d like  out in front of walmart ,sd,FEMALE,1
"['{f oh, } uh-huh. /']",f oh  uhhuh ,b,FEMALE,2
"['-- that show, {d you know, } plastics, paper --']", that show d you know  plastics paper ,+,FEMALE,0
['yeah. /'],yeah ,b,FEMALE,2
"['-- liter bottles, et cetera, et cetera. /']", liter bottles et cetera et cetera ,+,FEMALE,0
"[""we've progressed a little bit farther than that. /""]",weve progressed a little bit farther than that ,sd,FEMALE,1
['<lipsmack>  yeah. /'],lipsmack  yeah ,b,FEMALE,2
"['{f um, } actually they have, {f uh, } - /']",f um  actually they have f uh   ,sd,FEMALE,1
"['parts of town, - /']",parts of town  ,sd,FEMALE,1
"['it may have even spread all over the whole town,  /']",it may have even spread all over the whole town  ,sd,FEMALE,1
"['{c and, }  {f um, } they will have these green bins -- /']",c and   f um  they will have these green bins  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- {c and } it's just as standard as  [ a, + a ] regular trash can that they come by and pick up and dump. /""]", c and  its just as standard as   a  a  regular trash can that they come by and pick up and dump ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['{c and, }  {f uh, } just along with  a trash can you have [ this, + this ] green plastic bin,  /']",c and   f uh  just along with  a trash can you have  this  this  green plastic bin  ,sd,FEMALE,1
"['{c and } you put your bottles in it and paper and,  {f uh, } {d you know, } all those things [ that wh-, + ]  /']",c and  you put your bottles in it and paper and  f uh  d you know  all those things  that wh    ,sd,FEMALE,1
['aluminum.  /'],aluminum  ,sd,FEMALE,1
"['{d you know, } anything that  can be recycled you just put in that bin. /']",d you know  anything that  can be recycled you just put in that bin ,sd,FEMALE,1
['oh. /'],oh ,b,FEMALE,2
"['{c and, }  {f uh, } i guess you can al-,  /']",c and   f uh  i guess you can al  ,sd,FEMALE,1
['{c and } a lot of the restaurants --'],c and  a lot of the restaurants ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['-- they just have, {f uh, }  places  [ where you can throw away, + especially beer places, where you can throw away ] green bottles,']", they just have f uh   places   where you can throw away  especially beer places where you can throw away  green bottles,+,FEMALE,0
['{f huh. } /'],f huh  ,%,FEMALE,5
['and then the brown bottles.  /'],and then the brown bottles  ,+,FEMALE,0
"[""{c and, }  {f uh, } {f oh, } i don't know,  /""]",c and   f uh  f oh  i dont know  ,h,FEMALE,15
"[""i guess they're, {d you know, } clear bottles. /""]",i guess theyre d you know  clear bottles ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['{c so, }  {f um, } {d you know } a lot of  people do have those separated.  /']",c so   f um  d you know  a lot of  people do have those separated  ,sd,FEMALE,1
"['{c and, }  of course, they have the, {f um, } dumpsters, {f uh, } [ the, + the ] igloos. /']",c and   of course they have the f um  dumpsters f uh   the  the  igloos ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['{f uh, } {c and } they have those  [ strateg-, + strategically ] placed around the city. /']",f uh  c and  they have those   strateg  strategically  placed around the city ,sd,FEMALE,1
['oh. /'],oh ,b,FEMALE,2
"[""{c and, }  {f uh, } [ they're, + they're ]  actually going to extend it, i think, one of these days maybe to apartment complexes  /""]",c and   f uh   theyre  theyre   actually going to extend it i think one of these days maybe to apartment complexes  ,sd,FEMALE,1
"['{c and, } {f uh, } -/']",c and  f uh  ,%,FEMALE,5
"['{f oh, } that would be good. /']",f oh  that would be good ,sv,FEMALE,3
"['yeah,  /']",yeah  ,b,FEMALE,2
['things of that nature.  /'],things of that nature  ,h,FEMALE,15
"['{c so, }  i guess when you live in a bigger city [ it, + it ] really becomes, {f uh, }']",c so   i guess when you live in a bigger city  it  it  really becomes f uh ,sv,FEMALE,3
"['yeah,  /']",yeah  ,b,FEMALE,2
"['{d see, }']",d see ,sd,FEMALE,1
['necessary. /'],necessary ,+,FEMALE,0
"[""it's not anywhere near that.  /""]",its not anywhere near that  ,+,FEMALE,0
"['{f uh, } we, {d you know, } - /']",f uh  we d you know   ,%,FEMALE,5
['as far as our little pitch in to it we do recycle our aluminum cans. /'],as far as our little pitch in to it we do recycle our aluminum cans ,sd,FEMALE,1
"['{f oh, } yeah. /']",f oh  yeah ,b,FEMALE,2
"[""{c but } that's as far as we go  /""]",c but  thats as far as we go  ,sd,FEMALE,1
"['{c because } i take them to a girl at work,  /']",c because  i take them to a girl at work  ,sd,FEMALE,1
"['{c and } she goes and cashes them in because, {d you know, } - /']",c and  she goes and cashes them in because d you know   ,sd,FEMALE,1
['[ i just -- +'], i just  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- i can ] do that for her  /'], i can  do that for her  ,+,FEMALE,0
['[ {c and } -- +'], c and   ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
"[""-- {c and } ] i don't want the hassle  because we have to go to another town to do it. /""]", c and   i dont want the hassle  because we have to go to another town to do it ,+,FEMALE,0
"['{f oh, } really? /']",f oh  really ,bh,FEMALE,18
"['yeah, /']",yeah ,ny,FEMALE,9
['{f huh. } /'],f huh  ,%,FEMALE,5
"[""{d see } we don't have anything here in belton.  /""]",d see  we dont have anything here in belton  ,sd,FEMALE,1
"[""[ it's, + it's ] a pretty small little town. /""]", its  its  a pretty small little town ,sd,FEMALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
['i remember my grandparents and  i used to always get out there on the road and pick up beer cans. /'],i remember my grandparents and  i used to always get out there on the road and pick up beer cans ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['{c and, }  {f uh, } -/']",c and   f uh  ,%,FEMALE,5
"[""{c so, } {d you know, } that's about all [ the, + ]   that we're doing here.  /""]",c so  d you know  thats about all  the     that were doing here  ,sd,FEMALE,1
"[""{f uh, } they're, {f uh, } getting a little bit more on,  /""]",f uh  theyre f uh  getting a little bit more on  ,sd,FEMALE,1
"[""they need  (( to a lot a ))  more community awareness of just what  (( is it ))  mean to recycle, and what can you recycle and  what you can't.""]",they need   to a lot a   more community awareness of just what   is it   mean to recycle and what can you recycle and  what you cant,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
