utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay, {f um, } {d well, }  /']",okay f um  d well   ,"fo_o_fw_""_by_bc",MALE,0
"['the first thing, - /']",the first thing  ,"fo_o_fw_""_by_bc",MALE,0
"['{f uh, } what do you think you would offer as far as, {f uh, } information about selecting a school? /']",f uh  what do you think you would offer as far as f uh  information about selecting a school ,qw,MALE,12
"[""{d well, } first i think they've got  to have a pretty good idea of [ what they want to, + what they want to ] do. /""]",d well  first i think theyve got  to have a pretty good idea of  what they want to  what they want to  do ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"['{f uh, } once they have that,  then they can start looking in all the various publications that give out all the information  about schools and write to the schools themselves, and start finding out  about the different requirements for the programs and what kind [ of, +  {f uh, } of ]  job assistance and all that other kind of stuff they offer. /']",f uh  once they have that  then they can start looking in all the various publications that give out all the information  about schools and write to the schools themselves and start finding out  about the different requirements for the programs and what kind  of   f uh  of   job assistance and all that other kind of stuff they offer ,sv,MALE,3
"['yeah, {f uh, }  /']",yeah f uh   ,b,MALE,2
"['[ do you, + do you ]  feel [ that the first two years +  that  the, ] {f um, } - /']", do you  do you   feel  that the first two years   that  the  f um   ,qy,MALE,7
"['depending upon the field,  i know there are some fields which a person should go to [ the school, + that school,  ] all four years,  /']",depending upon the field  i know there are some fields which a person should go to  the school  that school   all four years  ,sd,MALE,1
"[""{c but } i know there are some fields where it's really not necessary. /""]",c but  i know there are some fields where its really not necessary ,sd,MALE,1
"['yeah,  /']",yeah  ,aa,MALE,4
"['a lot fields are, - /']",a lot fields are  ,sv,MALE,3
"[""most of your liberal arts degrees and stuff aren't really concerned with your first two years anyway. /""]",most of your liberal arts degrees and stuff arent really concerned with your first two years anyway ,sd,MALE,1
"[""[ it's, +  it's ] your core education, your [ general requi-, + general education requirements. ] /""]", its   its  your core education your  general requi  general education requirements  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{f um, } [ if, + {d you know, } if ]  they want to get a liberal arts degree, [ i don't, +  i don't ] know what advice i'd give them.  /""]",f um   if  d you know  if   they want to get a liberal arts degree  i dont   i dont  know what advice id give them  ,sd,MALE,1
"[""go to the school you'd like to go to. /""]",go to the school youd like to go to ,^q,MALE,19
['<laughter> yeah. /'],laughter yeah ,b,MALE,2
"[""<laughter> that's what i did <laughter>. /""]",laughter thats what i did laughter ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"[""i didn't care about the program or anything else.  /""]",i didnt care about the program or anything else  ,sd,MALE,1
['i went where i wanted to go. /'],i went where i wanted to go ,sd,MALE,1
['yeah.  /'],yeah  ,b,MALE,2
['what was your degree in? /'],what was your degree in ,qw,MALE,12
"['{f uh, } political science. /']",f uh  political science ,sd,MALE,1
"['political science, {f oh, }  /']",political science f oh   ,b^m,MALE,24
['okay.  /'],okay  ,bk,MALE,14
"[""{d well, } <throat_clearing> [ i  kn-, +  i ] know,  i'm going to school right now,  /""]",d well  throatclearing  i  kn   i  know  im going to school right now  ,sd,MALE,1
"['{c and, }  {f uh, } i have a friend, /']",c and   f uh  i have a friend ,sd,MALE,1
['where are you at? /'],where are you at ,qw,MALE,12
"['{f uh, } u t d.  /']",f uh  u t d  ,sd,MALE,1
"['university of texas, dallas. /']",university of texas dallas ,sd,MALE,1
"['{d well, } yeah,  /']",d well  yeah  ,b,MALE,2
"[""i guess, everybody's  in dallas that i talk to.  /""]",i guess everybodys  in dallas that i talk to  ,sv,MALE,3
"[""i'm in,""]",im in,sd,MALE,1
['i know. /'],i know ,aa,MALE,4
['north carolina. /'],north carolina ,+,MALE,0
"[""that's where texas instruments is. /""]",thats where texas instruments is ,sd,MALE,1
"['yeah,  /']",yeah  ,aa,MALE,4
['right. /'],right ,aa,MALE,4
"[""{f um, } something [ that + [ i, + i ] think that    i've noticed that ] - /""]",f um  something  that   i  i  think that    ive noticed that   ,sd,MALE,1
"['[ i, + i ] have a friend,  /']", i  i  have a friend  ,sd,MALE,1
"[""i think if you're going into {d like, }  {f uh, } law or  medicine, a very particular, very specific field, [ even, + even ]  engineering, [ you can get, + you can meet ] a lot of the requirements at a public, {f um, } institution. /""]",i think if youre going into d like   f uh  law or  medicine a very particular very specific field  even  even   engineering  you can get  you can meet  a lot of the requirements at a public f um  institution ,sd,MALE,1
['sure. /'],sure ,b,MALE,2
"[""{c and, }  {f uh, } it's a lot cheaper. /""]",c and   f uh  its a lot cheaper ,sd,MALE,1
"['{f oh, } yeah. /']",f oh  yeah ,aa,MALE,4
"['[ my parents, + my parents ]  made a mistake [ in, + {f uh, } in  ] sending my sister to a private institution for the first two years. /']", my parents  my parents   made a mistake  in  f uh  in   sending my sister to a private institution for the first two years ,sd,MALE,1
['{f um. } /'],f um  ,%,MALE,5
"['{c and } she found out after that,  /']",c and  she found out after that  ,sd,MALE,1
"['she said, {d you know, } my parents, [ they just, + they ] really wasted a lot of money.  /']",she said d you know  my parents  they just  they  really wasted a lot of money  ,sd,MALE,1
['this is about twenty years ago. /'],this is about twenty years ago ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c but, }  {f uh, } {d well, }  right now i just, - /']",c but   f uh  d well   right now i just  ,sd,MALE,1
"['{e i mean }   as far as [ selecting, + selecting ] a school, [ [ i, + i,  ] +  i ] feel that, {f uh, } a lot of it depends upon the major. /']",e i mean    as far as  selecting  selecting  a school   i  i     i  feel that f uh  a lot of it depends upon the major ,sv,MALE,3
"['yeah,  /']",yeah  ,aa,MALE,4
"['it does.  {f um, }  /']",it does  f um   ,sv,MALE,3
"[""i didn't know what i wanted to do after i got [ my, + my ] degree. /""]",i didnt know what i wanted to do after i got  my  my  degree ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{f um, } originally i had planned, {f uh, }  undergrad degree in political science and  then a master's in public administration.   /""]",f um  originally i had planned f uh   undergrad degree in political science and  then a masters in public administration   ,sd,MALE,1
['{c and } i went ahead  and pursued that.  /'],c and  i went ahead  and pursued that  ,sd,MALE,1
"['[ i, +  i ] [ got +  as far as the thesis,  and decided,  to hell with it,  /']", i   i   got   as far as the thesis  and decided  to hell with it  ,sd,MALE,1
"[""i didn't want it.  /""]",i didnt want it  ,sd,MALE,1
"['{f um, } {c and } from that point i went to law school. /']",f um  c and  from that point i went to law school ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{c and } after a year and a half of  that i decided i didn't want that either  <laughter>. /""]",c and  after a year and a half of  that i decided i didnt want that either  laughter ,sd,MALE,1
['<laughter> okay. /'],laughter okay ,b,MALE,2
"[""haven't figured out what i want to be when i grow up. /""]",havent figured out what i want to be when i grow up ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['[ {c and so, } + {c but } ] [ [ i, + i, ] + i ]  really did enjoy the law.  /']", c and so   c but     i  i   i   really did enjoy the law  ,sd,MALE,1
"[""{e i mean, } [ that's, + that's ] where i wanted to be,  /""]",e i mean   thats  thats  where i wanted to be  ,sd,MALE,1
"[""{c but } i didn't want to go through  [ the, + {f uh, } the ] hassle that the law schools put you through,  because i never did want to be a practicing attorney.  /""]",c but  i didnt want to go through   the  f uh  the  hassle that the law schools put you through  because i never did want to be a practicing attorney  ,sd,MALE,1
['i just wanted a law degree. /'],i just wanted a law degree ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{c and } i've since discovered  that i would be far better off being in the paralegal field.""]",c and  ive since discovered  that i would be far better off being in the paralegal field,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"[""because that's the nuts  and bolts of the law, and that's what i like,  /""]",because thats the nuts  and bolts of the law and thats what i like  ,+,MALE,0
"[""{c and } you don't have to put up with all the b s that the lawyers have to. /""]",c and  you dont have to put up with all the b s that the lawyers have to ,sd,MALE,1
['right. /'],right ,b,MALE,2
"[""{c so } [ that's, + that's ]  what i'm pursuing right now -- /""]",c so   thats  thats   what im pursuing right now  ,sd,MALE,1
['{f um. } /'],f um  ,%,MALE,5
"[""-- {c and } i'm pretty happy with it so far. /""]", c and  im pretty happy with it so far ,sd,MALE,1
"['yeah,  /']",yeah  ,b,MALE,2
"['yeah,  /']",yeah  ,b,MALE,2
"[""[ i'm, + i'm ]  pursuing [ [ what they, + what's, ] + what's ] called an interdisciplinary field.  /""]", im  im   pursuing   what they  whats   whats  called an interdisciplinary field  ,sd,MALE,1
"[""i'm a speech therapy major -- /""]",im a speech therapy major  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- {c and } fortunately [ i have a lot of, + i have  a ] good medical background, /']", c and  fortunately  i have a lot of  i have  a  good medical background ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['{c and, } -/']",c and  ,%,MALE,5
"[""that's probably very useful. /""]",thats probably very useful ,sv,MALE,3
"['yeah,  /']",yeah  ,aa,MALE,4
"[""[ it's, +  it's ]  actually turning out to be [ more, + more ] useful than what i thought. /""]", its   its   actually turning out to be  more  more  useful than what i thought ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c and, }  {f um, } i also have a good  languages background, linguistics.']",c and   f um  i also have a good  languages background linguistics,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
