utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['okay. /'],okay ,"fo_o_fw_""_by_bc",FEMALE,0
['okay <<faint>>. /'],okay faint ,b,FEMALE,2
"['{d well, } did you go to college? /']",d well  did you go to college ,qy,FEMALE,7
"['yes,  /']",yes  ,ny,FEMALE,9
['i did. /'],i did ,sd,FEMALE,1
['{c and } where did you go? /'],c and  where did you go ,qw,FEMALE,12
['i went to a small liberal arts college in virginia. /'],i went to a small liberal arts college in virginia ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{f uh, } it was  (( sweeper ))   college of about seven hundred and fifty students.  /']",f uh  it was   sweeper    college of about seven hundred and fifty students  ,sd,FEMALE,1
"['i had gone to a small school growing up, {f uh, }  /']",i had gone to a small school growing up f uh   ,sd,FEMALE,1
"['{c and } a lot of my friends went to [ univert-, + university ] of michigan  /']",c and  a lot of my friends went to  univert  university  of michigan  ,sd,FEMALE,1
"['{c but } my parents were retiring in south carolina when i graduated and, {f uh, }  were looking for a southern school --']",c but  my parents were retiring in south carolina when i graduated and f uh   were looking for a southern school ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- {c and, }  {f uh, } {c also } u of m seemed overwhelming in size  /']", c and   f uh  c also  u of m seemed overwhelming in size  ,+,FEMALE,0
"['{c and, }  {f uh, } what about you? /']",c and   f uh  what about you ,qo,FEMALE,25
['i went to the university of minnesota. /'],i went to the university of minnesota ,sd,FEMALE,1
"[""{f oh, } {d so } you're from the midwest, too. /""]",f oh  d so  youre from the midwest too ,bf,FEMALE,20
"['i am,  /']",i am  ,aa,FEMALE,4
['uh-huh.  /'],uhhuh  ,aa,FEMALE,4
['where do you live now? /'],where do you live now ,qw,FEMALE,12
"['{f uh, } i live in texas now.  /']",f uh  i live in texas now  ,sd,FEMALE,1
['where are you? /'],where are you ,qw,FEMALE,12
"[""{d well, } i'm in texas.  /""]",d well  im in texas  ,sd,FEMALE,1
"[""i'm in austin. /""]",im in austin ,sd,FEMALE,1
"[""{f oh, } {f uh, } my brother's in austin.  /""]",f oh  f uh  my brothers in austin  ,sd,FEMALE,1
"['{f uh, } he lives lakeway.  /']",f uh  he lives lakeway  ,sd,FEMALE,1
"['he, {f uh, } had moved, {f uh, }  /']",he f uh  had moved f uh   ,sd,FEMALE,1
"[""we're in plano. /""]",were in plano ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and, } -/']",c and  ,%,FEMALE,5
