utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{d well, } what kind of garden do you have? /']",d well  what kind of garden do you have ,qw,FEMALE,12
"[""{d well, } we've tried having, - /""]",d well  weve tried having  ,sd,FEMALE,1
"['let me turn the t v off,  /']",let me turn the t v off  ,^h,FEMALE,27
"[""we've tried having a vegetable garden,  /""]",weve tried having a vegetable garden  ,sd,FEMALE,1
"[""{c and } i'm from chicago,  /""]",c and  im from chicago  ,sd,FEMALE,1
"['{c and } the way that, {f uh, } bugs and weeds grow down here is very different <laughter> from chicago.']",c and  the way that f uh  bugs and weeds grow down here is very different laughter from chicago,sd,FEMALE,1
['<laughter>.'],laughter,x,FEMALE,8
['/'],,+,FEMALE,0
"['{c and } we have tried several years in a row,  /']",c and  we have tried several years in a row  ,sd,FEMALE,1
"[""{c and } we've given up, between the fire ants, the pill bugs, the weeds, the drought, and a hundred and ten degree heat all summer,  /""]",c and  weve given up between the fire ants the pill bugs the weeds the drought and a hundred and ten degree heat all summer  ,sd,FEMALE,1
"['{c and } we just kind of, {f uh, } decided to go with a few flowers and  give up on the vegetable garden <laughter>. /']",c and  we just kind of f uh  decided to go with a few flowers and  give up on the vegetable garden laughter ,sd,FEMALE,1
['oh. /'],oh ,b,FEMALE,2
"[""we had to put so much poison out on everything that we thought, who'd want to eat that stuff. /""]",we had to put so much poison out on everything that we thought whod want to eat that stuff ,sd,FEMALE,1
"['uh-huh,  /']",uhhuh  ,b,FEMALE,2
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{d you know, } {c so } we have really been frustrated by our gardening attempts here,  /']",d you know  c so  we have really been frustrated by our gardening attempts here  ,sd,FEMALE,1
"['{c and, } {f uh, } if you really water a lot, you can do it,  /']",c and  f uh  if you really water a lot you can do it  ,sd,FEMALE,1
"['{c but, } {d you know, } when you have to pay for water, it really gets to be an annoyance to have to water constantly. /']",c but  d you know  when you have to pay for water it really gets to be an annoyance to have to water constantly ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{c so, } right now we're just, -/""]",c so  right now were just ,sd,FEMALE,1
['do you have a lawn? /'],do you have a lawn ,qy,FEMALE,7
"['yeah,  /']",yeah  ,b,FEMALE,2
"['[ we, + we  ] just try to maintain the <laughter> lawn and the shrubs right now, and the trees. /']", we  we   just try to maintain the laughter lawn and the shrubs right now and the trees ,sd,FEMALE,1
['<laughter>.'],laughter,x,FEMALE,8
['we have a peach tree.  /'],we have a peach tree  ,sd,FEMALE,1
"[""that's the extent of [ our, + {f um, } contributing to our  ] food supply.  /""]",thats the extent of  our  f um  contributing to our   food supply  ,sd,FEMALE,1
"[""{c but } that's nice to have  /""]",c but  thats nice to have  ,sd,FEMALE,1
"['{f oh, } yeah. /']",f oh  yeah ,b,FEMALE,2
['yeah.  /'],yeah  ,b,FEMALE,2
['{c so } what do you do up there? /'],c so  what do you do up there ,qw,FEMALE,12
"['{d well, } {f um, } {d actually } <laughter> it, - /']",d well  f um  d actually  laughter it  ,%,FEMALE,5
"[""we've sort of had an ideal spring. /""]",weve sort of had an ideal spring ,sd,FEMALE,1
['{f um. } /'],f um  ,%,FEMALE,5
"['{c and, } {f um, } [ the, +  the ] peonies have been out for now about three weeks -- /']",c and  f um   the   the  peonies have been out for now about three weeks  ,sd,FEMALE,1
"['{f oh, } wow. /']",f oh  wow ,ba,FEMALE,6
"['-- {c and } the roses have been blooming for two weeks,  /']", c and  the roses have been blooming for two weeks  ,sd,FEMALE,1
"['{c and } the grass is, {f uh, } this lush green,  /']",c and  the grass is f uh  this lush green  ,sd,FEMALE,1
"[""{c and } of course i've got lots of weeds in mine because,""]",c and  of course ive got lots of weeds in mine because,sd,FEMALE,1
['<children_yelling>.'],childrenyelling,x,FEMALE,8
"[""i don't use any poison either. /""]",i dont use any poison either ,+,FEMALE,0
['yeah. /'],yeah ,b,FEMALE,2
"['{c but, } {f um, } {d you know, } i just keep looking at, - /']",c but  f um  d you know  i just keep looking at  ,sd,FEMALE,1
"[""{c and } i say, jeez, {d you know, } this is the first year it's been so perfect. /""]",c and  i say jeez d you know  this is the first year its been so perfect ,sd,FEMALE,1
['really.  /'],really  ,b,FEMALE,2
['gosh. /'],gosh ,ba,FEMALE,6
"['[ {c but, } + {c and }  ] my garden, {d you know, } <laughter> - /']", c but   c and    my garden d you know  laughter  ,%,FEMALE,5
['my tomatoes are two and a half feet tall -- /'],my tomatoes are two and a half feet tall  ,sd,FEMALE,1
"['{f oh, } boy -- /']",f oh  boy  ,ba,FEMALE,6
"['-- the plants and, -/']", the plants and ,%,FEMALE,5
['-- that sounds wonderful. /'], that sounds wonderful ,ba,FEMALE,6
"[""{d you know, } [ i'm g-, + i'm going,  ] gee,  this can't, {d you know, } - /""]",d you know   im g  im going   gee  this cant d you know   ,sd,FEMALE,1
"[""we'll have a freeze. /""]",well have a freeze ,^q,FEMALE,19
"[""if you don't have a frost you'll be all right <laughter>. /""]",if you dont have a frost youll be all right laughter ,sd,FEMALE,1
['<laughter>.'],laughter,x,FEMALE,8
"[""that's what i remember from living up north, is that you'd get everything set and then you'd have a frost  /""]",thats what i remember from living up north is that youd get everything set and then youd have a frost  ,sd,FEMALE,1
"['{c and } half <laughter> the stuff would get frostbitten,  /']",c and  half laughter the stuff would get frostbitten  ,sd,FEMALE,1
"[""{c and } you'd have to. -/""]",c and  youd have to ,sd,FEMALE,1
"[""{d well, } that's it.  /""]",d well  thats it  ,ba,FEMALE,6
"['last year, i think it was, {d you know, } my peonies  [ were, + were,  ] budding in january,  /']",last year i think it was d you know  my peonies   were  were   budding in january  ,sd,FEMALE,1
"['{c and, } {d you know, } there was no way that was going to make it,  /']",c and  d you know  there was no way that was going to make it  ,sd,FEMALE,1
