utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['where are you from tina? /'],where are you from tina ,qw,MALE,12
"[""{f um, } i'm from maryland  /""]",f um  im from maryland  ,sd,FEMALE,1
"[""{c and, } {f um, } i have one son who's almost sixteen months old.   /""]",c and  f um  i have one son whos almost sixteen months old   ,sd,FEMALE,1
"['[ are, + are ] you married, or ... -/']", are  are  you married or  ,qy,FEMALE,7
"['yeah,  /']",yeah  ,ny,MALE,9
['uh-huh. /'],uhhuh ,ny,MALE,9
['you are. /'],you are ,bk,FEMALE,14
"['[ i have, + i have ] two children,  /']", i have  i have  two children  ,sd,MALE,1
['i have a seven year old and a three year old. /'],i have a seven year old and a three year old ,sd,MALE,1
['oh. /'],oh ,b,FEMALE,2
"['[ {c and, } + {f uh, } {c so } ] i try to spend as much time as possible with them. /']", c and   f uh  c so   i try to spend as much time as possible with them ,sd,MALE,1
"[""that's good.  /""]",thats good  ,ba,FEMALE,6
"['{f uh, } what kind of things do you do? /']",f uh  what kind of things do you do ,qw,FEMALE,12
"['{d well, } {f um, } [ w-, + we ] do a lot of things with them, {d you know, }  /']",d well  f um   w  we  do a lot of things with them d you know   ,sd,MALE,1
"['[ ta-, + taylor ] my youngest is, - /']", ta  taylor  my youngest is  ,sd,MALE,1
['{c or } my oldest is in school  /'],c or  my oldest is in school  ,sd,MALE,1
['{c and so } she has a lot of school programs and things like that. /'],c and so  she has a lot of school programs and things like that ,sd,MALE,1
['oh.  /'],oh  ,b,FEMALE,2
"['[ ho-, + was ] it a big change in your life, to, {f uh } --']", ho  was  it a big change in your life to f uh  ,qy,MALE,7
['{f oh } yeah <laughter>. /'],f oh  yeah laughter ,ny,FEMALE,9
['-- have a child. /'], have a child ,+,MALE,0
"['{f um, } yeah,  /']",f um  yeah  ,ny,FEMALE,9
"[""it's really nice, {f uh, }  /""]",its really nice f uh   ,sv,FEMALE,3
"['my husband, {f uh, } is working [ mo-, + {d you know, } most ] of the time.  /']",my husband f uh  is working  mo  d you know  most  of the time  ,sd,FEMALE,1
"[""he's working long hours,  /""]",hes working long hours  ,sd,FEMALE,1
"['{c but, } {f uh, }']",c but  f uh ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""i'm staying home. /""]",im staying home ,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{f uh, } i'm just working a couple days a month,  /""]",f uh  im just working a couple days a month  ,sd,FEMALE,1
"['{c and, } {f um } ... -/']",c and  f um   ,%,FEMALE,5
"['{f oh, } uh-huh.  /']",f oh  uhhuh  ,b,MALE,2
