utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['okay. /'],okay ,"fo_o_fw_""_by_bc",FEMALE,0
"['{d so } are you a freshwater or, -/']",d so  are you a freshwater or ,qy,MALE,7
"['mostly freshwater,  /']",mostly freshwater  ,sd,FEMALE,1
['i -- -/'],i  ,%,FEMALE,5
"['freshwater, /']",freshwater ,sd,MALE,1
"['-- yeah,  /']", yeah  ,b,FEMALE,2
"['[ i, + i ] used to fish, {f uh, }  when i was real young, down in galveston with my parents,  /']", i  i  used to fish f uh   when i was real young down in galveston with my parents  ,sd,FEMALE,1
"['{c and } i never really got  into that too much, because you have to get in the boat really to do anything,  /']",c and  i never really got  into that too much because you have to get in the boat really to do anything  ,sd,FEMALE,1
"[""{c and } i didn't know anybody who had a boat {d now, }  /""]",c and  i didnt know anybody who had a boat d now   ,sd,FEMALE,1
"[""{c so } i don't fish too much in saltwater. /""]",c so  i dont fish too much in saltwater ,sd,FEMALE,1
['uh-huh.  /'],uhhuh  ,b,MALE,2
['most of my fishing has been in the saltwater.'],most of my fishing has been in the saltwater,sd,MALE,1
"['{f oh, } really, /']",f oh  really ,b,FEMALE,2
"['{f uh, } mostly deep sea fishing for grouper and bottom fish -- /']",f uh  mostly deep sea fishing for grouper and bottom fish  ,+,MALE,0
"['{f oh, } neat, /']",f oh  neat ,ba,FEMALE,6
"['-- {c and, }  {f uh, } i have caught one or two small sharks -- /']", c and   f uh  i have caught one or two small sharks  ,sd,MALE,1
"['{f oh, } really. /']",f oh  really ,bh,FEMALE,18
"['-- {c and, }  {f uh, } yes. /']", c and   f uh  yes ,ny,MALE,9
"[""what'd you do with them? /""]",whatd you do with them ,qw,FEMALE,12
['put them back <laughter>. /'],put them back laughter ,sd,MALE,1
"[""<laughter> you didn't get a big kick out  of killing them like some people do? /""]",laughter you didnt get a big kick out  of killing them like some people do ,qy^d,FEMALE,16
"['no,  /']",no  ,nn,MALE,13
"['no,  /']",no  ,nn,MALE,13
"['no,  /']",no  ,nn,MALE,13
"['i love shark steak,  /']",i love shark steak  ,sd,MALE,1
"['{c but, }  {f uh, } the ones i caught were never large enough to really do anything. /']",c but   f uh  the ones i caught were never large enough to really do anything ,sd,MALE,1
"['do they have a limit on sharks,  /']",do they have a limit on sharks  ,qy,FEMALE,7
"['{e i mean, } is that like [ a, + a ] sport fish,  /']",e i mean  is that like  a  a  sport fish  ,qy,FEMALE,7
['can you actually catch those  /'],can you actually catch those  ,qy,FEMALE,7
"[""{c and } there's no limit. /""]",c and  theres no limit ,qy,FEMALE,7
['is there a limit?  /'],is there a limit  ,qh,MALE,26
['i have no idea.  /'],i have no idea  ,no,MALE,31
"['i know,  i, - /']",i know  i  ,%,MALE,5
"['my home is in, {f uh, } pensacola, florida -- /']",my home is in f uh  pensacola florida  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- {c so, }  [ it's, + they do ]  a lot of shark fishing [ in that, + {d you know, } in the ] gulf -- /""]", c so    its  they do   a lot of shark fishing  in that  d you know  in the  gulf  ,sd,MALE,1
['right. /'],right ,b,FEMALE,2
"[""-- {c and, }  {f um, } there's a  certain period of time during the year [ they have + all  along the gulf coast [ from, +    i guess from ] galveston to mayport they have, ] {f uh, } shark tournaments,  /""]", c and   f um  theres a  certain period of time during the year  they have  all  along the gulf coast  from     i guess from  galveston to mayport they have  f uh  shark tournaments  ,sd,MALE,1
"[""{c and, } {d you know, }  there's part, - /""]",c and  d you know   theres part  ,%,MALE,5
"['either as part of or separate from the, {f uh, } bill fishing tournaments they usually have --']",either as part of or separate from the f uh  bill fishing tournaments they usually have ,sd,MALE,1
['right. /'],right ,b,FEMALE,2
"['-- {c so, }  i have not done, {f uh, } much [ freshwater fishing --']", c so   i have not done f uh  much  freshwater fishing ,+,MALE,0
"['{f oh, } really. /']",f oh  really ,b,FEMALE,2
"['-- {f oh, } for, + {d you know, } [ lake, + lake ] fishing for ]  bass and so forth --']", f oh  for  d you know   lake  lake  fishing for   bass and so forth ,+,MALE,0
['right. /'],right ,b,FEMALE,2
"['-- but, {f uh, } maybe some what they call brim --']", but f uh  maybe some what they call brim ,+,MALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- and those sorts of things, but nothing, - /']", and those sorts of things but nothing  ,+,MALE,0
"[""i think i've been trout fishing once.  /""]",i think ive been trout fishing once  ,sd,MALE,1
"[""i've never fly fished.  /""]",ive never fly fished  ,sd,MALE,1
['have you fly fished? /'],have you fly fished ,qy,MALE,7
"['{f uh, } no  /']",f uh  no  ,nn,FEMALE,13
"[""i haven't.  /""]",i havent  ,sd,FEMALE,1
"[""i don't know that i could do that.  /""]",i dont know that i could do that  ,sd,FEMALE,1
['that looks awful tiring <laughter>. /'],that looks awful tiring laughter ,sv,FEMALE,3
"[""<laughter> i've tried it --""]",laughter ive tried it ,sd,MALE,1
