utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"[""let's see,  /""]",lets see  ,^h,MALE,27
"[""mine's pretty easy actually.  /""]",mines pretty easy actually  ,sd,MALE,1
"['{f uh, } i just got done reading [ [ a, + a magazine ] + {e or } a couple magazine ] articles about the, {f uh, } new saturns. /']",f uh  i just got done reading   a  a magazine   e or  a couple magazine  articles about the f uh  new saturns ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{f uh, } {c and, } although i can't afford it right now, i would just [ like + love ] to have one. /""]",f uh  c and  although i cant afford it right now i would just  like  love  to have one ,sd,MALE,1
"['{f oh, } really,  /']",f oh  really  ,bh,MALE,18
"['you like, {f uh, } - /']",you like f uh   ,%,MALE,5
"[""{c so } you're an american -- -/""]",c so  youre an american  ,bf,MALE,20
"['{d well, } -/']",d well  ,%,MALE,5
['-- you want to buy american. /'], you want to buy american ,bf,MALE,20
"['no,  /']",no  ,ar,MALE,28
['regardless of that fact.  /'],regardless of that fact  ,sd,MALE,1
"[""it's the best car in the class for the [ be-, + cheapest ] amount of money.  /""]",its the best car in the class for the  be  cheapest  amount of money  ,sd,MALE,1
"[""i'm interested in having it for, {f uh, } doing a little autocross racing, {f uh, } closed circuit racing -- /""]",im interested in having it for f uh  doing a little autocross racing f uh  closed circuit racing  ,sd,MALE,1
['{f um. } /'],f um  ,%,MALE,5
"['-- {c and, } {f uh, } it seems to just blow the [ [ com-, + compe-, ] + competition ] away. /']", c and  f uh  it seems to just blow the   com  compe   competition  away ,sv,MALE,3
"['it terms of handling, {f uh, } acceleration, -/']",it terms of handling f uh  acceleration ,qy^d,MALE,16
"['handling, power, everything.  /']",handling power everything  ,sd,MALE,1
"['yeah,  /']",yeah  ,%,MALE,5
['it just got {d like } the top rating.  /'],it just got d like  the top rating  ,sd,MALE,1
"['it was compared up against, {f uh, } - /']",it was compared up against f uh   ,sd,MALE,1
"[""let's see,  /""]",lets see  ,^h,MALE,27
"[""there was {d like } the mazda m x three, {f uh, } nissan's, whatever, their [ two, + n x two ] thousand, the civic s i  /""]",there was d like  the mazda m x three f uh  nissans whatever their  two  n x two  thousand the civic s i  ,sd,MALE,1
"['{c and } [ [ it just, + {d you know, } it, ] + it ] dominated over all of them.  /']",c and    it just  d you know  it   it  dominated over all of them  ,sd,MALE,1
