utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{d so } how many, {f um, } credit cards do you have? /']",d so  how many f um  credit cards do you have ,qw,FEMALE,12
"[""{f um, } i think i'm down to one. /""]",f um  i think im down to one ,sd,MALE,1
"['{f oh, } my gosh,  /']",f oh  my gosh  ,ba,FEMALE,6
['i wish i was that way.   /'],i wish i was that way   ,sd,FEMALE,1
['is that why you said i had more experience than you? /'],is that why you said i had more experience than you ,qy,FEMALE,7
"['{d well, } no.  /']",d well  no  ,nn,MALE,13
['i was pulling your leg. /'],i was pulling your leg ,sd,MALE,1
['oh.  /'],oh  ,bk,FEMALE,14
"['{d well, } [ how, +  how ] do you use your credit card?  /']",d well   how   how  do you use your credit card  ,qw,FEMALE,12
"['{e i mean, } do you just keep it in reserve,  /']",e i mean  do you just keep it in reserve  ,qy,FEMALE,7
['{c or. } -/'],c or  ,%,FEMALE,5
"['[ i, + i, ]  {d well, } - /']", i  i   d well   ,%,MALE,5
"[""the  way i'd like to try and use it is, {f um, } [ [ you, + you, ] + you ] make your purchases [ at, + at ] prime buying time -- /""]",the  way id like to try and use it is f um    you  you   you  make your purchases  at  at  prime buying time  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- {c and then } you pay that off and don't use it until, {f uh, } it's paid off. /""]", c and then  you pay that off and dont use it until f uh  its paid off ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""[ that's, + that's ] my ideal way <laughter>. /""]", thats  thats  my ideal way laughter ,sd,MALE,1
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"['[  how, + how ] do you use it?  <laughter>. /']",  how  how  do you use it  laughter ,qw,FEMALE,12
"['emergencies come along,  /']",emergencies come along  ,sd,MALE,1
['[ {c and } i -- +'], c and  i  ,sd,MALE,1
['yeah -- /'],yeah  ,b,FEMALE,2
['-- {c and } i ] use it. /'], c and  i  use it ,+,MALE,0
"[""-- that's understandable, {d exactly. } /""]", thats understandable d exactly  ,ba,FEMALE,6
"['{f uh, } {d like, }  {f uh, } my car, {f uh, } had a major problem,  [ and + ] --']",f uh  d like   f uh  my car f uh  had a major problem   and   ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- seven hundred dollars,  /']", seven hundred dollars  ,+,MALE,0
['{c and } --'],c and  ,sd,MALE,1
"['right,  /']",right  ,b,FEMALE,2
['right. /'],right ,b,FEMALE,2
"['-- {f uh, } things just come up  /']", f uh  things just come up  ,+,MALE,0
"[""{c and } you just never get to use it the way you'd really like to. /""]",c and  you just never get to use it the way youd really like to ,sv,MALE,3
"['uh-huh,  /']",uhhuh  ,aa,FEMALE,4
['uh-huh.  /'],uhhuh  ,aa,FEMALE,4
"['{d well, } actually i do have quite a few more credit cards than you have <laughter>.  /']",d well  actually i do have quite a few more credit cards than you have laughter  ,sd,FEMALE,1
"['{f um, } {c and } i use them, {d you know, }  /']",f um  c and  i use them d you know   ,sd,FEMALE,1
"['{d like } my american express  i use for, {d you know, } gas, things like that,  /']",d like  my american express  i use for d you know  gas things like that  ,sd,FEMALE,1
"['{c and } i pay that off monthly,  /']",c and  i pay that off monthly  ,sd,FEMALE,1
"['{c and then, } {f um, } some other credit cards, like store credit cards, {d you know, } i do have them up there a little bit,  /']",c and then  f um  some other credit cards like store credit cards d you know  i do have them up there a little bit  ,sd,FEMALE,1
"['{c but, }  {f uh. } -/']",c but   f uh  ,%,FEMALE,5
['uh-huh. /'],uhhuh ,b,MALE,2
['i try not to use them too often.  /'],i try not to use them too often  ,sd,FEMALE,1
"['{c but } living in this area, {f uh, } {d like } i live fifteen miles west of washington, d c -- /']",c but  living in this area f uh  d like  i live fifteen miles west of washington d c  ,sd,FEMALE,1
['{f um. } /'],f um  ,b,MALE,2
"[""-- it's a very expensive area <laughter>. /""]", its a very expensive area laughter ,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
"['{c so, }  sometimes you have no other choice if you need to buy something. /']",c so   sometimes you have no other choice if you need to buy something ,sv,FEMALE,3
['yeah.  /'],yeah  ,aa,MALE,4
"['{d well, } [ i, + i ] know i was up in there and a lot of credit cards,  /']",d well   i  i  know i was up in there and a lot of credit cards  ,sd,MALE,1
['{c and } i was just starting to get to where it was getting me in trouble -- /'],c and  i was just starting to get to where it was getting me in trouble  ,sd,MALE,1
['right. /'],right ,b,FEMALE,2
"['-- {c so } we just disposed of them, paid them off, and --']", c so  we just disposed of them paid them off and ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- got out of it.  /'], got out of it  ,+,MALE,0
['i just. -/'],i just ,%,MALE,5
"['uh-huh,  /']",uhhuh  ,b,FEMALE,2
['{d well } that was good that you had the opportunity to do that. /'],d well  that was good that you had the opportunity to do that ,sv,FEMALE,3
['yeah. /'],yeah ,b,MALE,2
['uh-huh. /'],uhhuh ,b,FEMALE,2
['((   )) .'],    ,x,MALE,8
"['{d now } are you married, that you both, you and your wife use a credit card,  /']",d now  are you married that you both you and your wife use a credit card  ,qy,FEMALE,7
['or? -/'],or ,%,FEMALE,5
"['yeah,  /']",yeah  ,ny,MALE,9
['yeah. /'],yeah ,ny,MALE,9
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{d well, } now we pretty much just pay cash for --']",d well  now we pretty much just pay cash for ,sd,MALE,1
['uh-huh.  {f um. } /'],uhhuh  f um  ,b,FEMALE,2
['-- as much as we can there. /'], as much as we can there ,+,MALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['[ our, + our ] only credit card is sears,  /']", our  our  only credit card is sears  ,sd,MALE,1
['[ {c so } -- +'], c so   ,sd,MALE,1
"['uh-huh,  {f um. } /']",uhhuh  f um  ,b,FEMALE,2
['-- {c and } ] i have that for automotive purposes. /'], c and   i have that for automotive purposes ,+,MALE,0
"['right,  /']",right  ,b,FEMALE,2
['right.  /'],right  ,b,FEMALE,2
"[""{d well, } well that's great.  /""]",d well  well thats great  ,ba,FEMALE,6
"[""{f um, }   everyone i know here uses, {f um, } credit cards like they're going out of business <laughter> --""]",f um    everyone i know here uses f um  credit cards like theyre going out of business laughter ,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
['-- to be honest with you. /'], to be honest with you ,+,FEMALE,0
"['yeah,  /']",yeah  ,b,MALE,2
"[""[ it's, + it's ] just too easy, basically, {f uh, } just get yourself in trouble with those. -/""]", its  its  just too easy basically f uh  just get yourself in trouble with those ,sv,MALE,3
"['yeah,  /']",yeah  ,aa,FEMALE,4
['yeah.  /'],yeah  ,aa,FEMALE,4
"['yeah,  /']",yeah  ,aa,FEMALE,4
"['the only other one  i have, - /']",the only other one  i have  ,sd,FEMALE,1
"[""i have {d like } a diner's club [ through my, {f um, } + where i ] work -- /""]",i have d like  a diners club  through my f um   where i  work  ,sd,FEMALE,1
['i see. /'],i see ,b,MALE,2
"['-- {c so } that i use, because i travel some.  /']", c so  that i use because i travel some  ,sd,FEMALE,1
"['{c so } i use that,  /']",c so  i use that  ,sd,FEMALE,1
"[""{c and } i don't really have to worry about that, because i only use it for business,  /""]",c and  i dont really have to worry about that because i only use it for business  ,sd,FEMALE,1
['{c so } i automatically have the money to pay it off. /'],c so  i automatically have the money to pay it off ,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
['{c but. }   {f um. } -/'],c but    f um  ,%,FEMALE,5
"[""{f uh, } i wouldn't mind, {f uh, } {d you know, } getting back into one if they would,  {d you know, } - /""]",f uh  i wouldnt mind f uh  d you know  getting back into one if they would  d you know   ,sd,MALE,1
"['you start out at a low limit,  /']",you start out at a low limit  ,sv,MALE,3
['{c and then } they just keep wanting you to increase your limit -- /'],c and then  they just keep wanting you to increase your limit  ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- [ {c and, } +  {c and } ]  if i can get one that'll keep my limit at five hundred --""]",  c and    c and    if i can get one thatll keep my limit at five hundred ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- {c and } i can never go over that or something --'], c and  i can never go over that or something ,+,MALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- {d like } [ that, + then that's  ] fine,  /""]", d like   that  then thats   fine  ,+,MALE,0
['{c but } they <inhaling> - /'],c but  they inhaling  ,%,MALE,5
"['eventually gets up there to [ five thousand, + ten thousand, ] whatever  --']",eventually gets up there to  five thousand  ten thousand  whatever  ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- fifty thousand <laughter> -- /'], fifty thousand laughter  ,+,MALE,0
['yeah. /'],yeah ,b,FEMALE,2
"['-- forget it,  /']", forget it  ,ba,MALE,6
"[""i don't want that. /""]",i dont want that ,sd,MALE,1
"[""{f um, } <laughter> the temptation's too great. /""]",f um  laughter the temptations too great ,sv,FEMALE,3
['yeah. /'],yeah ,b,MALE,2
['{f um. } /'],f um  ,b,FEMALE,2
"[""{c so, }  i don't know,  /""]",c so   i dont know  ,h,MALE,15
"['just, {f uh, } - /']",just f uh   ,%,MALE,5
['writing checks is just as easy i guess. /'],writing checks is just as easy i guess ,sv,MALE,3
"['yeah,  /']",yeah  ,aa,FEMALE,4
"[""that's true,  /""]",thats true  ,aa,FEMALE,4
"[""that's true,  /""]",thats true  ,aa,FEMALE,4
"[""[ {c but. } +   {c so, } ]  i guess, {f uh, } we've kind of exhausted this, {f uh, } topic <laughter>. /""]", c but     c so    i guess f uh  weve kind of exhausted this f uh  topic laughter ,fc,FEMALE,10
"['yeah,  /']",yeah  ,fc,MALE,10
"['{d well, } really,  /']",d well  really  ,%,MALE,5
"['[ what, + what ] can you. -/']", what  what  can you ,%,MALE,5
"['yeah,  /']",yeah  ,fc,FEMALE,10
"[""you can't say too much about it really. /""]",you cant say too much about it really ,fc,FEMALE,10
"[""other than, you use them  or you don't use them.  /""]",other than you use them  or you dont use them  ,fc,MALE,10
['you like them  /'],you like them  ,fc,MALE,10
"[""{c or } you don't like them.  /""]",c or  you dont like them  ,fc,MALE,10
['{c so.  } -/'],c so   ,%,MALE,5
['uh-huh. /'],uhhuh ,fc,FEMALE,10
"[""i guess, {f uh, } they don't care if we end it early.  /""]",i guess f uh  they dont care if we end it early  ,fc,MALE,10
"['{c so, }  {f uh, } hopefully, {f uh, } you have a good thanksgiving.  /']",c so   f uh  hopefully f uh  you have a good thanksgiving  ,fc,MALE,10
"[""that's coming up,  /""]",thats coming up  ,fc,MALE,10
['[ {c and. } +'], c and  ,fc,MALE,10
"['okay,  /']",okay  ,fc,FEMALE,10
"['you, too. /']",you too ,fc,FEMALE,10
"[""{c and, then, } ] {f uh, } maybe we'll talk again. /""]",c and then   f uh  maybe well talk again ,+,MALE,0
"['yeah,  /']",yeah  ,fc,FEMALE,10
"['may be,  /']",may be  ,fc,FEMALE,10
"[""you're the furthest person, actually, that i've talked.  /""]",youre the furthest person actually that ive talked  ,sv,FEMALE,3
"[""i've talked to a lot of people in texas. /""]",ive talked to a lot of people in texas ,fc,FEMALE,10
['yeah. /'],yeah ,fc,MALE,10
['yeah. /'],yeah ,fc,FEMALE,10
['texas is the big one. /'],texas is the big one ,fc,MALE,10
"['yeah,  /']",yeah  ,fc,FEMALE,10
['{c so. } -/'],c so  ,%,FEMALE,5
"['<laughter>  okay,  then.  /']",laughter  okay  then  ,fc,MALE,10
"['{d well, } # bye now. # /']",d well   bye now  ,fc,MALE,10
"['[  # o-, # + okay, ]  /']",   o   okay   ,fc,FEMALE,10
['bye-bye. /'],byebye ,fc,FEMALE,10
