utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['<noise> {f uh, } i basically, {f uh, } listen to the news from the t v.  /']",noise f uh  i basically f uh  listen to the news from the t v  ,sd,FEMALE,1
"[""that's probably the only time <talking> i get a chance to, {f uh, } {f uh, } take a look at it is the evening news  /""]",thats probably the only time talking i get a chance to f uh  f uh  take a look at it is the evening news  ,sd,FEMALE,1
"[""[ {c and, } + {c and then } ] if i'm lucky, i might be able to hear something through news wise.  /""]", c and   c and then   if im lucky i might be able to hear something through news wise  ,sd,FEMALE,1
"[""{c but, } {f uh, } other than that that's probably how i get my source unless something really tragic <child_talking> happens and  somebody tells me it about [ through, + {f uh, } {f uh, } {d you know, } {f uh, } through ] conversation or whatever  /""]",c but  f uh  other than that thats probably how i get my source unless something really tragic childtalking happens and  somebody tells me it about  through  f uh  f uh  d you know  f uh  through  conversation or whatever  ,sd,FEMALE,1
"['{c but, } {f uh, } most of the time it is through the news in the evening  /']",c but  f uh  most of the time it is through the news in the evening  ,sd,FEMALE,1
"[""{c so } # that's about the, # -/""]",c so   thats about the  ,%,FEMALE,5
"[""# you don't get # any newspapers? /""]", you dont get  any newspapers ,qy,MALE,7
['newspapers?  /'],newspapers  ,br,FEMALE,30
"['no,  /']",no  ,nn,FEMALE,13
"[""i'm not too much in reading newspapers.  /""]",im not too much in reading newspapers  ,sd,FEMALE,1
"[""{f uh, } not that i don't enjoy <whistling> newspapers or anything like that  /""]",f uh  not that i dont enjoy whistling newspapers or anything like that  ,sd,FEMALE,1
"[""{c but, } {f uh, } part of it is because i just don't <barking> feel like i need, [ the need + ] to have them, {f uh, } with watching the t v or whatever.  /""]",c but  f uh  part of it is because i just dont barking feel like i need  the need   to have them f uh  with watching the t v or whatever  ,sd,FEMALE,1
['we get our weekly news around the area  /'],we get our weekly news around the area  ,sd,FEMALE,1
"[""{c and } i might look through it real quick if there's something that catches my interest, {f uh, } in regards to what's going on around the county or little bit of the state <dishes>.  /""]",c and  i might look through it real quick if theres something that catches my interest f uh  in regards to whats going on around the county or little bit of the state dishes  ,sd,FEMALE,1
"[""{c but } the majority of the time now i don't get a daily newspaper where, {d you know, } i get tons of, {f uh, } news coming in <whistling> that kind of stuff. /""]",c but  the majority of the time now i dont get a daily newspaper where d you know  i get tons of f uh  news coming in whistling that kind of stuff ,sd,FEMALE,1
"[""i'm kind of the opposite of you.  /""]",im kind of the opposite of you  ,sd,MALE,1
['i get all my news from # newspapers. # /'],i get all my news from  newspapers  ,sd,MALE,1
"['# {f oh, } you do #  # <laughter>? # /']", f oh  you do    laughter  ,qy,FEMALE,7
"['# [ we have, + # we have ] two newspapers. /']",  we have   we have  two newspapers ,sd,MALE,1
['you read it in the morning then? /'],you read it in the morning then ,qy^d,FEMALE,16
['yeah.  /'],yeah  ,ny,MALE,9
['two newspapers in the morning. /'],two newspapers in the morning ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and, } {f uh } --']",c and  f uh  ,sd,MALE,1
['# sure. # /'], sure  ,b,FEMALE,2
"[""-- # i'm, {f uh, } # [ in, + in ] a government position that i'm in the news a lot  /""]",  im f uh    in  in  a government position that im in the news a lot  ,+,MALE,0
"[""{c so, } {f uh, } [ i, + i ] kind of look through to [   see, +  see ] what, {f uh, } i'm quoted in. /""]",c so  f uh   i  i  kind of look through to    see   see  what f uh  im quoted in ,sd,MALE,1
"['{f oh, } sure <laughter>. /']",f oh  sure laughter ,b,FEMALE,2
"['{c but, } {f uh, } # [ how, + how ] bad the quotes are every day. # /']",c but  f uh    how  how  bad the quotes are every day  ,sd,MALE,1
"['# to see if they did it # or if they, {f uh, } criticize you or --']", to see if they did it  or if they f uh  criticize you or ,^2,FEMALE,23
['yeah. /'],yeah ,aa,MALE,4
['-- put something in there wrong.  /'], put something in there wrong  ,+,FEMALE,0
"['sure,  /']",sure  ,b,FEMALE,2
['# sure. # /'], sure  ,b,FEMALE,2
"[""# {c or, } # {f uh, } sometimes there's, {f uh, } letter to the editor about me  /""]", c or   f uh  sometimes theres f uh  letter to the editor about me  ,sd,MALE,1
"[""{c or } there's a, even, {f uh, } editorials --""]",c or  theres a even f uh  editorials ,sd,MALE,1
"['<child_talking> uh-huh,  /']",childtalking uhhuh  ,b,FEMALE,2
['# sure. # /'], sure  ,b,FEMALE,2
"[""-- # for # {c and } against what i'm doing <laughter>. /""]",  for  c and  against what im doing laughter ,+,MALE,0
"['sure,  /']",sure  ,aa,FEMALE,4
['exactly <talking>. /'],exactly talking ,aa,FEMALE,4
"[""[ {c but, } + {f uh, } {c but } ] [ t v, + {f uh, }  the t v, ]  [ i, + i ] don't really watch, [ even if i'm, + even if # i'm ] on it. # /""]", c but   f uh  c but    t v  f uh   the t v    i  i  dont really watch  even if im  even if  im  on it  ,sd,MALE,1
"['# uh-huh,  /']", uhhuh  ,b,FEMALE,2
['# sure. /'], sure ,b,FEMALE,2
"['# {c but } just, # -/']", c but  just  ,%,MALE,5
"[""# {d well, } [ that's, + # that's ] kind of like you said then.  /""]", d well   thats   thats  kind of like you said then  ,sd,FEMALE,1
"[""[  we, + we ] are kind of on the opposite where i get home  and, {f uh, } while i'm cooking supper the t v is on and watching the news or trying to catch up with what is going on  /""]",  we  we  are kind of on the opposite where i get home  and f uh  while im cooking supper the t v is on and watching the news or trying to catch up with what is going on  ,sd,FEMALE,1
"[""{c and, } {f uh, } very seldom do i catch the ten o'clock  /""]",c and  f uh  very seldom do i catch the ten oclock  ,sd,FEMALE,1
"['{c so, } by that time, {d you know, } old news is probably what i hear through the grapevine or whatever.  /']",c so  by that time d you know  old news is probably what i hear through the grapevine or whatever  ,sd,FEMALE,1
"['{c but, } {f uh, } unless there is a big issue going on like when we were at war then i think everybody was glued to the t v to find out what was going on. /']",c but  f uh  unless there is a big issue going on like when we were at war then i think everybody was glued to the t v to find out what was going on ,sd,FEMALE,1
['right. /'],right ,b,MALE,2
"['{c but, } {f uh, } other # than that, no.  /']",c but  f uh  other  than that no  ,sd,FEMALE,1
"[""it's, # -/""]",its  ,%,FEMALE,5
"[""# {c and } that's, - /""]", c and  thats  ,%,MALE,5
"['# c n n had the, {f uh, - /']", c n n had the f uh  ,sd,MALE,1
"['} everybody was watching c n n,  /']", everybody was watching c n n  ,sd,MALE,1
['that seemed to be the # place to be # --'],that seemed to be the  place to be  ,sv,MALE,3
"['# exactly,  /']", exactly  ,aa,FEMALE,4
"['# exactly,  /']", exactly  ,aa,FEMALE,4
"['exactly,  /']",exactly  ,aa,FEMALE,4
['sure. /'],sure ,b,FEMALE,2
['-- to find out what was going on on that. /'], to find out what was going on on that ,+,MALE,0
"['yeah,  /']",yeah  ,b,FEMALE,2
['yeah. /'],yeah ,b,FEMALE,2
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
['yeah. /'],yeah ,%,FEMALE,5
['yeah.  /'],yeah  ,b,FEMALE,2
"['{d well } it brought kind of, {f uh, } more of a vivid, {f uh, } look at what was going on when they were dropping the bombs and just a lot of different things.  /']",d well  it brought kind of f uh  more of a vivid f uh  look at what was going on when they were dropping the bombs and just a lot of different things  ,sv,FEMALE,3
"['{c but, } {f uh, } yeah,  /']",c but  f uh  yeah  ,aa,FEMALE,4
"[""<talking> that's true.  /""]",talking thats true  ,aa,FEMALE,4
"[""{d you know } <<faint>>, {d you know } a lot of people that read  the [ news to, + newspapers to ] get the news of what's going on  /""]",d you know  faint d you know  a lot of people that read  the  news to  newspapers to  get the news of whats going on  ,sv,FEMALE,3
"[""{c and, } {f uh, } other people that, {d you know, } do it differently or don't even watch any news at all  /""]",c and  f uh  other people that d you know  do it differently or dont even watch any news at all  ,sv,FEMALE,3
"['[ {c so. } +  {c but, } ] -/']", c so    c but   ,%,FEMALE,5
