utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",FEMALE,0
"['i guess our topic is, {f um, } advice about going to college. /']",i guess our topic is f um  advice about going to college ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['do you have children of your own? /'],do you have children of your own ,qy,FEMALE,7
"['{f oh, } no,  /']",f oh  no  ,nn,FEMALE,13
"[""i don't have any children,  /""]",i dont have any children  ,sd,FEMALE,1
"[""{c but } i'm still going to college. /""]",c but  im still going to college ,sd,FEMALE,1
"['{f oh, } are you? /']",f oh  are you ,qy,FEMALE,7
['uh-huh. /'],uhhuh ,ny,FEMALE,9
['what school are you going to? /'],what school are you going to ,qw,FEMALE,12
['n c state. /'],n c state ,sd,FEMALE,1
['{f oh. }  are you enjoying it? /'],f oh   are you enjoying it ,qy,FEMALE,7
"[""{f um, } {d well, } it's a lot of work <laughter>. /""]",f um  d well  its a lot of work laughter ,sd,FEMALE,1
"['<laughter>  are you working on your, {f um } --']",laughter  are you working on your f um  ,qy,FEMALE,7
"[""my bachelor's. /""]",my bachelors ,^2,FEMALE,23
"[""-- bachelor's degree? /""]", bachelors degree ,+,FEMALE,0
['uh-huh. /'],uhhuh ,ny,FEMALE,9
['{c and } what field of study are you in? /'],c and  what field of study are you in ,qw,FEMALE,12
"[""{f um, } it's actually in computer science -- /""]",f um  its actually in computer science  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- {c and } i have a special interest in voice i o. /'], c and  i have a special interest in voice i o ,sd,FEMALE,1
"[""{f oh, } {d well, } that's neat.  /""]",f oh  d well  thats neat  ,ba,FEMALE,6
['are you from north carolina? /'],are you from north carolina ,qy,FEMALE,7
"['no,  /']",no  ,nn,FEMALE,13
"[""i'm actually from amarillo, texas, originally. /""]",im actually from amarillo texas originally ,sd,FEMALE,1
"['{f oh, } are you really? /']",f oh  are you really ,bh,FEMALE,18
['uh-huh. /'],uhhuh ,ny,FEMALE,9
"['{f oh. }  {d well, } what took you to north carolina? /']",f oh   d well  what took you to north carolina ,qw,FEMALE,12
"['{f oh, } {f um, } the service. /']",f oh  f um  the service ,sd,FEMALE,1
"['{f oh, } i see. /']",f oh  i see ,bk,FEMALE,14
['yeah. /'],yeah ,b,FEMALE,2
