utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['<breathing> okay.  /'],breathing okay  ,"fo_o_fw_""_by_bc",FEMALE,0
"[""{f uh, } i haven't been in this situation yet <laughter>.  /""]",f uh  i havent been in this situation yet laughter  ,sd,FEMALE,1
"['{d you know, } [ my, + my ] parents are not quite at that age yet,  /']",d you know   my  my  parents are not quite at that age yet  ,sd,FEMALE,1
"[""# {c so } i haven't, # -/""]", c so  i havent  ,%,FEMALE,5
"[""# <tv> <talking> <child> they're not # quite elderly, {f huh } <laughter>. /""]", tv talking child theyre not  quite elderly f huh  laughter ,qy,MALE,7
['no.  /'],no  ,nn,FEMALE,13
"[""{c so } i haven't, {f uh, } really been in that situation although they are thinking about my grandmother  /""]",c so  i havent f uh  really been in that situation although they are thinking about my grandmother  ,sd,FEMALE,1
"['[ {c but, } + {f uh } --']", c but   f uh  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- <children> {c but } ] that's really about it.  /""]", children c but   thats really about it  ,+,FEMALE,0
['how about you?  /'],how about you  ,qo,FEMALE,25
['have you been in that situation yet? /'],have you been in that situation yet ,qy,FEMALE,7
"['{f uh, } not for my parents.  /']",f uh  not for my parents  ,ng,MALE,29
"['{c but } [ i, + i ] was around, {f uh, } two sets of grandparents, {f uh, } quite a bit, /']",c but   i  i  was around f uh  two sets of grandparents f uh  quite a bit ,sd,MALE,1
['<noise> <<sounds like kitchen noises like water and pots and pans>> <static>.'],noise sounds like kitchen noises like water and pots and pans static,x,FEMALE,8
"['[ we, + we ] [ put one, + i put one ] grandfather in a rest home -- /']", we  we   put one  i put one  grandfather in a rest home  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- {c and } that killed him <laughter>. /'], c and  that killed him laughter ,sd,MALE,1
['did it {d really? } /'],did it d really  ,bh,FEMALE,18
"['{d well, } yeah,  /']",d well  yeah  ,ny,MALE,9
['kind of. - /'],kind of  ,sd,MALE,1
"['{d well, } there was some other things involved  /']",d well  there was some other things involved  ,sd,MALE,1
"['{c but } it, - /']",c but  it  ,%,MALE,5
['before he was really active  /'],before he was really active  ,sd,MALE,1
"['{c and } the, - /']",c and  the  ,%,MALE,5
"['there was some, - /']",there was some  ,sd,MALE,1
"['{d you know, } he lost his drivers license  /']",d you know  he lost his drivers license  ,sd,MALE,1
"[""{c and }  (( i ))  couldn't get around and wasn't able to do some things  /""]",c and    i   couldnt get around and wasnt able to do some things  ,sd,MALE,1
['{c and so } we ended up just having to put him in a rest home. /'],c and so  we ended up just having to put him in a rest home ,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
['{c and } he just kind of became a vegetable and died. /'],c and  he just kind of became a vegetable and died ,sd,MALE,1
"['{f oh, } no. /']",f oh  no ,"fo_o_fw_""_by_bc",FEMALE,0
['# [ {c so  } + # --'],  c so     ,sd,MALE,1
"[""# that's # sad. /""]", thats  sad ,"fo_o_fw_""_by_bc",FEMALE,0
['-- {c but } ] that was a long time ago. /'], c but   that was a long time ago ,+,MALE,0
['yeah. /'],yeah ,b,FEMALE,2
"['that was, {f uh, } back in like seventy-three. /']",that was f uh  back in like seventythree ,sd,MALE,1
"['{f oh, } # okay. # /']",f oh   okay  ,bd,FEMALE,38
"['# {c so, } # {f uh, } i think the way they did things were a lot different back then. /']", c so   f uh  i think the way they did things were a lot different back then ,sv,MALE,3
"[""i'm sure they were.  /""]",im sure they were  ,aa,FEMALE,4
['# yeah. # /'], yeah  ,aa,FEMALE,4
"['# {c and, } # {f uh, } my grandmother, [ his, + his ] wife --']", c and   f uh  my grandmother  his  his  wife ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- {f uh, } we also put her in a rest home.  /']", f uh  we also put her in a rest home  ,+,MALE,0
['she was in a rest home  /'],she was in a rest home  ,sd,MALE,1
"[""{c and then } she was back out because she didn't really need to be there  <noise> {c and, } {f uh, } [ had a + physical, had a ] good physical therapist at that place /""]",c and then  she was back out because she didnt really need to be there  noise c and  f uh   had a  physical had a  good physical therapist at that place ,sd,MALE,1
['# {c and } # --'], c and   ,sd,MALE,1
['# ah. # /'], ah  ,b,FEMALE,2
"['-- they worked with her and got her walking and got her [ ta-, +  kind of taking ] care of herself  /']", they worked with her and got her walking and got her  ta   kind of taking  care of herself  ,+,MALE,0
['{c and # so } # --'],c and  so   ,sd,MALE,1
['# yeah. # /'], yeah  ,b,FEMALE,2
['-- she was able to come back home  /'], she was able to come back home  ,+,MALE,0
['{c and --'],c and ,sd,MALE,1
['oh. /'],oh ,b,FEMALE,2
"['-- then } she had to go back in a couple of times, /']", then  she had to go back in a couple of times ,+,MALE,0
['{c but } mostly it was just because she kind of gave up. /'],c but  mostly it was just because she kind of gave up ,sd,MALE,1
['{f um. } /'],f um  ,b,FEMALE,2
['{c and } they got her going again. /'],c and  they got her going again ,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['{c so } i guess as far as looking, - /']",c so  i guess as far as looking  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['yeah. /'],yeah ,b,FEMALE,2
"[""-- do ] things with them and treat them, [ treat + ] # like (( they're )) , # -/""]", do  things with them and treat them  treat    like  theyre    ,+,MALE,0
"[""# {c and } i'm sure # [ it's, + it's ] expensive./""]", c and  im sure   its  its  expensive,sv,FEMALE,3
['yeah. /'],yeah ,%,FEMALE,5
"['[ it, + it ] is <laughter>. /']", it  it  is laughter ,aa,MALE,4
['yeah. /'],yeah ,b,FEMALE,2
['it is expensive. /'],it is expensive ,sv,MALE,3
['yeah.  /'],yeah  ,b,FEMALE,2
"['[ my, + my ] grandmother is not in a nursing home /']", my  my  grandmother is not in a nursing home ,sd,FEMALE,1
"[""{c but } she's in a -- -/""]",c but  shes in a  ,sd,FEMALE,1
['<noise> uh-huh. /'],noise uhhuh ,b,MALE,2
"[""-- <lipsmack> {f oh } [ they're like, + {f uh, } they're ] apartments for senior citizens -- /""]", lipsmack f oh   theyre like  f uh  theyre  apartments for senior citizens  ,sd,FEMALE,1
"['{f oh, } uh-huh. /']",f oh  uhhuh ,b,MALE,2
['-- {c and } she loves that because they arrange activities for them all day long -- /'], c and  she loves that because they arrange activities for them all day long  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- {c and then } they have, {f uh, } where the bus picks them up and takes them where they need to go  /']", c and then  they have f uh  where the bus picks them up and takes them where they need to go  ,sd,FEMALE,1
"['{c and } [ [ she, + she, ] + she ] really does love that  /']",c and    she  she   she  really does love that  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""# {c and } she's just wondering {d well } # --""]", c and  shes just wondering d well   ,sd,FEMALE,1
"[""# when she can't take care of herself. # /""]", when she cant take care of herself  ,^2,MALE,23
"[""-- what's going to happen to me  /""]", whats going to happen to me  ,+,FEMALE,0
"['[ {c and, } + {c and } ] i, - /']", c and   c and   i  ,%,FEMALE,5
"[""{d you know, [ } it's, + i guess it's ] so  normal to start to wonder about that even if she doesn't need that, /""]",d you know   its  i guess its  so  normal to start to wonder about that even if she doesnt need that ,sd,FEMALE,1
['{c but } --'],c but  ,qy,FEMALE,7
['uh-huh. /'],uhhuh ,b,MALE,2
['-- {d you know } -- /'], d you know   ,+,FEMALE,0
"['{d now }  <noise>, /']",d now   noise ,%,MALE,5
"[""-- she's kind of asking questions about [ what, + {d well } what's ] going to happen, this can't last forever /""]", shes kind of asking questions about  what  d well  whats  going to happen this cant last forever ,sd,FEMALE,1
['{c and so. } -/'],c and so  ,%,FEMALE,5
['uh-huh.  /'],uhhuh  ,b,MALE,2
"['does she have a, - /']",does she have a  ,qy,MALE,7
['is it like a kitchenette type apartment where she can fix her own food if she wants to -- /'],is it like a kitchenette type apartment where she can fix her own food if she wants to  ,qy,MALE,7
['yeah. /'],yeah ,ny,FEMALE,9
['-- {c or } she can go down to the cafeteria? /'], c or  she can go down to the cafeteria ,qrr,MALE,33
"['yeah,  /']",yeah  ,ny,FEMALE,9
['she can  /'],she can  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['(( in fact, i )) , -/']", in fact i   ,%,MALE,5
"[""-- because [ i, + i ] remember [ her, + in her ] letters, telling me she'll go downstairs for coffee or something to eat, /""]", because  i  i  remember  her  in her  letters telling me shell go downstairs for coffee or something to eat ,sd,FEMALE,1
"[""{c so } i'm assuming it's something like  that too.  /""]",c so  im assuming its something like  that too  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['{c so. } -/'],c so  ,%,FEMALE,5
"['yeah,  /']",yeah  ,b,MALE,2
"['[ i, + i ] really like that concept. /']", i  i  really like that concept ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""[ they've, + they ] have [ a few of those, + {d well } quite a few of those ] places like  that here in utah /""]", theyve  they  have  a few of those  d well  quite a few of those  places like  that here in utah ,sd,MALE,1
