utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['hello? /'],hello ,fp,FEMALE,32
['hi. /'],hi ,fp,FEMALE,32
"['hi,  /']",hi  ,fp,FEMALE,32
['my name is leslie. /'],my name is leslie ,sd,FEMALE,1
"['hi,  /']",hi  ,fp,FEMALE,32
"[""i'm jennifer. /""]",im jennifer ,sd,FEMALE,1
['{c and } where are you from? /'],c and  where are you from ,qw,FEMALE,12
['pennsylvania. /'],pennsylvania ,sd,FEMALE,1
"['{f oh, } nice,  /']",f oh  nice  ,ba,FEMALE,6
"[""i'm from dallas, texas. /""]",im from dallas texas ,sd,FEMALE,1
"['{f oh, } really? /']",f oh  really ,bh,FEMALE,18
"['yeah,   /']",yeah   ,ny,FEMALE,9
"['{d so, } -/']",d so  ,%,FEMALE,5
"[""{f oh, } that's neat. /""]",f oh  thats neat ,ba,FEMALE,6
"['{d well, } did you understand [ what this was for, + {d you know, } what it was for, ] what we, -/']",d well  did you understand  what this was for  d you know  what it was for  what we ,qy,FEMALE,7
"['{f uh, } television shows? /']",f uh  television shows ,qy^d,FEMALE,16
['yeah <laughter>. /'],yeah laughter ,ny,FEMALE,9
"['sure,  /']",sure  ,b,FEMALE,2
['that sounds good. /'],that sounds good ,sv,FEMALE,3
['okay <noise>.  /'],okay noise  ,b,FEMALE,2
"[""[ i, + i ] don't watch too many,  /""]", i  i  dont watch too many  ,sd,FEMALE,1
['{c but } we can try it. /'],c but  we can try it ,sd,FEMALE,1
['okay. /'],okay ,b,FEMALE,2
['are you ready to start? /'],are you ready to start ,qy,FEMALE,7
['sure am. /'],sure am ,na,FEMALE,21
"['okay,  /']",okay  ,bk,FEMALE,14
['just a minute <beep>. /'],just a minute beep ,ad,FEMALE,22
"['okay,  /']",okay  ,b,FEMALE,2
"[""i guess we're recording now. /""]",i guess were recording now ,sv,FEMALE,3
"['yeah,  /']",yeah  ,b,FEMALE,2
['okay. /'],okay ,b,FEMALE,2
['what are your favorite television shows? /'],what are your favorite television shows ,qw,FEMALE,12
"[""{d well, } i don't really watch too many t v shows other than, {f uh, } occasionally [ i'll, + i'll ] turn on donahue because it comes on in the morning when i seem to be getting ready around here. /""]",d well  i dont really watch too many t v shows other than f uh  occasionally  ill  ill  turn on donahue because it comes on in the morning when i seem to be getting ready around here ,sd,FEMALE,1
"['{f oh, } really? /']",f oh  really ,bh,FEMALE,18
"[""[ {c and, } + {f uh, } {c so } ] [ if, + if ] there's no one else around, {d you know, } it's just me and i have a chance to listen to something, i'll turn that on, but, {f uh, } just [ for the, + <lipsmack> for the ] conversation factor, i think,  /""]", c and   f uh  c so    if  if  theres no one else around d you know  its just me and i have a chance to listen to something ill turn that on but f uh  just  for the  lipsmack for the  conversation factor i think  ,sd,FEMALE,1
"[""[ {c but, } + {c and then } ] i think i enjoy when i catch it, i don't even know what night it's on, but designing women sometimes, /""]", c but   c and then   i think i enjoy when i catch it i dont even know what night its on but designing women sometimes ,sd,FEMALE,1
"['{f oh, } i love that show. /']",f oh  i love that show ,sv,FEMALE,3
"['yeah,  /']",yeah  ,b,FEMALE,2
['do you?  <laughter>. /'],do you  laughter ,qy,FEMALE,7
"['yes,  /']",yes  ,ny,FEMALE,9
['that is great. /'],that is great ,sv,FEMALE,3
"['yeah,  /']",yeah  ,aa,FEMALE,4
"[""it's fun.  /""]",its fun  ,sv,FEMALE,3
"[""{c and then } there's a new one that started out that i've caught [ occa-, + a couple of times ] called good and evil, i think. /""]",c and then  theres a new one that started out that ive caught  occa  a couple of times  called good and evil i think ,sd,FEMALE,1
"['{f oh, } i heard they just canceled that. /']",f oh  i heard they just canceled that ,sd,FEMALE,1
"['{f oh, } really? /']",f oh  really ,bh,FEMALE,18
"[""i read in today's paper they just canceled that show. /""]",i read in todays paper they just canceled that show ,sd,FEMALE,1
['it is a real different one.  /'],it is a real different one  ,sv,FEMALE,3
"[""[ [ it's, + {f uh, } it's, ] + it's ] different.  /""]",  its  f uh  its   its  different  ,sv,FEMALE,3
['i guess i watch it more out of the uniqueness of it and the time that it comes on more than the fact that i have to see it. /'],i guess i watch it more out of the uniqueness of it and the time that it comes on more than the fact that i have to see it ,sv,FEMALE,3
['<laughter>.'],laughter,x,FEMALE,8
"['{c but, } -/']",c but  ,%,FEMALE,5
"[""have you seen the show, [ it's, + it's ] new this year, called home front? /""]",have you seen the show  its  its  new this year called home front ,qy,FEMALE,7
"['no,  /']",no  ,nn,FEMALE,13
"[""i haven't watched that. /""]",i havent watched that ,sd,FEMALE,1
"[""{f oh, } [ it's, + it's ] really good.  /""]",f oh   its  its  really good  ,sv,FEMALE,3
"[""[ it's, + {f uh, } i think it's ] on {d like } tuesday nights from ten to eleven -- /""]", its  f uh  i think its  on d like  tuesday nights from ten to eleven  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- {c and } it's set in post world war two times  /""]", c and  its set in post world war two times  ,sd,FEMALE,1
"[""{c and } it's about how the servicemen come home and readjust to civilian life here and the changes everyone's going through.  /""]",c and  its about how the servicemen come home and readjust to civilian life here and the changes everyones going through  ,sd,FEMALE,1
"[""it's really interesting. /""]",its really interesting ,sv,FEMALE,3
"['{f oh, } yeah. /']",f oh  yeah ,b,FEMALE,2
