utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['do you have any? /'],do you have any ,qy,FEMALE,7
['sure.  /'],sure  ,na,MALE,21
"['i have a springer spaniel,  /']",i have a springer spaniel  ,sd,MALE,1
['{c and } her name is thumper.  /'],c and  her name is thumper  ,sd,MALE,1
"[""she's about seven or eight years old.  /""]",shes about seven or eight years old  ,sd,MALE,1
"['i got her for christmas from my family, [ and, + ] {f uh, } back  when we lived in nebraska.  /']",i got her for christmas from my family  and   f uh  back  when we lived in nebraska  ,sd,MALE,1
"['i like to hunt,  /']",i like to hunt  ,sd,MALE,1
"['{c and, }  {f uh, } {c so, } i thought that if i had a good hunting dog like thumper that, {f boy, } i could just go out and  get all kinds of game <laughter>. /']",c and   f uh  c so  i thought that if i had a good hunting dog like thumper that f boy  i could just go out and  get all kinds of game laughter ,sd,MALE,1
['did it work?  <laughter>. /'],did it work  laughter ,qy,FEMALE,7
"['yeah,  /']",yeah  ,ny,MALE,9
"['except we live in plano, texas now -- /']",except we live in plano texas now  ,sd,MALE,1
"['no,  /']",no  ,aa,FEMALE,4
['right. /'],right ,aa,FEMALE,4
['-- {c so } <laughter>. -/'], c so  laughter ,%,MALE,5
"['[ [ i, + {f um, } i had a, ] + for many years i had a ] dog that was part springer spaniel.  /']",  i  f um  i had a   for many years i had a  dog that was part springer spaniel  ,sd,FEMALE,1
['i just love them.  /'],i just love them  ,sd,FEMALE,1
"['her name was molly,  /']",her name was molly  ,sd,FEMALE,1
"[""{c but } she isn't alive any more <inhaling>.  /""]",c but  she isnt alive any more inhaling  ,sd,FEMALE,1
"['we had her for, {f um, } fifteen years, i think, my family did, and just loved her.  /']",we had her for f um  fifteen years i think my family did and just loved her  ,sd,FEMALE,1
"['she was the [ greatest, + greatest, ] {f um, }  went through two generations of children in my family and was always very gentle. /']",she was the  greatest  greatest  f um   went through two generations of children in my family and was always very gentle ,sd,FEMALE,1
['do you have a pet now? /'],do you have a pet now ,qy,MALE,7
"['yeah,  /']",yeah  ,ny,FEMALE,9
['i have a cat now.  /'],i have a cat now  ,sd,FEMALE,1
"['he just turned seven, also, <laughter>  /']",he just turned seven also laughter  ,sd,FEMALE,1
"[""{c and } [ he's, + i, ] {f um, } got him in arizona --""]",c and   hes  i  f um  got him in arizona ,sd,FEMALE,1
['{f oh. } /'],f oh  ,%,MALE,5
"['--  [ and, + ] when i used to live there,  /']",   and   when i used to live there  ,+,FEMALE,0
['{c and } he is huge.  /'],c and  he is huge  ,sd,FEMALE,1
['he is eighteen pounds. /'],he is eighteen pounds ,sd,FEMALE,1
['what kind of cat is it? /'],what kind of cat is it ,qw,MALE,12
"['just, - /']",just  ,%,FEMALE,5
