utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"[""{d well } this is a subject that you never think you'll be assigned to <laughter>.""]",d well  this is a subject that you never think youll be assigned to laughter,sv,FEMALE,3
['no <laughter>. /'],no laughter ,aa,FEMALE,4
"[""one that kind of comes up when you've lost [ it, +  the [ others, + <laughter> other ] subjects.  ]  /""]",one that kind of comes up when youve lost  it   the  others  laughter other  subjects    ,+,FEMALE,0
"[""{f um, } as i was sitting there, i thought, the weather's been perfect.  /""]",f um  as i was sitting there i thought the weathers been perfect  ,sd,FEMALE,1
"[""i don't know much to say about it.  /""]",i dont know much to say about it  ,sd,FEMALE,1
"[""[ it's, + {f uh, } it's, ] {d you know, } - /""]", its  f uh  its  d you know   ,%,FEMALE,5
['for the balloon festival here in plano it was just gorgeous. /'],for the balloon festival here in plano it was just gorgeous ,sv,FEMALE,3
"[""i'm from plano also. /""]",im from plano also ,sd,FEMALE,1
['are you?  /'],are you  ,bh,FEMALE,18
"[""it couldn't have been better. /""]",it couldnt have been better ,sv,FEMALE,3
"[""that's right. /""]",thats right ,aa,FEMALE,4
"[""{e i mean, } it didn't foul one launch,  /""]",e i mean  it didnt foul one launch  ,sd,FEMALE,1
"[""{c and } that's kind of unusual,  /""]",c and  thats kind of unusual  ,sv,FEMALE,3
"[""{c and } it's kind of cold in the mornings  /""]",c and  its kind of cold in the mornings  ,sv,FEMALE,3
"['{c so } you dress up warm,  /']",c so  you dress up warm  ,sv,FEMALE,3
"['{c but } by, -/']",c but  by ,%,FEMALE,5
['right. /'],right ,b,FEMALE,2
"[""that's the only thing wrong i can find with it. /""]",thats the only thing wrong i can find with it ,sd,FEMALE,1
['i just got back from dayton.  /'],i just got back from dayton  ,sd,FEMALE,1
['i spent the weekend in ohio with my family -- /'],i spent the weekend in ohio with my family  ,sd,FEMALE,1
"['{f oh, } how fun. /']",f oh  how fun ,ba,FEMALE,6
['-- {c and } the trees are changing color there. /'], c and  the trees are changing color there ,sd,FEMALE,1
"['i miss that,  /']",i miss that  ,sd,FEMALE,1
['yeah. /'],yeah ,%,FEMALE,5
"['{c so, } that, - /']",c so  that  ,%,FEMALE,5
['as soon as we got out of the cloud cover. - /'],as soon as we got out of the cloud cover  ,sd,FEMALE,1
"[""of course it wasn't sunny like it is here.  /""]",of course it wasnt sunny like it is here  ,sd,FEMALE,1
['it was real gray -- /'],it was real gray  ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
['-- {c but } as soon as the plane got through the clouds  /'], c but  as soon as the plane got through the clouds  ,sd,FEMALE,1
"['{c and } i saw all those trees,  /']",c and  i saw all those trees  ,sd,FEMALE,1
['it just really made me realize how much i miss the fall. /'],it just really made me realize how much i miss the fall ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
"[""i don't complain weather wise though, because it was also thirty-five degrees there yesterday morning, /""]",i dont complain weather wise though because it was also thirtyfive degrees there yesterday morning ,sd,FEMALE,1
['<laughter>.'],laughter,x,FEMALE,8
"['{c and } the high was only fifty,  /']",c and  the high was only fifty  ,sd,FEMALE,1
['{c and } it was supposed to drop and get sleet in the afternoon -- /'],c and  it was supposed to drop and get sleet in the afternoon  ,sd,FEMALE,1
['ooh. /'],ooh ,b,FEMALE,2
['-- {c so } it was nice to get off the plane where it was in the seventies. /'], c so  it was nice to get off the plane where it was in the seventies ,sd,FEMALE,1
['i guess you have to take some things and leave some things. /'],i guess you have to take some things and leave some things ,sv,FEMALE,3
"[""that's right. /""]",thats right ,aa,FEMALE,4
"['yeah,  /']",yeah  ,b,FEMALE,2
"[""i'm from utah area,  /""]",im from utah area  ,sd,FEMALE,1
"['{c and } [ they, + {d you know, } they ] have tons of canyons where the leaves change  /']",c and   they  d you know  they  have tons of canyons where the leaves change  ,sd,FEMALE,1
"[""{c and } they're gorgeous -- /""]",c and  theyre gorgeous  ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
['-- you could spend every weekend of the <laughter> fall going to a different area. /'], you could spend every weekend of the laughter fall going to a different area ,sd,FEMALE,1
['we did that when we lived up in michigan.  /'],we did that when we lived up in michigan  ,sd,FEMALE,1
"['we went up to the upper peninsula,  /']",we went up to the upper peninsula  ,sd,FEMALE,1
['{c and } they actually printed out maps of routes you could take so you would get maximum leaf exposure. /'],c and  they actually printed out maps of routes you could take so you would get maximum leaf exposure ,sd,FEMALE,1
['<laughter>.'],laughter,x,FEMALE,8
"[""{c and then } on leaf weekends [ it was, + {a which is this time of the year, } it's ] bumper to bumper traffic,  /""]",c and then  on leaf weekends  it was  a which is this time of the year  its  bumper to bumper traffic  ,sd,FEMALE,1
['people as - /'],people as  ,%,FEMALE,5
"['whoever was driving could never have a prayer of looking at the leaves, because they had to keep watching the road. /']",whoever was driving could never have a prayer of looking at the leaves because they had to keep watching the road ,sd,FEMALE,1
"['yeah,  /']",yeah  ,aa,FEMALE,4
"[""it's kind of hazardous for driving <laughter> -- /""]",its kind of hazardous for driving laughter  ,sv,FEMALE,3
['yes. /'],yes ,aa,FEMALE,4
"[""-- that's for sure.   /""]", thats for sure   ,ba,FEMALE,6
"[""{c but } i can't complain.  /""]",c but  i cant complain  ,sd,FEMALE,1
"[""i don't know if i've been spoiled.  /""]",i dont know if ive been spoiled  ,sd,FEMALE,1
"[""i've been thinking it's getting cold sooner than normal.  /""]",ive been thinking its getting cold sooner than normal  ,sv,FEMALE,3
"[""we've only lived here a couple of years. /""]",weve only lived here a couple of years ,sd,FEMALE,1
"['i think it is,  /']",i think it is  ,aa,FEMALE,4
"['{c and } my family said that in ohio there was just an article on, at the t v news that they are three weeks ahead of schedule --']",c and  my family said that in ohio there was just an article on at the t v news that they are three weeks ahead of schedule ,sd,FEMALE,1
['{f huh. } /'],f huh  ,b,FEMALE,2
"['-- as far as the coldness of the temperatures and, {f uh, } the first frost,  /']", as far as the coldness of the temperatures and f uh  the first frost  ,+,FEMALE,0
['everything just happened three weeks early this year. /'],everything just happened three weeks early this year ,sd,FEMALE,1
"[""we'll have to see how it goes,  /""]",well have to see how it goes  ,sv,FEMALE,3
"['a couple of weeks ago we were cooler than normal,  /']",a couple of weeks ago we were cooler than normal  ,sv,FEMALE,3
"[""{c but } then we're back to being warmer than normal this week, or last week,  /""]",c but  then were back to being warmer than normal this week or last week  ,sv,FEMALE,3
['{c so. } -/'],c so  ,%,FEMALE,5
