utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['<talking>.'],talking,x,MALE,8
"['{d well, } i was just wondering if you had had any experience with, {f um, } the care of the elderly. /']",d well  i was just wondering if you had had any experience with f um  the care of the elderly ,qy^d,FEMALE,16
"['yes,  /']",yes  ,ny,MALE,9
['i have.  /'],i have  ,sd,MALE,1
"['in fact, {f uh, } <breathing> [ just a little over, + just a little less ] than a year ago, {f uh, } my mother </talking> went to be with the lord,  /']",in fact f uh  breathing  just a little over  just a little less  than a year ago f uh  my mother talking went to be with the lord  ,sd,MALE,1
"['{c and } we cared for her the last, {f oh, } seventeen months of her life here [ in the, + at ] home.']",c and  we cared for her the last f oh  seventeen months of her life here  in the  at  home,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['aside from, {f uh, } <lipsmack> having to, {f uh, } take her to the hospital  /']",aside from f uh  lipsmack having to f uh  take her to the hospital  ,+,MALE,0
"['{c and, }  {f uh, } {d you know, } those times, {d well, } she was there in [ the, + the ] regular hospital. /']",c and   f uh  d you know  those times d well  she was there in  the  the  regular hospital ,sd,MALE,1
['right. /'],right ,b,FEMALE,2
"['{c and then } she was diagnosed having inoperable type of cancer,  /']",c and then  she was diagnosed having inoperable type of cancer  ,sd,MALE,1
"['{c and so } the doctor elected to have her, {f uh, } finish out, {f uh, } in the hospice program. /']",c and so  the doctor elected to have her f uh  finish out f uh  in the hospice program ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{c and, } {f uh, } [ i, + as far as i'm ] concerned, that is far and above any nursing home, because, {f uh, } [ she's around her own fa-, + {d you know, } [ the, + the ] elderly parent in question is around their own family. ]  /""]",c and  f uh   i  as far as im  concerned that is far and above any nursing home because f uh   shes around her own fa  d you know   the  the  elderly parent in question is around their own family   ,sd,MALE,1
"['the, {f uh, } hospice program provides a hospital type bed. {a {d well, } it is a hospital bed, } and all the oxygen,']",the f uh  hospice program provides a hospital type bed a d well  it is a hospital bed  and all the oxygen,sd,MALE,1
['<noise>.'],noise,x,FEMALE,8
"['stuff [ and a, + {f uh, } and a ] visiting nurse at least every other day, et cetera, et cetera, et cetera. /']",stuff  and a  f uh  and a  visiting nurse at least every other day et cetera et cetera et cetera ,+,MALE,0
"[""{d well, } that's # nice. # /""]",d well  thats  nice  ,ba,FEMALE,6
"[""# {c and } # it's all taken care of [ by, + by, ] {f uh, } medicare, {f uh, } <lipsmack>  /""]", c and   its all taken care of  by  by  f uh  medicare f uh  lipsmack  ,sd,MALE,1
"[""{c and, } {f uh, } [ [ it, + it's, ] + it's ] really neat, {f uh.  /""]",c and  f uh    it  its   its  really neat f uh  ,ba,MALE,6
"[""}  {c and } [ [ i, + {d you know, } i wouldn't, ] + i wouldn't ] banish, {f uh, } my old loved one [ to a, + to a ] warehouse. /""]",  c and    i  d you know  i wouldnt   i wouldnt  banish f uh  my old loved one  to a  to a  warehouse ,sd,MALE,1
['no. /'],no ,aa,FEMALE,4
"[""{c and } [ that's, + that's ] what i basically, {f uh, } view a nursing home as, a warehouse,  /""]",c and   thats  thats  what i basically f uh  view a nursing home as a warehouse  ,sv,MALE,3
"[""{c so } # <laughter> that's, # -/""]",c so   laughter thats  ,%,MALE,5
"[""# <throat_clearing>  it's # really sad <breathing>. /""]", throatclearing  its  really sad breathing ,sv,FEMALE,3
['pardon me? /'],pardon me ,br,MALE,30
"[""it's really a sad situation. /""]",its really a sad situation ,sv,FEMALE,3
['uh-huh.  /'],uhhuh  ,aa,MALE,4
['#  ((   )) . # /'],        ,x,MALE,8
"['# {c and, } # {f uh, } i think a lot of people struggle with. - /']", c and   f uh  i think a lot of people struggle with  ,sv,FEMALE,3
"['# [ i, + #']",  i  ,sv,FEMALE,3
['#  (( oh )) . # /'],   oh    ,b,MALE,2
"['i ] guess the problem is that the spouse of whoever, {d you know, } the parent # is, #']",i  guess the problem is that the spouse of whoever d you know  the parent  is ,+,FEMALE,0
['# uh-huh. # /'], uhhuh  ,b,MALE,2
"[""doesn't always want the in-law living in the house.  /""]",doesnt always want the inlaw living in the house  ,+,FEMALE,0
['is that right? /'],is that right ,qy,FEMALE,7
['right. /'],right ,na,MALE,21
"[""{d well, } that's really sad. /""]",d well  thats really sad ,ba,FEMALE,6
"['yeah,  /']",yeah  ,aa,MALE,4
['i know.  /'],i know  ,aa,MALE,4
"[""{c but, } {f uh, } in this case, {f uh, } spouse and i, {f uh, } [ [ [ are, + {f uh, } we're, ] + are, ] + are, ] {f uh, } united in this area # because, #""]",c but  f uh  in this case f uh  spouse and i f uh     are  f uh  were   are   are  f uh  united in this area  because ,sd,MALE,1
['# uh-huh.  /'], uhhuh  ,b,FEMALE,2
['#  <<faint>>'],  faint,x,FEMALE,8
"['i guess [ her father, + her grandfather ] and grandmother both lived with, {f uh, } <lipsmack> her parents, {f uh, }  [ [ th-, + th-, ] + their ] golden years too,  /']",i guess  her father  her grandfather  and grandmother both lived with f uh  lipsmack her parents f uh     th  th   their  golden years too  ,+,MALE,0
['{c so } --'],c so  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- this isn't {d like, } {f uh, } {f uh, } just [ one, + one, ] {f uh, } instance.  /""]", this isnt d like  f uh  f uh  just  one  one  f uh  instance  ,+,MALE,0
"['in fact, {f uh, } her, {f uh, } {f uh, } experiences [ were, + were ] invaluable --']",in fact f uh  her f uh  f uh  experiences  were  were  invaluable ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- to me.  /'], to me  ,+,MALE,0
"[""{f uh, } <laughter> in fact, i don't know if i could have, {f uh, } held up, {f uh, } {d you know, } without my wife, {f uh, } helping [ in # [ this, + #""]",f uh  laughter in fact i dont know if i could have f uh  held up f uh  d you know  without my wife f uh  helping  in   this  ,sd,MALE,1
['# right. # /'], right  ,b,FEMALE,2
"['this, ] + in this ] case. /']",this   in this  case ,+,MALE,0
['yes.  /'],yes  ,b,FEMALE,2
"['{d well, } [ i know when the, + i remember being a ] child  /']",d well   i know when the  i remember being a  child  ,sd,FEMALE,1
"['{c and } my grandmother had had <noise> [ se-, + several ] strokes and things, and that [ we had, + my parents tried ] to keep her in the house,  /']",c and  my grandmother had had noise  se  several  strokes and things and that  we had  my parents tried  to keep her in the house  ,sd,FEMALE,1
"[""{c and } they did for a long time.  {a i # couldn't, #""]",c and  they did for a long time  a i  couldnt ,sd,FEMALE,1
['# uh-huh. # /'], uhhuh  ,b,MALE,2
"['tell you how long, } until she got, {f uh, } where she had to have complete care,  /']",tell you how long  until she got f uh  where she had to have complete care  ,+,FEMALE,0
"['#  (( {c and so } )) , #']",   c and so    ,sd,FEMALE,1
['# uh-huh. # /'], uhhuh  ,b,MALE,2
"[""they couldn't, {d you know, } keep her in the house anymore,  /""]",they couldnt d you know  keep her in the house anymore  ,+,FEMALE,0
['{c and } it was really hard on everyone.  /'],c and  it was really hard on everyone  ,sd,FEMALE,1
"['she had to have, {d you know, } twenty-four hour a day care.  /']",she had to have d you know  twentyfour hour a day care  ,sd,FEMALE,1
"[""{c and } i don't remember much about it except that there was a nursing home at that time --""]",c and  i dont remember much about it except that there was a nursing home at that time ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['-- just a block or two from our house. /'], just a block or two from our house ,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c and } [ that, + {f um, } they ] put her there,  /']",c and   that  f um  they  put her there  ,sd,FEMALE,1
['{c and } <lipsmack> we all went just constantly until she died. /'],c and  lipsmack we all went just constantly until she died ,sd,FEMALE,1
"['{f oh, } okay. /']",f oh  okay ,b,MALE,2
"['{c but } it was very hard on everyone to see, {d you know, } grandmother be like  that,  /']",c but  it was very hard on everyone to see d you know  grandmother be like  that  ,sd,FEMALE,1
"[""{c and } [ [ i don't know that, + {d you know, } <laughter> i don't, ] + being so young, i don't ] remember [ [ why. +""]",c and    i dont know that  d you know  laughter i dont   being so young i dont  remember   why ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{d you know, } what was, ] + why ] she had to go there. /']",d you know  what was   why  she had to go there ,+,FEMALE,0
"[""{d well, } maybe, {d well, } [ as, + as ] you say, the care [ of, + of ] grandmother [ or + ] [ was, + was ] just such that such mom and dad couldn't handle it. /""]",d well  maybe d well   as  as  you say the care  of  of  grandmother  or    was  was  just such that such mom and dad couldnt handle it ,sd,MALE,1
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"['{d well, } i do remember that she was, {d you know, } totally incapable of taking care of herself in any way. /']",d well  i do remember that she was d you know  totally incapable of taking care of herself in any way ,sd,FEMALE,1
"['{f oh, } boy,  /']",f oh  boy  ,ba,MALE,6
['# yeah. # /'], yeah  ,%,MALE,5
"[""# {c and } [ [ [ that + # that, ] + they couldn't, ] + they found that they could not -- ]""]", c and     that   that   they couldnt   they found that they could not  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- {d you know, } give her the hygienic care and everything that she needed. /']", d you know  give her the hygienic care and everything that she needed ,+,FEMALE,0
