utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['do you have any pets now? /'],do you have any pets now ,qy,FEMALE,7
"['{f oh, } i sure do,  /']",f oh  i sure do  ,na,FEMALE,21
['i have a cat and a dog named joey. /'],i have a cat and a dog named joey ,sd,FEMALE,1
"['joey,  /']",joey  ,b^m,FEMALE,24
"['[  th-, +  the ] dog is joey? /']",  th   the  dog is joey ,qy,FEMALE,7
"['uh-huh, /']",uhhuh ,ny,FEMALE,9
"['the cat is, -/']",the cat is ,sd,FEMALE,1
"[""he's the little boy pomeranian. /""]",hes the little boy pomeranian ,sd,FEMALE,1
"['{f oh, } my goodness. /']",f oh  my goodness ,ba,FEMALE,6
"['{c and } we just got a new addition to the family, so to speak,  /']",c and  we just got a new addition to the family so to speak  ,sd,FEMALE,1
['we also have a fish. /'],we also have a fish ,sd,FEMALE,1
"['{f oh, } my <laughter>. /']",f oh  my laughter ,ba,FEMALE,6
"[""<laughter>  it's a mud dog. /""]",laughter  its a mud dog ,sd,FEMALE,1
['i beg your pardon. /'],i beg your pardon ,br,FEMALE,30
"[""it's a mud dog.  /""]",its a mud dog  ,sd,FEMALE,1
"[""it's, {f uh, }""]",its f uh ,sd,FEMALE,1
['oh. /'],oh ,b,FEMALE,2
"[""a cross between a catfish and, {f uh, } i don't know what, a salamander. /""]",a cross between a catfish and f uh  i dont know what a salamander ,+,FEMALE,0
"['{d well } did you all catch it,  /']",d well  did you all catch it  ,qy^d,FEMALE,16
"['{c or, }  {f uh, } -/']",c or   f uh  ,%,FEMALE,5
"['uh-huh,  /']",uhhuh  ,ny,FEMALE,9
"['we have a cat, stripper. /']",we have a cat stripper ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{f oh, } the mud dog. /']",f oh  the mud dog ,sd,FEMALE,1
"['no,  /']",no  ,ar,FEMALE,28
"['did, - /']",did  ,%,FEMALE,5
['no  /'],no  ,ar,FEMALE,28
['did you catch the fish? /'],did you catch the fish ,qy,FEMALE,7
"['{f uh, } we had a friend give it to us. /']",f uh  we had a friend give it to us ,ng,FEMALE,29
"['uh-huh,  /']",uhhuh  ,b,FEMALE,2
"[""{c and } it's all alone in that aquarium. /""]",c and  its all alone in that aquarium ,sd,FEMALE,1
"['<laughter> yeah,  /']",laughter yeah  ,b,FEMALE,2
"[""we'd like to get him a friend  /""]",wed like to get him a friend  ,sd,FEMALE,1
"[""{c but } {f um, } {f uh, } we haven't found one yet.  /""]",c but  f um  f uh  we havent found one yet  ,sd,FEMALE,1
"['{c so } how about you,  /']",c so  how about you  ,qo,FEMALE,25
['do you have any pets? /'],do you have any pets ,qy,FEMALE,7
['{d well } at the present time i have two dogs. /'],d well  at the present time i have two dogs ,sd,FEMALE,1
"['{f oh } really,  /']",f oh  really  ,b,FEMALE,2
['what kind? /'],what kind ,qw,FEMALE,12
"['an english setter, {d you know, }  /']",an english setter d you know   ,sd,FEMALE,1
"[""that's the white dog with the feathers  /""]",thats the white dog with the feathers  ,sd,FEMALE,1
"['{c and } it has,']",c and  it has,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{f uh, } yellow spots on it which they call, i think, {f uh, } liver spots. /']",f uh  yellow spots on it which they call i think f uh  liver spots ,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{c and } that's a male.  /""]",c and  thats a male  ,sd,FEMALE,1
"['{c and } i have a wonderful female lab, black lab. /']",c and  i have a wonderful female lab black lab ,sd,FEMALE,1
"['uh-huh,  /']",uhhuh  ,b,FEMALE,2
['how long have you had them. /'],how long have you had them ,qw^d,FEMALE,41
"['quite a long time, {f uh, } probably five or six years  /']",quite a long time f uh  probably five or six years  ,sd,FEMALE,1
"[""{c and } unfortunately the black lab that's a female, [ [ it, + [ tha-, + ] it's, ] + it's ] the most wonderful animal we've ever had,  /""]",c and  unfortunately the black lab thats a female   it   tha   its   its  the most wonderful animal weve ever had  ,sd,FEMALE,1
"['an, i-, - /']",an i  ,%,FEMALE,5
"['when she was about three years old we noticed that she was having [ pro-, + {f uh, } problems ] limping and so forth  /']",when she was about three years old we noticed that she was having  pro  f uh  problems  limping and so forth  ,sd,FEMALE,1
"['{c and, }']",c and ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['she has hip dysplasia. /'],she has hip dysplasia ,+,FEMALE,0
['{f oh } no. /'],f oh  no ,ba,FEMALE,6
"[""{c and } it's in that breed. /""]",c and  its in that breed ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c but } now i think there are tests that can be conducted, {f uh, } to tell whether or not the puppies [ have the, + have it. ] /']",c but  now i think there are tests that can be conducted f uh  to tell whether or not the puppies  have the  have it  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c but } i think, - /']",c but  i think  ,%,FEMALE,5
"[""i don't know,  /""]",i dont know  ,h,FEMALE,15
"[""apparently they've been so [ in, + ] {d well } i don't know inbred, or what,  /""]",apparently theyve been so  in   d well  i dont know inbred or what  ,sd,FEMALE,1
"['{c but, } -/']",c but  ,%,FEMALE,5
"['{f oh, } is that right? /']",f oh  is that right ,bh,FEMALE,18
"['{d well } n-, - /']",d well  n  ,%,FEMALE,5
"[""i'm not sure that's the situation,  /""]",im not sure thats the situation  ,h,FEMALE,15
"['{c but, }  it, {f um, } - /']",c but   it f um   ,%,FEMALE,5
['for those dogs that are registered  /'],for those dogs that are registered  ,sd,FEMALE,1
"['{c and } [ if, + if ] you should have one, {f uh, } that also has hip dysplasia you cannot breed it, {f uh. } /']",c and   if  if  you should have one f uh  that also has hip dysplasia you cannot breed it f uh  ,sd,FEMALE,1
"['huh,  /']",huh  ,b,FEMALE,2
"['i had no idea,  /']",i had no idea  ,sd,FEMALE,1
"[""i [ hadn't, + didn't ] even know that. /""]",i  hadnt  didnt  even know that ,sd,FEMALE,1
"['uh-huh,  /']",uhhuh  ,b,FEMALE,2
"[""{c but } she's wonderful. /""]",c but  shes wonderful ,sd,FEMALE,1
"['{f um, } our dog, joey, has, {f uh, } a back problem. /']",f um  our dog joey has f uh  a back problem ,sd,FEMALE,1
"['{f um, } {d like } ha-, - /']",f um  d like  ha  ,%,FEMALE,5
['[ what are the -- +'], what are the  ,qw,FEMALE,12
"[""{f uh, } [ he, + he's ] got a bad back  /""]",f uh   he  hes  got a bad back  ,sd,FEMALE,1
"[""{c but } he's seven, {f uh, }  /""]",c but  hes seven f uh   ,sd,FEMALE,1
"[""i guess he's [ abo-, + almost ] eight years old. /""]",i guess hes  abo  almost  eight years old ,sd,FEMALE,1
['-- what are the ] symptoms? /'], what are the  symptoms ,+,FEMALE,0
"['{f um, } he just, {f uh, } - /']",f um  he just f uh   ,%,FEMALE,5
"[""he doesn't, - /""]",he doesnt  ,%,FEMALE,5
"['[ he, + {f uh, } [ yo-, + ] he ] rolls o-, - /']", he  f uh   yo   he  rolls o  ,%,FEMALE,5
