utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['what kind of lawn and garden work do you do?  <noise>. /'],what kind of lawn and garden work do you do  noise ,qo,FEMALE,25
"[""{d well, } right now the place where i'm living,  the yard was basically neglected for about the last twenty-five years,  /""]",d well  right now the place where im living  the yard was basically neglected for about the last twentyfive years  ,arp_nd,MALE,34
"[""<breathing>  {c so } i've been trying to rebuild and reestablish the entire lawn,  /""]",breathing  c so  ive been trying to rebuild and reestablish the entire lawn  ,sd,MALE,1
"[""{c and }  after three years of working at it, [ i've, + i've ] been amazed at just  what a little bit of doing <<pause>> help out things to the lawn has really brought it back.  /""]",c and   after three years of working at it  ive  ive  been amazed at just  what a little bit of doing pause help out things to the lawn has really brought it back  ,sd,MALE,1
"[""instead of mowing in the same direction every time,  changing, [ one day you'll, +  {e or } one time you'll ] [ cut it, + cut the ] lawn the long way,  then you'll go the opposite way, instead of going lengthways, you go width,  /""]",instead of mowing in the same direction every time  changing  one day youll   e or  one time youll   cut it  cut the  lawn the long way  then youll go the opposite way instead of going lengthways you go width  ,sv,MALE,3
['{c and }  it helps the grass come back. /'],c and   it helps the grass come back ,sv,MALE,3
"['<noise> {f oh, } does it really?  /']",noise f oh  does it really  ,bh,FEMALE,18
"[""i didn't know that <noise>.  /""]",i didnt know that noise  ,sd,FEMALE,1
"[""[ did, +  {f um, } you've ] been working on it for three years? /""]", did   f um  youve  been working on it for three years ,qy,FEMALE,7
"['[ thr-, +  [ f-, +  for ] three ] years. /']", thr    f   for  three  years ,na,MALE,21
['really?  /'],really  ,bh,FEMALE,18
['what have you done?  </noise>. /'],what have you done  noise ,qw,FEMALE,12
['killing lots of fire ants. /'],killing lots of fire ants ,sd,MALE,1
['<laughter>.'],laughter,x,FEMALE,8
"['i was firmly convinced the entire,']",i was firmly convinced the entire,sd,MALE,1
['<noise>.'],noise,x,FEMALE,8
['front yard was nothing but one gigantic ant mound. /'],front yard was nothing but one gigantic ant mound ,+,MALE,0
['uh-huh <noise>. /'],uhhuh noise ,b,FEMALE,2
"[""{c because } it was like, [ you could, + you couldn't ]  even stand still out there. /""]",c because  it was like  you could  you couldnt   even stand still out there ,sd,MALE,1
"['<noise> {d you know, } i can barely hear you </noise>. /']",noise d you know  i can barely hear you noise ,sd,FEMALE,1
['is this better? /'],is this better ,qy,MALE,7
"['yeah,  /']",yeah  ,ny,FEMALE,9
"['a little bit, {d yeah } <noise>. /']",a little bit d yeah  noise ,sd,FEMALE,1
"[""it was like you'd go out in the yard to water  something, you'd just be standing still. /""]",it was like youd go out in the yard to water  something youd just be standing still ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['{c and } the ants would start crawling up  your legs.  /'],c and  the ants would start crawling up  your legs  ,sd,MALE,1
"[""it's like, <laughter> i'm not standing in a mound, though. /""]",its like laughter im not standing in a mound though ,sd,MALE,1
"['{f oh, } wow.  /']",f oh  wow  ,ba,FEMALE,6
['how did you get rid of them? /'],how did you get rid of them ,qw,FEMALE,12
"['{f uh, } dursban two. /']",f uh  dursban two ,sd,MALE,1
['pardon? /'],pardon ,br,FEMALE,30
"['a chemical called dursban two, /']",a chemical called dursban two ,sd,MALE,1
"['<noise> {f oh, } dursban two, /']",noise f oh  dursban two ,bk,FEMALE,14
"[""it's a crystal. /""]",its a crystal ,sd,MALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
"['dursban will get rid of just about anything,  i think.  /']",dursban will get rid of just about anything  i think  ,sv,FEMALE,3
"[""[ {c but } +  {f um, }  {c so } ]  you haven't had a problem with that, since? /""]", c but    f um   c so    you havent had a problem with that since ,qy,FEMALE,7
"['{f um, } not bad.  /']",f um  not bad  ,no,MALE,31
"['every,']",every,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
"[""once in a while you'll have a mound pop up,  /""]",once in a while youll have a mound pop up  ,+,MALE,0
"[""{c but } that's, [ gon-, + ] to be expected. /""]",c but  thats  gon   to be expected ,sv,MALE,3
"[""[ what else +  [ did it , + did it ]  kill anything else ] it wasn't supposed to? /""]", what else    did it   did it   kill anything else  it wasnt supposed to ,qy,FEMALE,7
"['{f um, } /']",f um  ,^h,MALE,27
['not really. /'],not really ,qy^d,FEMALE,16
"[""as far as i can tell it hasn't killed anything it  wasn't supposed to.  /""]",as far as i can tell it hasnt killed anything it  wasnt supposed to  ,ng,MALE,29
['even the area of the grass that was underneath and  around the mounds --'],even the area of the grass that was underneath and  around the mounds ,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
"[""-- it didn't kill it. /""]", it didnt kill it ,+,MALE,0
['really?  /'],really  ,bh,FEMALE,18
"[""{d well, } that's pretty wild.  /""]",d well  thats pretty wild  ,ba,FEMALE,6
"['yeah,  /']",yeah  ,%,FEMALE,5
['we used it  for fleas.  /'],we used it  for fleas  ,sd,FEMALE,1
"['we had fleas in our yard real bad last year,  /']",we had fleas in our yard real bad last year  ,sd,FEMALE,1
"['{c and } we did  that {f um, }  /']",c and  we did  that f um   ,sd,FEMALE,1
"[""[ i just, +  i'm ] not, - /""]", i just   im  not  ,%,FEMALE,5
"['basically, i like to mow the lawn, believe it or not,  /']",basically i like to mow the lawn believe it or not  ,sd,FEMALE,1
"['{c but }  i sometimes have problems starting the mower,  /']",c but   i sometimes have problems starting the mower  ,sd,FEMALE,1
"[""{c so } a lot of  times i won't get out and do it,  /""]",c so  a lot of  times i wont get out and do it  ,sd,FEMALE,1
"['{c but } my husband, <noise> basically, does most of it,  /']",c but  my husband noise basically does most of it  ,sd,FEMALE,1
"['{c and }  he does the, {d you know, } edging and all that kind of thing,  /']",c and   he does the d you know  edging and all that kind of thing  ,sd,FEMALE,1
"[""{c and } we're renting,  /""]",c and  were renting  ,sd,FEMALE,1
"[""{c and so } we don't really put a lot of money into the, {f uh, } {d you know, } {d like } - /""]",c and so  we dont really put a lot of money into the f uh  d you know  d like   ,sd,FEMALE,1
"['this lawn could probably stand <noise> a couple of loads of dirt, and some saint augustine.  /']",this lawn could probably stand noise a couple of loads of dirt and some saint augustine  ,sd,FEMALE,1
"['[ we just, + we ] have winter rye out back,  /']", we just  we  have winter rye out back  ,sd,FEMALE,1
"['{c and } we have, - /']",c and  we have  ,%,FEMALE,5
"[""i don't even know  what it is out front,  /""]",i dont even know  what it is out front  ,sd,FEMALE,1
"[""<laughter> {c but, }  {f um, } [ we, +  this is the first  house we've ] ever lived in,  /""]",laughter c but   f um   we   this is the first  house weve  ever lived in  ,sd,FEMALE,1
"[""{c and } we're just not real into the lawn probably because we're renting,  i guess,  {f huh? }  /""]",c and  were just not real into the lawn probably because were renting  i guess  f huh   ,sd,FEMALE,1
"['{c so, }  it, anyway, -/']",c so   it anyway ,%,FEMALE,5
"['{d well, } -/']",d well  ,%,MALE,5
['<beep>.'],beep,x,FEMALE,8
['you said you had problems with fleas last year in the yard? /'],you said you had problems with fleas last year in the yard ,qy,MALE,7
['right </beep>.  /'],right beep  ,na,FEMALE,21
['uh-huh.  /'],uhhuh  ,ny,FEMALE,9
"['we were getting, -/']",we were getting ,%,FEMALE,5
"[""{f uh, } i found one thing that,  it's kind of a weird  thing to say to put out on the lawn,  /""]",f uh  i found one thing that  its kind of a weird  thing to say to put out on the lawn  ,sv,MALE,3
"['{c but, }']",c but ,sd,MALE,1
['<noise>.'],noise,x,FEMALE,8
"[""every time i've done [ [ it, + it's ]  got-, + [ it, + it ] drives ] the fleas completely out of the area. /""]",every time ive done   it  its   got   it  it  drives  the fleas completely out of the area ,+,MALE,0
['what? /'],what ,qw,FEMALE,12
['powdered sulphur. /'],powdered sulphur ,sd,MALE,1
"['{f oh, } really?  /']",f oh  really  ,bh,FEMALE,18
"['{f hm, } i wonder why it does? /']",f hm  i wonder why it does ,qw,FEMALE,12
"[""[ you, + you ] don't have to put a whole lot  out,  /""]", you  you  dont have to put a whole lot  out  ,sd,MALE,1
"[""just if you've got a broadcast spreader --""]",just if youve got a broadcast spreader ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- i think it comes in a forty-pound bag,  /']", i think it comes in a fortypound bag  ,+,MALE,0
"[""{c and } it's real fine, like flour -- /""]",c and  its real fine like flour  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- {c and } you just --'], c and  you just ,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['-- go out, and do the entire yard,  /']", go out and do the entire yard  ,+,MALE,0
"[""{c and }  [ you, + {e i mean, } you ] don't have to put clumps of it,  /""]",c and    you  e i mean  you  dont have to put clumps of it  ,sd,MALE,1
['just very lightly cover the entire yard. /'],just very lightly cover the entire yard ,sd,MALE,1
['really?  /'],really  ,bh,FEMALE,18
"[""{d well, } i'll have to remember that,  because hopefully we won't have them this year,  /""]",d well  ill have to remember that  because hopefully we wont have them this year  ,sd,FEMALE,1
"['{c but } we have a cat that comes  in and out,  /']",c but  we have a cat that comes  in and out  ,sd,FEMALE,1
"['{c and } the cat was getting, {f um, } fleas and stuff and bringing them in the  house,  /']",c and  the cat was getting f um  fleas and stuff and bringing them in the  house  ,sd,FEMALE,1
"['{c so } we had a real problem last year with fleas,  /']",c so  we had a real problem last year with fleas  ,sd,FEMALE,1
"['{c and } {f uh, } <noise>  it was quite a drag <noise> because, {f um, } <noise> we got them in our  house,  /']",c and  f uh  noise  it was quite a drag noise because f um  noise we got them in our  house  ,sd,FEMALE,1
"[""{c and } <laughter> we're christians,  /""]",c and  laughter were christians  ,sd,FEMALE,1
"['{c and } we prayed that we could get rid of  these fleas,  /']",c and  we prayed that we could get rid of  these fleas  ,sd,FEMALE,1
"['{c and } we got rid of them, <noise> believe it or not, with smoke bombs,  which is just about impossible to do,  /']",c and  we got rid of them noise believe it or not with smoke bombs  which is just about impossible to do  ,sd,FEMALE,1
"['{c but } we did, </noise>  /']",c but  we did noise  ,sd,FEMALE,1
"[""{c and so }  we don't want them back this year, {d you know? }  /""]",c and so   we dont want them back this year d you know   ,sd,FEMALE,1
"[""<laughter> {c so } i'll remember that  if we see it's a problem in the yard.  /""]",laughter c so  ill remember that  if we see its a problem in the yard  ,sd,FEMALE,1
"[""<breathing> we're almost, - /""]",breathing were almost  ,%,FEMALE,5
"['<breathing>  they were so bad last year, even ticks.  /']",breathing  they were so bad last year even ticks  ,sd,FEMALE,1
"[""i don't know,  /""]",i dont know  ,h,FEMALE,15
"[""we've had ticks before a lot,  /""]",weve had ticks before a lot  ,sd,FEMALE,1
"[""{c and } we've had to get out and treat our lawn for that.  /""]",c and  weve had to get out and treat our lawn for that  ,sd,FEMALE,1
"['[ i think we used <noise>  dursban for the, +  we used dursban ] and diazinon and get out there and do what  you do <laughter> with that thing, {d you know, } and spread it all out everywhere,  /']", i think we used noise  dursban for the   we used dursban  and diazinon and get out there and do what  you do laughter with that thing d you know  and spread it all out everywhere  ,sd,FEMALE,1
"[""{c but } that's about the extent of our lawn care.  /""]",c but  thats about the extent of our lawn care  ,sd,FEMALE,1
"[""{c so, } i don't know,  /""]",c so  i dont know  ,h,FEMALE,15
['do you enjoy doing it?  /'],do you enjoy doing it  ,qy,FEMALE,7
['</noise> <breathing>.'],noise breathing,x,FEMALE,8
"['{f oh, } i love it.  /']",f oh  i love it  ,na,MALE,21
"[""my wife can't understand  /""]",my wife cant understand  ,sd,MALE,1
"[""it'd be a  hundred degrees outside, i'll be out there.  <<imitating wife's voice>>  /""]",itd be a  hundred degrees outside ill be out there  imitating wifes voice  ,sd,MALE,1
"[""{c but } it's too  hot to be working in the yard. /""]",c but  its too  hot to be working in the yard ,^q,MALE,19
['<breathing>.'],breathing,x,FEMALE,8
"[""i'm under the trees,  /""]",im under the trees  ,^q,MALE,19
"[""i'm having fun, <<pause>>  /""]",im having fun pause  ,^q,MALE,19
"[""{c and }  i'm stopping to drink water,  /""]",c and   im stopping to drink water  ,^q,MALE,19
"[""{c so } what's the problem?  <laughter>. /""]",c so  whats the problem  laughter ,^q,MALE,19
"['<breathing> yeah, <noise>  /']",breathing yeah noise  ,b,FEMALE,2
"[""[ {d well } that's, + {d well } that's ] funny.  /""]", d well  thats  d well  thats  funny  ,ba,FEMALE,6
"['yeah,  /']",yeah  ,%,FEMALE,5
"['not everybody enjoys it, though.  /']",not everybody enjoys it though  ,sv,FEMALE,3
['everybody has a different thing.  /'],everybody has a different thing  ,sd,FEMALE,1
['i kind of enjoy it  /'],i kind of enjoy it  ,sd,FEMALE,1
"[""{c and } my husband doesn't <laughter>.  /""]",c and  my husband doesnt laughter  ,sd,FEMALE,1
"['i kind of have to, <noise> - /']",i kind of have to noise  ,%,FEMALE,5
"[""sometimes i'm too busy to get out there and do it,  /""]",sometimes im too busy to get out there and do it  ,sd,FEMALE,1
"[""{c and } [ he, + {d you know, } he ] doesn't really enjoy doing it,  /""]",c and   he  d you know  he  doesnt really enjoy doing it  ,sd,FEMALE,1
"[""{c but } he'll do it,  /""]",c but  hell do it  ,sd,FEMALE,1
"[""{c and }  he doesn't gripe about it or anything,  /""]",c and   he doesnt gripe about it or anything  ,sd,FEMALE,1
"[""{c but, }  </noise> {d you know, } i'm kind of like  you  /""]",c but   noise d you know  im kind of like  you  ,sv,FEMALE,3
"[""{c and } he's kind of  like your wife.  /""]",c and  hes kind of  like your wife  ,sv,FEMALE,3
