utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['where have you been on a wonderful vacation? /'],where have you been on a wonderful vacation ,qw,FEMALE,12
"['<laughter> {d well } normally when  we go on vacation we go home, to colorado. /']",laughter d well  normally when  we go on vacation we go home to colorado ,sd,FEMALE,1
"[""{f oh, } that's where we go home, too. /""]",f oh  thats where we go home too ,sd,FEMALE,1
['really.  /'],really  ,b,FEMALE,2
"['yeah,  /']",yeah  ,b,FEMALE,2
"[""colorado springs is where we're from. /""]",colorado springs is where were from ,sd,FEMALE,1
"[""that's where we go. /""]",thats where we go ,sd,FEMALE,1
['<laughter> how funny. /'],laughter how funny ,ba,FEMALE,6
"['yes,  /']",yes  ,aa,FEMALE,4
"[""my husband's family lives  just off of academy boulevard at maize land. /""]",my husbands family lives  just off of academy boulevard at maize land ,sd,FEMALE,1
['really? /'],really ,bh,FEMALE,18
['yes. /'],yes ,ny,FEMALE,9
"['we live [ up, +  up, ] {f uh, }  lake, in the broadmoor area -- /']",we live  up   up  f uh   lake in the broadmoor area  ,sd,FEMALE,1
['{f uh. } /'],f uh  ,%,FEMALE,5
"[""-- that's where [ my fam-, +  my in-laws ] are. /""]", thats where  my fam   my inlaws  are ,sd,FEMALE,1
"[""{f oh, } we've been there.  /""]",f oh  weve been there  ,sd,FEMALE,1
"[""we haven't skied at broadmoor.  /""]",we havent skied at broadmoor  ,sd,FEMALE,1
['we went there last year at christmas time  /'],we went there last year at christmas time  ,sd,FEMALE,1
['{c and } it was twenty-seven below. /'],c and  it was twentyseven below ,sd,FEMALE,1
['oh. /'],oh ,b,FEMALE,2
['{c so } we had to cancel our ski lessons <laughter>. /'],c so  we had to cancel our ski lessons laughter ,sd,FEMALE,1
"['uh-huh,  /']",uhhuh  ,b,FEMALE,2
"[""as of you can't even ski there anymore. /""]",as of you cant even ski there anymore ,sd,FEMALE,1
['really? /'],really ,bh,FEMALE,18
"['yeah,  /']",yeah  ,ny,FEMALE,9
['they closed it down. /'],they closed it down ,sd,FEMALE,1
"['{f oh, } just this year? /']",f oh  just this year ,qy,FEMALE,7
['uh-huh -- /'],uhhuh  ,ny,FEMALE,9
"['{f oh, } my, -/']",f oh  my ,ba,FEMALE,6
"[""-- they don't have enough money --""]", they dont have enough money ,sd,FEMALE,1
['{f uh. } /'],f uh  ,%,FEMALE,5
"['-- to keep it going,  /']", to keep it going  ,+,FEMALE,0
"[""it [ doesn't, +   doesn't ] pay.  /""]",it  doesnt    doesnt  pay  ,sd,FEMALE,1
['{c so. } -/'],c so  ,%,FEMALE,5
"[""{c so } that wouldn't be a good spot  to go on a vacation, now --""]",c so  that wouldnt be a good spot  to go on a vacation now ,sv,FEMALE,3
['{d well } --'],d well  ,ar,FEMALE,28
['-- if you were a skier. /'], if you were a skier ,+,FEMALE,0
"[""-- {d you know, } {d well, } {d now }  i don't know.  /""]", d you know  d well  d now   i dont know  ,+,FEMALE,0
['now colorado springs is real accessible to lake breckenridge -- /'],now colorado springs is real accessible to lake breckenridge  ,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- it's only a couple of hours away.   /""]", its only a couple of hours away   ,sd,FEMALE,1
"[""[ {c and, } + {f uh, } {c so, } ] [ it's, +  it might not be ] too bad if you want to go skiing somewhere else.  /""]", c and   f uh  c so    its   it might not be  too bad if you want to go skiing somewhere else  ,sv,FEMALE,3
"[""{c but, } you [ can't, +  can't ] ski up there any more. /""]",c but  you  cant   cant  ski up there any more ,sd,FEMALE,1
['no. /'],no ,b,FEMALE,2
"[""{f oh, } i'd like to go on vacation.  /""]",f oh  id like to go on vacation  ,sd,FEMALE,1
"['[ i c-, + ] my husband and i want to go to florida --']", i c   my husband and i want to go to florida ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- to go to disney world,  /']", to go to disney world  ,+,FEMALE,0
['{c but } we have two little ones --'],c but  we have two little ones ,sd,FEMALE,1
['yes. /'],yes ,b,FEMALE,2
"['-- that are under two right now,  /']", that are under two right now  ,+,FEMALE,0
"[""{c  so } we want to wait until they're a little bit older --""]",c  so  we want to wait until theyre a little bit older ,sd,FEMALE,1
['oh. /'],oh ,b,FEMALE,2
"['-- to do that,  /']", to do that  ,+,FEMALE,0
"['{c and, } -/']",c and  ,%,FEMALE,5
"['{d well, } we went on a family cruise  last year, on the premier family cruise line <baby>  /']",d well  we went on a family cruise  last year on the premier family cruise line baby  ,sd,FEMALE,1
['{c and then } we went to disney.  /'],c and then  we went to disney  ,sd,FEMALE,1
['it was all part of the package. /'],it was all part of the package ,sd,FEMALE,1
['oh. /'],oh ,b,FEMALE,2
"['{c and } on the cruise ship they had  mickey and minnie and chip and dale and  goofy and donald duck,  /']",c and  on the cruise ship they had  mickey and minnie and chip and dale and  goofy and donald duck  ,sd,FEMALE,1
['{c and } it was  really oriented toward little kids. /'],c and  it was  really oriented toward little kids ,sd,FEMALE,1
"['{d well, } how fun. /']",d well  how fun ,ba,FEMALE,6
"['{c so } the kids could eat with chip and  dale, {d you know, }  /']",c so  the kids could eat with chip and  dale d you know   ,sd,FEMALE,1
"['{c and, }  {d you know } --']",c and   d you know  ,sv,FEMALE,3
"['{f oh } yeah, /']",f oh  yeah ,b,FEMALE,2
['-- it was just a lot of fun. /'], it was just a lot of fun ,+,FEMALE,0
"['{f oh, } i bet. /']",f oh  i bet ,ba,FEMALE,6
"['{c so } then we were on the cruise for  [ three + ] days in the bahamas,  /']",c so  then we were on the cruise for   three   days in the bahamas  ,sd,FEMALE,1
['{c and then } landed at cape canaveral and then drove over to  orlando and spent four days at disney. /'],c and then  landed at cape canaveral and then drove over to  orlando and spent four days at disney ,sd,FEMALE,1
"['wow,  /']",wow  ,ba,FEMALE,6
"['{d well }  [ that sounds pretty, +']",d well    that sounds pretty ,ba,FEMALE,6
"['yes,  /']",yes  ,b,FEMALE,2
['that was the way to travel. /'],that was the way to travel ,sv,FEMALE,3
"['{d yeah, }  that sounds pretty ] good. /']",d yeah   that sounds pretty  good ,+,FEMALE,0
['yes. /'],yes ,aa,FEMALE,4
['{c and } it was all a big package deal --'],c and  it was all a big package deal ,qy^d,FEMALE,16
['yes. /'],yes ,ny,FEMALE,9
['-- where you just pay one price --'], where you just pay one price ,+,FEMALE,0
"[""that's right. /""]",thats right ,na,FEMALE,21
['-- and get everything? /'], and get everything ,+,FEMALE,0
"[""that's right,  /""]",thats right  ,na,FEMALE,21
"['{c and } kids are really cheaper, too. /']",c and  kids are really cheaper too ,sd,FEMALE,1
['really. /'],really ,b,FEMALE,2
