utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",FEMALE,0
"['martin, do you do any exercise? /']",martin do you do any exercise ,qy,FEMALE,7
"['yes,  /']",yes  ,ny,MALE,9
['i do.  /'],i do  ,sd,MALE,1
"['{f uh, } i like to, {f uh, } play  basketball and weight lifting.  /']",f uh  i like to f uh  play  basketball and weight lifting  ,sd,MALE,1
['those are probably the two main things i like to do. /'],those are probably the two main things i like to do ,sd,MALE,1
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"['{f um, } {c so } those are more or less  indoor sports.  /']",f um  c so  those are more or less  indoor sports  ,qy^d,FEMALE,16
"[""how's the --""]",hows the ,qw,FEMALE,12
['yeah. /'],yeah ,ny,MALE,9
['-- weather out there in georgia? /'], weather out there in georgia ,+,FEMALE,0
"[""{f um, } [ [ in, + in, ] + in ] the winter, [ you, + ]  typically [ it's, + it's ] probably too cold to go out and do things like tennis.  /""]",f um    in  in   in  the winter  you    typically  its  its  probably too cold to go out and do things like tennis  ,sd,MALE,1
"['{f um, } i like to play  tennis in the --']",f um  i like to play  tennis in the ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- summer time or in the spring, fall,  /']", summer time or in the spring fall  ,+,MALE,0
['{c but } in the winter  it gets pretty cold. /'],c but  in the winter  it gets pretty cold ,sd,MALE,1
['oh. /'],oh ,bk,FEMALE,14
"['{f um, } yeah,  /']",f um  yeah  ,b,MALE,2
"[""{c so } it's mostly indoor sports,  i think, in the winter. /""]",c so  its mostly indoor sports  i think in the winter ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{f um, } how about yourself? /']",f um  how about yourself ,qo,MALE,25
"['{d well, } yeah,  /']",d well  yeah  ,^h,FEMALE,27
"[""i'm on a exercise program.  /""]",im on a exercise program  ,sd,FEMALE,1
"[""i'm riding  my aerodyne bike, {f um } --""]",im riding  my aerodyne bike f um  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- half an hour every morning,  /']", half an hour every morning  ,+,FEMALE,0
"[""{c and } i'm just about ready  to up it to up to forty-five minutes a morning,  /""]",c and  im just about ready  to up it to up to fortyfive minutes a morning  ,sd,FEMALE,1
"[""{c and } i feel like that's been a  real nice exercise in the winter time.  /""]",c and  i feel like thats been a  real nice exercise in the winter time  ,sd,FEMALE,1
"[""[ it's + --""]", its  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- it's ] kind of kept me from getting cabin  fever and, {f um, } has seemed to be a real nice aerobic exercise. /""]", its  kind of kept me from getting cabin  fever and f um  has seemed to be a real nice aerobic exercise ,+,FEMALE,0
['right.  /'],right  ,b,MALE,2
"['do you do, {f uh, } any anaerobic type,  weight lifting or weight training type exercise? /']",do you do f uh  any anaerobic type  weight lifting or weight training type exercise ,qy,MALE,7
"['no,  /']",no  ,nn,FEMALE,13
['huh-uh.  /'],huhuh  ,nn,FEMALE,13
"[""[ i, +  first of all i'd ] like to get my  weight off.  /""]", i   first of all id  like to get my  weight off  ,sd,FEMALE,1
"[""i'm about fifty pounds overweight,  /""]",im about fifty pounds overweight  ,sd,FEMALE,1
"[""{c and so } i'd like to get the  weight off,  /""]",c and so  id like to get the  weight off  ,sd,FEMALE,1
"[""{c and then } i'd really like to get into that. /""]",c and then  id really like to get into that ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{c and, }  {f uh, } [ we have a, + my husband and i have  [ a, + a, ] ] aerobic video that's called the firm.  /""]",c and   f uh   we have a  my husband and i have   a  a   aerobic video thats called the firm  ,sd,FEMALE,1
"[""i don't know if you've heard of it,  /""]",i dont know if youve heard of it  ,qy^d,FEMALE,16
"[""{c but }  it's [ a, + an ] aerobic video with, not necessarily bouncing around and jumping up and down,  /""]",c but   its  a  an  aerobic video with not necessarily bouncing around and jumping up and down  ,sd,FEMALE,1
"[""{c but } you're using weights,  /""]",c but  youre using weights  ,sd,FEMALE,1
['{c and } that is the most incredible aerobic  workout i have ever done.  /'],c and  that is the most incredible aerobic  workout i have ever done  ,sd,FEMALE,1
"[""[ it's + --""]", its  ,sd,FEMALE,1
['{f huh. } /'],f huh  ,b,MALE,2
"[""-- it's ] # really fun. # /""]", its   really fun  ,+,FEMALE,0
"['# yes,  /']", yes  ,b,MALE,2
"[""[ [ [ it's, + # it's, ] + it's ] aero-, +  it's similar to aerobics ] with weights -- /""]",   its   its   its  aero   its similar to aerobics  with weights  ,sv,MALE,3
"['yes,  /']",yes  ,aa,FEMALE,4
['uh-huh. /'],uhhuh ,aa,FEMALE,4
"[""-- {c but } it's like low impact aerobics, # just # --""]", c but  its like low impact aerobics  just  ,sv,MALE,3
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
['-- with weights. /'], with weights ,+,MALE,0
['yes. /'],yes ,b,FEMALE,2
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",MALE,0
"['are you familiar with, {f um, } step or  bench aerobics? /']",are you familiar with f um  step or  bench aerobics ,qy,MALE,7
"['{f um, } no,  /']",f um  no  ,nn,FEMALE,13
"['{e i mean, } yes,  /']",e i mean  yes  ,ny,FEMALE,9
"['i am,  /']",i am  ,sd,FEMALE,1
['{c but } i have  never done it myself.  /'],c but  i have  never done it myself  ,sd,FEMALE,1
['have you done that? /'],have you done that ,qy,FEMALE,7
"['{f uh, } yes,  /']",f uh  yes  ,ny,MALE,9
['i have.  /'],i have  ,sd,MALE,1
"[""[ in, + in ] atlanta  that's, {f um, } - /""]", in  in  atlanta  thats f um   ,%,MALE,5
['most of the health clubs --'],most of the health clubs ,sv,MALE,3
['oh. /'],oh ,b,FEMALE,2
"['-- are all, - /']", are all  ,+,MALE,0
"[""[ that's the, + that's the ] in thing. /""]", thats the  thats the  in thing ,sv,MALE,3
"[""that's the big thing, {f huh? } /""]",thats the big thing f huh  ,bh,FEMALE,18
"['at first it was just regular aerobics,  /']",at first it was just regular aerobics  ,sv,MALE,3
['{c but }  now bench or step aerobics have --'],c but   now bench or step aerobics have ,sv,MALE,3
['oh. /'],oh ,bk,FEMALE,14
['-- kind of taken over. /'], kind of taken over ,+,MALE,0
['{c so } how is that? /'],c so  how is that ,qw,FEMALE,12
"['{f um, } [ it, +  they call it ] a low impact aerobics,  /']",f um   it   they call it  a low impact aerobics  ,sd,MALE,1
"[""{c and } it's supposed to burn off more calories --""]",c and  its supposed to burn off more calories ,sd,MALE,1
['oh. /'],oh ,bk,FEMALE,14
['-- at the same time.  /'], at the same time  ,+,MALE,0
"[""{c and } from when i've  done it, it does give you [ a good, + a real good ] <laughter> workout. /""]",c and  from when ive  done it it does give you  a good  a real good  laughter workout ,sd,MALE,1
['<laughter>.'],laughter,x,FEMALE,8
"[""{c but } only thing i'm concerned about is  potential for injury to your knees --""]",c but  only thing im concerned about is  potential for injury to your knees ,sv,MALE,3
['oh. /'],oh ,b,FEMALE,2
