utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['about how many calls have you made on this system? /'],about how many calls have you made on this system ,qw,MALE,12
"[""{f uh, } i've originated only [ a, + a  ] few. /""]",f uh  ive originated only  a  a   few ,sd,MALE,1
"['{f oh, } okay,  /']",f oh  okay  ,bk,MALE,14
['yeah. /'],yeah ,b,MALE,2
"[""{c but } i've received quite a few. /""]",c but  ive received quite a few ,sd,MALE,1
"['[ i, + {f uh, } i  ] only started doing it after, {f uh, } i started getting calls and said, {f oh, } heck,  /']", i  f uh  i   only started doing it after f uh  i started getting calls and said f oh  heck  ,sd,MALE,1
"[""that's right,  /""]",thats right  ,ba,MALE,6
"[""i'm supposed to make a few calls.  /""]",im supposed to make a few calls  ,sd,MALE,1
['{c so } i started about a month ago  /'],c so  i started about a month ago  ,sd,MALE,1
"['{c and } i, -/']",c and  i ,%,MALE,5
['# uh-huh. # /'], uhhuh  ,b,MALE,2
"['# this # is getting close to twenty here which is i think is about all, {f uh, } our little gift book goes up to,  /']", this  is getting close to twenty here which is i think is about all f uh  our little gift book goes up to  ,sd,MALE,1
"[""{c but } i don't really know. /""]",c but  i dont really know ,sd,MALE,1
"['{f oh, } yeah. /']",f oh  yeah ,b,MALE,2
"[""i've got about twelve tickets in the mail.  /""]",ive got about twelve tickets in the mail  ,sd,MALE,1
"['do you have, - /']",do you have  ,qy,MALE,7
"[""you've  ((   ))  a few? /""]",youve       a few ,qy,MALE,7
"['yeah,  /']",yeah  ,b,MALE,2
"[""i've been getting mine. /""]",ive been getting mine ,sd,MALE,1
"['okay,  /']",okay  ,b,MALE,2
['medical - /'],medical  ,sd,MALE,1
"['go ahead,  /']",go ahead  ,ad,MALE,22
"[""[ i'm, + i'm  ] medical.  /""]", im  im   medical  ,sd,MALE,1
"[""that's mine. /""]",thats mine ,sd,MALE,1
"['{f uh, } you pushed the record button.  /']",f uh  you pushed the record button  ,sd,MALE,1
"[""we're supposed to be discussing the subject. /""]",were supposed to be discussing the subject ,sd,MALE,1
['yeah.  /'],yeah  ,b,MALE,2
"[""[ i, + i'm  ] benefits.  /""]", i  im   benefits  ,sd,MALE,1
"['go ahead, you first. /']",go ahead you first ,ad,MALE,22
"['yeah,  /']",yeah  ,aa,MALE,4
"[""{f uh, } {d well, } i'll tell you,  /""]",f uh  d well  ill tell you  ,sd,MALE,1
"[""i've been around for quite a few years and  worked for a lot of different companies,  /""]",ive been around for quite a few years and  worked for a lot of different companies  ,sd,MALE,1
"[""{c and, } {f uh, } it's hard to beat any of the benefits [ that, +  or salaries either,""]",c and  f uh  its hard to beat any of the benefits  that   or salaries either,sv,MALE,3
['# uh-huh. # /'], uhhuh  ,b,MALE,2
['# that # ] we get from t i.  /'], that   we get from t i  ,+,MALE,0
"[""i'm quite pleased with it.  /""]",im quite pleased with it  ,sd,MALE,1
"[""course there's a few things that, {f uh, } i think i could do better if i was sitting up in the c e o's seat  /""]",course theres a few things that f uh  i think i could do better if i was sitting up in the c e os seat  ,sv,MALE,3
"['{c but, } {f uh } --']",c but  f uh  ,sv,MALE,3
"['{f oh, } yeah. /']",f oh  yeah ,b,MALE,2
"[""-- i think jerry's doing a pretty good job as it goes. /""]", i think jerrys doing a pretty good job as it goes ,+,MALE,0
"['the one, - /']",the one  ,%,MALE,5
"[""it's kind of {d like, } {f uh, } - /""]",its kind of d like  f uh   ,%,MALE,5
"['automobile insurance, - /']",automobile insurance  ,sd,MALE,1
"[""the ones, {f uh, } that i think are the highest and important to me, {f uh, } i hope i never have to use them, really per se, although i've used medical a little bit -- /""]",the ones f uh  that i think are the highest and important to me f uh  i hope i never have to use them really per se although ive used medical a little bit  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- [ that, + {d well } that  ] one certainly is high,  /']",  that  d well  that   one certainly is high  ,sv,MALE,3
"[""[ i, + i  ] worry that it's weakening rather than strengthening  /""]", i  i   worry that its weakening rather than strengthening  ,sd,MALE,1
"[""{c so } i like to reverse that trend and say i'd like to get those to strengthen, {d you know, }""]",c so  i like to reverse that trend and say id like to get those to strengthen d you know ,sd,MALE,1
['# <throat_clearing>.  #'], throatclearing  ,x,MALE,8
['# be # better and better. /'], be  better and better ,+,MALE,0
"['{d well, } -/']",d well  ,%,MALE,5
"[""then [ [ sal-, + sal-,  ] + salary  ] continuance, i've never used that one.  /""]",then   sal  sal    salary   continuance ive never used that one  ,sd,MALE,1
"['i hope i never will,  /']",i hope i never will  ,sd,MALE,1
"[""{c but } that's kind of like an insurance thing.  /""]",c but  thats kind of like an insurance thing  ,sd,MALE,1
['i sure like that one. /'],i sure like that one ,sv,MALE,3
"['{f oh, } yes. /']",f oh  yes ,b,MALE,2
"[""that's like automobile insurance.  /""]",thats like automobile insurance  ,sv,MALE,3
['you never want to get in an accident  /'],you never want to get in an accident  ,sv,MALE,3
"['{c but } it, - /']",c but  it  ,%,MALE,5
['you like to have it there. /'],you like to have it there ,sd,MALE,1
['uh-huh.  /'],uhhuh  ,b,MALE,2
"['{d well, } {f uh, } like i say, i worked for several different companies  /']",d well  f uh  like i say i worked for several different companies  ,sd,MALE,1
"[""{c and } there's nothing to compare with, {f uh, } t i here. /""]",c and  theres nothing to compare with f uh  t i here ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"['{d now } i really got caught up back in eighty-five,  /']",d now  i really got caught up back in eightyfive  ,sd,MALE,1
"['i got caught up in the oil layoff <breathing>,  {f uh, }  /']",i got caught up in the oil layoff breathing  f uh   ,sd,MALE,1
"[""i wasn't with g s i, but i was connected with, {f uh, } {f uh, } oil, {f uh, }""]",i wasnt with g s i but i was connected with f uh  f uh  oil f uh ,sd,MALE,1
['# right. # /'], right  ,b,MALE,2
['# exploration.  # /'], exploration   ,+,MALE,0
"['with t i, or somebody else? /']",with t i or somebody else ,qy,MALE,7
