utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['what vacations have you been on that you like? /'],what vacations have you been on that you like ,qo,FEMALE,25
"['{f um, } {d well } i really enjoyed, {f um, } - /']",f um  d well  i really enjoyed f um   ,sd,FEMALE,1
['i went to mackinaw island --'],i went to mackinaw island ,sd,FEMALE,1
['<child_crying> right. /'],childcrying right ,b,FEMALE,2
['-- a few years back.  /'], a few years back  ,+,FEMALE,0
"[""it's in the middle of michigan  /""]",its in the middle of michigan  ,sd,FEMALE,1
['[ {c and } +  --'], c and    ,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- {c so } ] that was nice.  /'], c so   that was nice  ,+,FEMALE,0
"['i like, {f um, } driving to different cities because of the scenery,  /']",i like f um  driving to different cities because of the scenery  ,sd,FEMALE,1
['{c so } that was nice. /'],c so  that was nice ,sv,FEMALE,3
"['{c so } you, - /']",c so  you  ,%,FEMALE,5
['most of yours is kind of driving  /'],most of yours is kind of driving  ,bf,FEMALE,20
"['{c and, } -/']",c and  ,%,FEMALE,5
"['yeah,  /']",yeah  ,aa,FEMALE,4
"[""[ we've, + i've ] been all over the states except for pretty much east.  /""]", weve  ive  been all over the states except for pretty much east  ,sd,FEMALE,1
"[""{f um, } it's very pretty driving  {d like, } {f um, } up north in wisconsin too. /""]",f um  its very pretty driving  d like  f um  up north in wisconsin too ,sd,FEMALE,1
"['{f um, } [ how, + how ] far do you usually [ end, + end ] up driving [ just, + ] /']",f um   how  how  far do you usually  end  end  up driving  just   ,qw,FEMALE,12
"['{f um, } the furthest i drove was probably texas,  /']",f um  the furthest i drove was probably texas  ,sd,FEMALE,1
"[""{c and then } i've taken a train before to california. /""]",c and then  ive taken a train before to california ,sd,FEMALE,1
"[""{d now } [ where, + you're from where? ]   *[[slash error]]""]",d now   where  youre from where    slash error,qw,FEMALE,12
"['kenosha, wisconsin. /']",kenosha wisconsin ,sd,FEMALE,1
"['{f oh, } wisconsin. /']",f oh  wisconsin ,+,FEMALE,0
['uh-huh. /'],uhhuh ,aa,FEMALE,4
['okay.  /'],okay  ,bk,FEMALE,14
"['yeah,  /']",yeah  ,b,FEMALE,2
['i have a brother in minnesota that used to live in wisconsin. /'],i have a brother in minnesota that used to live in wisconsin ,sd,FEMALE,1
['oh. /'],oh ,b,FEMALE,2
"['{c so, } yeah,  /']",c so  yeah  ,b,FEMALE,2
"[""that's quite a ways. /""]",thats quite a ways ,bf,FEMALE,20
"['yeah,  /']",yeah  ,aa,FEMALE,4
['it is <laughter>. /'],it is laughter ,sd,FEMALE,1
"[""i've, {f uh, } - /""]",ive f uh   ,%,FEMALE,5
['we went to california this last year --'],we went to california this last year ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- and, {f uh, } liked it,  /']", and f uh  liked it  ,+,FEMALE,0
['{c but } it was too crowded -- /'],c but  it was too crowded  ,sv,FEMALE,3
['{f um. } /'],f um  ,b,FEMALE,2
"[""-- walt disney world, and other places, it's just the wrong time of the year to go. /""]", walt disney world and other places its just the wrong time of the year to go ,sv,FEMALE,3
"['{f oh, } yeah. /']",f oh  yeah ,b,FEMALE,2
"['{c and, } {f uh, } course, {f uh, } you get in any of those tourist traps --']",c and  f uh  course f uh  you get in any of those tourist traps ,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- and everything's, {f uh, } outrageously priced,  /""]", and everythings f uh  outrageously priced  ,+,FEMALE,0
"['{c and, } {f uh, } kind of, - /']",c and  f uh  kind of  ,%,FEMALE,5
"[""you wonder if [ they're, +  it's ] really worth it to pay, {f uh, } thirty-five dollars or forty dollars just to get in. /""]",you wonder if  theyre   its  really worth it to pay f uh  thirtyfive dollars or forty dollars just to get in ,sv,FEMALE,3
['yeah  -- /'],yeah   ,aa,FEMALE,4
"['{c but, }']",c but ,sd,FEMALE,1
"[""-- that's true. /""]", thats true ,aa,FEMALE,4
"[""there's lots of fun places to see.  {f um, }  /""]",theres lots of fun places to see  f um   ,+,FEMALE,0
"['i think the scenery kind of, - /']",i think the scenery kind of  ,sv,FEMALE,3
"[""that's something do to, [ you + ] {d like } to get up in mountains  /  *[[two utts]]""]",thats something do to  you   d like  to get up in mountains    two utts,qy,FEMALE,7
"['{c or, } -/']",c or  ,%,FEMALE,5
"['{f oh, } yeah,  /']",f oh  yeah  ,ny,FEMALE,9
['uh-huh. /'],uhhuh ,ny,FEMALE,9
['do you have any mountains nearby? /'],do you have any mountains nearby ,qy,FEMALE,7
['no <laughter>. /'],no laughter ,nn,FEMALE,13
"[""pretty flat, isn't it? /""]",pretty flat isnt it ,qy,FEMALE,7
"['yeah,  /']",yeah  ,ny,FEMALE,9
['yeah. /'],yeah ,ny,FEMALE,9
"[""{f um, } i think, {f uh, } the biggest limitation is a lot, just time and money, isn't it. /""]",f um  i think f uh  the biggest limitation is a lot just time and money isnt it ,sv,FEMALE,3
"['{f oh, } yeah. /']",f oh  yeah ,b,FEMALE,2
['<laughter>.'],laughter,x,FEMALE,8
['yeah. /'],yeah ,b,FEMALE,2
['what vacation have you enjoyed the most? /'],what vacation have you enjoyed the most ,qw,FEMALE,12
"['{f uh, } {f um. }  probably, {f uh, } when we go to wisconsin  ((   )) .  /']",f uh  f um   probably f uh  when we go to wisconsin        ,sd,FEMALE,1
"[""{f um, } it's pretty fun.  /""]",f um  its pretty fun  ,sd,FEMALE,1
"[""there's a lot to do up there.  /""]",theres a lot to do up there  ,sd,FEMALE,1
"[""it's pretty busy, though,  /""]",its pretty busy though  ,sd,FEMALE,1
"['you have to like  crowds, {d you know. } /']",you have to like  crowds d you know  ,sv,FEMALE,3
['what is it? /'],what is it ,qw,FEMALE,12
"[""{f um, } {f oh, } it's [ a, + {d like } a ] huge amusement park --""]",f um  f oh  its  a  d like  a  huge amusement park ,sd,FEMALE,1
['okay. /'],okay ,bk,FEMALE,14
"['-- {f um, } they have water slides -- /']", f um  they have water slides  ,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- {c and } it's just a big, big tourist attraction.  /""]", c and  its just a big big tourist attraction  ,sd,FEMALE,1
['the downtown is all {d like } little shops and candy shops  /'],the downtown is all d like  little shops and candy shops  ,sd,FEMALE,1
"[""{c and, } [ it's, + it's ] really neat.  /""]",c and   its  its  really neat  ,sv,FEMALE,3
