utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{f uh, } {d well, } {f uh, } the cowboys are my favorite team.  /']",f uh  d well  f uh  the cowboys are my favorite team  ,sd,MALE,1
"[""that's pretty easy to say nowadays <laughter>. /""]",thats pretty easy to say nowadays laughter ,sd,MALE,1
['<laughter>.'],laughter,x,FEMALE,8
"['lot easier than it was a couple years ago,  /']",lot easier than it was a couple years ago  ,sd,MALE,1
['{c but } they had a big win today.  /'],c but  they had a big win today  ,sd,MALE,1
"['{f uh, } did you get to watch it? /']",f uh  did you get to watch it ,qy,MALE,7
"['no,  /']",no  ,nn,FEMALE,13
"[""i didn't.  /""]",i didnt  ,sd,FEMALE,1
"['i, {f uh, } have been at my computer all day  /']",i f uh  have been at my computer all day  ,sd,FEMALE,1
"['{c so, } -/']",c so  ,%,FEMALE,5
['oh.  /'],oh  ,b,MALE,2
['are you a cowboy fan? /'],are you a cowboy fan ,qy,MALE,7
"['{d well, } i used to be a real big cowboy fan  /']",d well  i used to be a real big cowboy fan  ,no,FEMALE,31
"[""[ {c and, } + {c and, }  ] {f uh, } i'm not a jimmy johnson fan. /""]", c and   c and    f uh  im not a jimmy johnson fan ,sd,FEMALE,1
['<laughter>.'],laughter,x,MALE,8
['<laughter> being an okie <laughter> --'],laughter being an okie laughter ,sd,FEMALE,1
"['right,  /']",right  ,aa,MALE,4
['yeah. /'],yeah ,aa,MALE,4
"[""-- i just really don't care much, {f uh, }  /""]", i just really dont care much f uh   ,+,FEMALE,0
"[""[ it's, + it's  ] kind of hard not to be a cowboy fan, though. /""]", its  its   kind of hard not to be a cowboy fan though ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""they've always been, {d you know, } my favorite. /""]",theyve always been d you know  my favorite ,sd,FEMALE,1
['right. /'],right ,b,MALE,2
"['[ [ {c but, } +  {f uh, }  {c and } ] +  --']",  c but    f uh   c and     ,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
['-- {c and } ] i guess i still have a soft spot.  /'], c and   i guess i still have a soft spot  ,+,FEMALE,0
"[""i just hate that that's the coach <laughter> --""]",i just hate that thats the coach laughter ,sd,FEMALE,1
['right. /'],right ,aa,MALE,4
"[""-- that's leading them. /""]", thats leading them ,+,FEMALE,0
['right. /'],right ,b,MALE,2
"['{c so, } now  have they, - /']",c so  now  have they  ,%,FEMALE,5
"[""they're  in the playoffs, right? /""]",theyre  in the playoffs right ,qy,FEMALE,7
"['yeah,  /']",yeah  ,ny,MALE,9
['they made it to the playoffs finally  /'],they made it to the playoffs finally  ,sd,MALE,1
"['{d like } just, {d you know, } two years ago they were one and fifteen.  /']",d like  just d you know  two years ago they were one and fifteen  ,sd,MALE,1
['they won {d like } just one game  /'],they won d like  just one game  ,sd,MALE,1
['{c and so } pretty fast turnaround.  /'],c and so  pretty fast turnaround  ,sd,MALE,1
['{c but } this year they made it to playoffs  /'],c but  this year they made it to playoffs  ,sd,MALE,1
['{c and } today was the first game  /'],c and  today was the first game  ,sd,MALE,1
