utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay,  deanna,  {f uh, }  /']",okay  deanna  f uh   ,"fo_o_fw_""_by_bc",FEMALE,0
"['on capital punishment in our state, they give the death penalty for shooting of a policeman, /']",on capital punishment in our state they give the death penalty for shooting of a policeman ,sd,FEMALE,1
['<child>  uh-huh. /'],child  uhhuh ,b,FEMALE,2
"['{c and } i believe also in [ shooting of,  {f uh, } rape, +  {e i mean } killing a rape ] victim.']",c and  i believe also in  shooting of  f uh  rape   e i mean  killing a rape  victim,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{e i mean } someone in the process of  rape,  /']",e i mean  someone in the process of  rape  ,+,FEMALE,0
"[""{c and } [ i don't know what el-, + i don't really remember what else. ] /""]",c and   i dont know what el  i dont really remember what else  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['{c but. } -/'],c but  ,%,FEMALE,5
"['[ how do yo-, + [ wh-, +  what ] do you ] think about it. /']", how do yo   wh   what  do you  think about it ,qo,FEMALE,25
"[""i think it's justified. /""]",i think its justified ,sv,FEMALE,3
"['yeah,  /']",yeah  ,aa,FEMALE,4
['yeah. /'],yeah ,aa,FEMALE,4
['<laughter> <breathing> very much so. /'],laughter breathing very much so ,sv,FEMALE,3
"['[ i agree, + [ i, + i, ] agree, ] {d you know, }  /']", i agree   i  i  agree  d you know   ,aa,FEMALE,4
"['i, -/']",i ,%,FEMALE,5
['i think it should be in other cases other than  just shooting a policeman <laughter>. /'],i think it should be in other cases other than  just shooting a policeman laughter ,sv,FEMALE,3
"['yeah,  /']",yeah  ,aa,FEMALE,4
"['{f oh, } i do too,  /']",f oh  i do too  ,aa,FEMALE,4
['i do too. /'],i do too ,aa,FEMALE,4
"[""{e i mean, } i think they're doing their duty,  /""]",e i mean  i think theyre doing their duty  ,sv,FEMALE,3
"[""{c but }  i think if they're going to come out and kill somebody else then they deserve it. /""]",c but   i think if theyre going to come out and kill somebody else then they deserve it ,sv,FEMALE,3
['they ought to get it for killing a civilian  just as easily as a policeman. /'],they ought to get it for killing a civilian  just as easily as a policeman ,sv,FEMALE,3
"[""that's right,  /""]",thats right  ,aa,FEMALE,4
['i agree. /'],i agree ,aa,FEMALE,4
['yeah.  /'],yeah  ,aa,FEMALE,4
['i agree.  /'],i agree  ,aa,FEMALE,4
