utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",FEMALE,0
['what do you think about it? /'],what do you think about it ,qo,FEMALE,25
"['{d well, } {f uh, } the roles have definitely changed --']",d well  f uh  the roles have definitely changed ,sv,FEMALE,3
"['{f oh, } yeah. /']",f oh  yeah ,aa,FEMALE,4
['-- in the last generation or so.  /'], in the last generation or so  ,+,FEMALE,0
"['{f um, } i think a lot of it has to do with women working. /']",f um  i think a lot of it has to do with women working ,sv,FEMALE,3
"['uh-huh,  /']",uhhuh  ,aa,FEMALE,4
"['yeah,  /']",yeah  ,aa,FEMALE,4
['i do too.  /'],i do too  ,sd,FEMALE,1
"[""i think it's going  to, - /""]",i think its going  to  ,sv,FEMALE,3
"['[ in, + {d like } in ] the future, i think all women are going to work. /']", in  d like  in  the future i think all women are going to work ,sv,FEMALE,3
['yeah. /'],yeah ,b,FEMALE,2
"['{e i mean, } they may let you off for a day or two to have your baby,  /']",e i mean  they may let you off for a day or two to have your baby  ,sv,FEMALE,3
"['{c but } that will be it, /']",c but  that will be it ,sv,FEMALE,3
['# yeah.   # /'], yeah    ,b,FEMALE,2
"[""# {c or } # either they'll have a computer at home and in the hospital where you [ can just, + {d you know, } just ] continue right on with your work. /""]", c or   either theyll have a computer at home and in the hospital where you  can just  d you know  just  continue right on with your work ,sv,FEMALE,3
"['[ ye-, + <laughter>  yeah. ] /']", ye  laughter  yeah  ,b,FEMALE,2
"['{e i mean, } [ i-, + it ] really is coming to that because most women now days cannot afford the time that they could take off unless the company pays them. /']",e i mean   i  it  really is coming to that because most women now days cannot afford the time that they could take off unless the company pays them ,sv,FEMALE,3
"['# right,  /']", right  ,aa,FEMALE,4
['right.  # /'],right   ,aa,FEMALE,4
"[""# they can't # even afford to take off, {d you know, } to have children it seems like. /""]", they cant  even afford to take off d you know  to have children it seems like ,sv,FEMALE,3
"[""[ {c and } it, + {c and } it ] seems, if you're going to have kids, {f uh, } that [ you are, + {d you know, } society has ] decided for you how many you can really have and make it. /""]", c and  it  c and  it  seems if youre going to have kids f uh  that  you are  d you know  society has  decided for you how many you can really have and make it ,sv,FEMALE,3
['yeah. /'],yeah ,b,FEMALE,2
"[""[ {c and, } + {f uh, } {c because } ] if   you have, {d you know, } two, {d well, } if you go to work, you're, just working to pay for day care,""]", c and   f uh  c because   if   you have d you know  two d well  if you go to work youre just working to pay for day care,sv,FEMALE,3
['# right.  # /'], right   ,b,FEMALE,2
"['# two # or three, {d you know, } {f um. } /']", two  or three d you know  f um  ,+,FEMALE,0
"['{d now, } i was real lucky because my husband had a good enough job where [ when my kids were, + {d you know, } when i had them and when they were small, ]']",d now  i was real lucky because my husband had a good enough job where  when my kids were  d you know  when i had them and when they were small ,sd,FEMALE,1
['# uh-huh.  # /'], uhhuh   ,b,FEMALE,2
"[""# until # [ they got in junior high school, + my youngest got in junior high, ] i didn't have to work. /""]", until   they got in junior high school  my youngest got in junior high  i didnt have to work ,+,FEMALE,0
"['# {f oh, } that is good.  # /']", f oh  that is good   ,ba,FEMALE,6
