utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",FEMALE,0
['do you have any pets? /'],do you have any pets ,qy,FEMALE,7
"['yeah,  /']",yeah  ,ny,FEMALE,9
['i have three cats and a dog. /'],i have three cats and a dog ,sd,FEMALE,1
"['{f oh, } boy.   /']",f oh  boy   ,ba,FEMALE,6
"['(( sound ))  like us,  /']", sound   like us  ,sd,FEMALE,1
"['# we have, # -/']", we have  ,%,FEMALE,5
"['# {f um, } # /']", f um   ,b,FEMALE,2
['go ahead. /'],go ahead ,ad,FEMALE,22
"['{f um, } we just got [ the, + the ] dog less than a year ago  /']",f um  we just got  the  the  dog less than a year ago  ,sd,FEMALE,1
"[""{c so, }  he's still a puppy. /""]",c so   hes still a puppy ,sd,FEMALE,1
"['{f oh, } what kind is it? /']",f oh  what kind is it ,qw,FEMALE,12
"[""he's a mixed breed,  /""]",hes a mixed breed  ,sd,FEMALE,1
"[""he's part collie, part shepherd, and part chow.""]",hes part collie part shepherd and part chow,sd,FEMALE,1
"['{f oh, } {c so } you #  ((   )) , # -/']",f oh  c so  you         ,%,FEMALE,5
"['# more collie # and shepherd than chow,  /']", more collie  and shepherd than chow  ,+,FEMALE,0
"[""the only chow he's got [  is, + is ] his tongue. /""]",the only chow hes got   is  is  his tongue ,sd,FEMALE,1
"[""{f oh, } he's got a blue tongue? /""]",f oh  hes got a blue tongue ,qy,FEMALE,7
['yeah. /'],yeah ,ny,FEMALE,9
['oh. /'],oh ,bk,FEMALE,14
"[""he's got little spots on them. /""]",hes got little spots on them ,sd,FEMALE,1
"[""we have two chows and, <throat_clearing>, a miniature schnauzer, and  recently added, a guinea pig, <laughter>, which wasn't by my choice,  /""]",we have two chows and throatclearing a miniature schnauzer and  recently added a guinea pig laughter which wasnt by my choice  ,sd,FEMALE,1
"['{c but } i was out ruled,  /']",c but  i was out ruled  ,sd,FEMALE,1
"['[ {c so, } +  <throat_clearing>, {c but } ] the dogs are mainly mine and my husb-, - /']", c so    throatclearing c but   the dogs are mainly mine and my husb  ,sd,FEMALE,1
['{c but } i just love them to death. /'],c but  i just love them to death ,sd,FEMALE,1
"['was the guinea pig [ for your, +']",was the guinea pig  for your ,qy,FEMALE,7
"['daughter,  /']",daughter  ,^2,FEMALE,23
['yes. /'],yes ,ny,FEMALE,9
['for your ] child? /'],for your  child ,+,FEMALE,0
"['yes,  /']",yes  ,ny,FEMALE,9
"[""as if the dogs weren't enough, had to have, <throat_clearing> a guinea pig,  /""]",as if the dogs werent enough had to have throatclearing a guinea pig  ,sd,FEMALE,1
"[""{c so, }  anyway [ she's, + she ] enjoys her though,  /""]",c so   anyway  shes  she  enjoys her though  ,sd,FEMALE,1
"[""{c so } [ that's, + that's  ] what matters.  /""]",c so   thats  thats   what matters  ,sd,FEMALE,1
"[""{c but, }  {f um, } our chows, we've had them, i'd say, right around six maybe seven years  /""]",c but   f um  our chows weve had them id say right around six maybe seven years  ,sd,FEMALE,1
"['{c and, } -/']",c and  ,%,FEMALE,5
['really? /'],really ,bh,FEMALE,18
"[""they're, {f um, } registered  /""]",theyre f um  registered  ,sd,FEMALE,1
"[""{c and } we've been breeding them.  /""]",c and  weve been breeding them  ,sd,FEMALE,1
"[""she's had about four or five litters. /""]",shes had about four or five litters ,sd,FEMALE,1
"[""{f oh, } [ my, + my ] husband's always wanted a chow  /""]",f oh   my  my  husbands always wanted a chow  ,sd,FEMALE,1
"[""{c but } i'm kind of concerned about,   {f um, } [ with + ] having cats,""]",c but  im kind of concerned about   f um   with   having cats,sd,FEMALE,1
['oh. /'],oh ,b,FEMALE,2
"['{c and  } [ how, + how ] they socialize with cats.  {f um, } which is one of the reasons why we got a mixed breed. /']",c and    how  how  they socialize with cats  f um  which is one of the reasons why we got a mixed breed ,+,FEMALE,0
