utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['all right,  /']",all right  ,"fo_o_fw_""_by_bc",MALE,0
['{d well. } -/'],d well  ,%,MALE,5
"[""{f um, } short term, i don't think  anything's going to be done about it --""]",f um  short term i dont think  anythings going to be done about it ,sv,MALE,3
['right. /'],right ,b,MALE,2
['-- or probably should be done about it. /'], or probably should be done about it ,+,MALE,0
"[""{f uh, } are you saying you don't think  anything should be done in the short term? /""]",f uh  are you saying you dont think  anything should be done in the short term ,qy,MALE,7
"['{f uh, } the short term, the recession is  [ getting, + getting ] top attention. /']",f uh  the short term the recession is   getting  getting  top attention ,sv,MALE,3
"['yeah,  /']",yeah  ,aa,MALE,4
"[""[ i, + i ] think that  you're absolutely right there.  /""]", i  i  think that  youre absolutely right there  ,sv,MALE,3
"[""the other thing is,  is that we've got [ [ these, + {f um, } these, ] +   all these ] bank defaults going on, [ and, + and ]  savings and loan defaults, [ and, + and, ] {f uh, } {f uh, } -/""]",the other thing is  is that weve got   these  f um  these     all these  bank defaults going on  and  and   savings and loan defaults  and  and  f uh  f uh  ,sd,MALE,1
"[""{c and } that effectively adds to whether  it's officially on the books or not. /""]",c and  that effectively adds to whether  its officially on the books or not ,sv,MALE,3
['right.  /'],right  ,aa,MALE,4
"['exactly.  {f um, } /']",exactly  f um  ,aa,MALE,4
"[""{c and } that's got to be paid. /""]",c and  thats got to be paid ,sv,MALE,3
"['exactly,  /']",exactly  ,aa,MALE,4
"[""[ [ {c and, } + {c and, } ] + {f uh, } {c so } ]  this creates a pretty serious problem that's going to continue to be with us for a while to come.  /""]",  c and   c and    f uh  c so    this creates a pretty serious problem thats going to continue to be with us for a while to come  ,sv,MALE,3
"[""{f um, } i'm not really, {f uh, } sure that i even understand why the administration  is proposing, for instance, tax reductions, because it seems to me that  [ [ if, + if, ] + if ] they're talking about reducing, {f uh, } the tax that needs to be paid,  or the tax that's currently being paid, then [ that can't, + it seems to me it can't ]  possibly, {d you know, } help with [ the, + the ] deficit picture. /""]",f um  im not really f uh  sure that i even understand why the administration  is proposing for instance tax reductions because it seems to me that    if  if   if  theyre talking about reducing f uh  the tax that needs to be paid  or the tax thats currently being paid then  that cant  it seems to me it cant   possibly d you know  help with  the  the  deficit picture ,sd,MALE,1
['it can only hurt the deficit picture. /'],it can only hurt the deficit picture ,sv,MALE,3
"['yeah,  /']",yeah  ,aa,MALE,4
['exactly. /'],exactly ,aa,MALE,4
"['{f um, } {c and } [ the, + the ]  severity of the deficit picture already limits the options available or limits the degree of tax cutting  you can do without, {f uh, } bringing [ on, + on  ] serious problems for the longer term. /']",f um  c and   the  the   severity of the deficit picture already limits the options available or limits the degree of tax cutting  you can do without f uh  bringing  on  on   serious problems for the longer term ,sv,MALE,3
"['yeah,  /']",yeah  ,aa,MALE,4
['exactly. /'],exactly ,aa,MALE,4
"[""{c so } [ [ that, + that, ] + that's ] the current predicament. /""]",c so    that  that   thats  the current predicament ,sv,MALE,3
"['yeah,  /']",yeah  ,aa,MALE,4
"[""it [ see-, + seems ] like  [ it's, + it's ] a kind of a catch twenty-two.  /""]",it  see  seems  like   its  its  a kind of a catch twentytwo  ,sv,MALE,3
"[""{e i mean, } [ it's, + it's ] the, {f um, } - /""]",e i mean   its  its  the f um   ,%,MALE,5
