utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"[""{d well, } we haven't really heard that much in the news lately, about, {f uh, } u s involvement in latin america, since, {f uh, } all this middle east crisis began.  /""]",d well  we havent really heard that much in the news lately about f uh  u s involvement in latin america since f uh  all this middle east crisis began  ,sd,FEMALE,1
"[""{c so } i haven't really paid that much attention {d like, } since back in august when all of the news and all of the media began to focus in on, {f uh, } iraq,  /""]",c so  i havent really paid that much attention d like  since back in august when all of the news and all of the media began to focus in on f uh  iraq  ,sd,FEMALE,1
"['{c and, } the, [ so + ] the last thing that i remember hearing that much about is the iran contra scandal that happened in the reagan presidency.  /']",c and  the  so   the last thing that i remember hearing that much about is the iran contra scandal that happened in the reagan presidency  ,sd,FEMALE,1
"[""can you think of anything else that's happened recently? /""]",can you think of anything else thats happened recently ,qy,FEMALE,7
"['no,  /']",no  ,nn,MALE,13
['i would agree with you.  /'],i would agree with you  ,sd,MALE,1
"[""we haven't had too much,  /""]",we havent had too much  ,sv,MALE,3
"[""{c but, } {f uh, } historically, we've always, {f uh, } almost been like a big brother  [ [ to, + in, ] + {c and } to ] the latin american area, and, {f uh, } almost used them, -/""]",c but  f uh  historically weve always f uh  almost been like a big brother    to  in   c and  to  the latin american area and f uh  almost used them ,sv,MALE,3
['<throat_clearing>.'],throatclearing,x,FEMALE,8
"['[ [ i, + i,  ] + i  ] feel. -/']",  i  i    i   feel ,%,MALE,5
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{f uh, } i think something will have to be done down there very soon  [ about, + {f uh, } about  ] mexico [ and, + and, ] {f uh, } some of the other areas,  /']",f uh  i think something will have to be done down there very soon   about  f uh  about   mexico  and  and  f uh  some of the other areas  ,sv,MALE,3
"[""[ {c but, } + {c but, }  ] with the persian gulf, as you said, it's just, {f uh, } been very quiet.  /""]", c but   c but    with the persian gulf as you said its just f uh  been very quiet  ,sv,MALE,3
"['[ i, + i  ] keep pretty close tabs on the paper  /']", i  i   keep pretty close tabs on the paper  ,sd,MALE,1
"[""{c and } you don't hardly see a, - /""]",c and  you dont hardly see a  ,sv,MALE,3
"[""unless it's there and we're just not seeing it. /""]",unless its there and were just not seeing it ,sd,MALE,1
"['{d well, } the only, {f uh, } references that i have seen lately has been, {f uh, } in, part of - /']",d well  the only f uh  references that i have seen lately has been f uh  in part of  ,sd,FEMALE,1
"['the overmilitarization of iraq was due to companies selling them arms and things,  /']",the overmilitarization of iraq was due to companies selling them arms and things  ,sd,FEMALE,1
"['[ {c and, } +']", c and  ,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c and }  ] they made references to in the past, how we have given arms to, {f uh, } nicaragua and to other places in latin america, and that those might turn around and haunt us someday. /']",c and    they made references to in the past how we have given arms to f uh  nicaragua and to other places in latin america and that those might turn around and haunt us someday ,+,FEMALE,0
"[""{d well } that's, -/""]",d well  thats ,%,MALE,5
"['{e i mean, } [ not, + not  ] to this large scale as iraq,  /']",e i mean   not  not   to this large scale as iraq  ,sv,FEMALE,3
"['{c but } that, -/']",c but  that ,%,FEMALE,5
['uh-huh. /'],uhhuh ,b,MALE,2
"['whenever we give arms to people, [ a-, + as  ] we did, and as we sold arms [ to, + <throat_clearing> {e pardon me, } to  ] iraq, when we wanted them to fight iran,']",whenever we give arms to people  a  as   we did and as we sold arms  to  throatclearing e pardon me  to   iraq when we wanted them to fight iran,sv,FEMALE,3
"['uh-huh,  /']",uhhuh  ,b,MALE,2
['uh-huh. /'],uhhuh ,b,MALE,2
"['[ and then, + {f uh, } and then  ] it turn around  and, -/']", and then  f uh  and then   it turn around  and ,+,FEMALE,0
"[""[ i, + i  ] agree we're the largest munitions producer in the world,  /""]", i  i   agree were the largest munitions producer in the world  ,sv,MALE,3
"[""[ {c and } + {c so, }  ] {f uh, } there's a lot of money to be made there,  /""]", c and   c so    f uh  theres a lot of money to be made there  ,sv,MALE,3
"[""{c and } it's, {f uh, } [ be + ] very difficult  [ to, + to  ] cut it back to [ a, +""]",c and  its f uh   be   very difficult   to  to   cut it back to  a ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
['a ] level where it should be.  /'],a  level where it should be  ,+,MALE,0
"['[ {c and, } + {c and, }  ] {f uh, } it will come back to haunt us,  /']", c and   c and    f uh  it will come back to haunt us  ,sv,MALE,3
['it seems to come in cycles. /'],it seems to come in cycles ,sv,MALE,3
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"['{c and } i know when i spent, - /']",c and  i know when i spent  ,sd,FEMALE,1
"[""the time that i've studied in mexico, {f uh, } [ se-, + ] {a spanish was one of my majors in college, } [ that, + ] {f uh, } there was a kind of a lot of resentment there towards america, /""]",the time that ive studied in mexico f uh   se   a spanish was one of my majors in college   that   f uh  there was a kind of a lot of resentment there towards america ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['about, {f uh, } like you say, using them, yo-, - /']",about f uh  like you say using them yo  ,sv,FEMALE,3
"['our interest there is, {d you know, } what profit we could make off of any kind of relationship with them, /']",our interest there is d you know  what profit we could make off of any kind of relationship with them ,sv,FEMALE,3
['right. /'],right ,b,MALE,2
"[""{c and } [ that + ] we weren't normally very interested in them,  /""]",c and   that   we werent normally very interested in them  ,sv,FEMALE,3
"['{c and } they have, - /']",c and  they have  ,%,FEMALE,5
"[""[ in + other, in ] most  latin american countries, [ they, + there  ] are a lot of the kind of problems that we've fought for in other countries, {d you know, }  /""]", in  other in  most  latin american countries  they  there   are a lot of the kind of problems that weve fought for in other countries d you know   ,sv,FEMALE,3
"['[ that + ] they have corruption,  /']", that   they have corruption  ,sv,FEMALE,3
"[""[ {c and, } + {c and }  ] they don't have, {f uh, } - /""]", c and   c and    they dont have f uh   ,sv,FEMALE,3
"[""{e i mean, } there's just very few really modern cities. /""]",e i mean  theres just very few really modern cities ,sd,FEMALE,1
"['right,  /']",right  ,b,MALE,2
"[""{c and } [ the, + probably the  ] [ bigge-, + biggest  ] problem down there is  [ that's where the, + that's  ] the drug entry points, /""]",c and   the  probably the    bigge  biggest   problem down there is   thats where the  thats   the drug entry points ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and } their economy is, - /']",c and  their economy is  ,%,MALE,5
"['[ of s-, + several of ]  the countries, - /']", of s  several of   the countries  ,%,MALE,5
"['especially columbia, is so built [ [ on the, + on t-,  ] + on the  ] drugs, that, {f uh, } [ our, + our  ] little war on drugs has really been laughable.  /']",especially columbia is so built   on the  on t    on the   drugs that f uh   our  our   little war on drugs has really been laughable  ,sv,MALE,3
"[""it's just [ a, + {d you know, } such a  ] small amount,  /""]",its just  a  d you know  such a   small amount  ,sv,MALE,3
"['{c and } it doe-, - /']",c and  it doe  ,%,MALE,5
"['it just, - /']",it just  ,%,MALE,5
"['it, {f uh, } cuts off just a trickle,  /']",it f uh  cuts off just a trickle  ,sv,MALE,3
"[""{c and, } {f uh, } [ if, + if  ] we can't get a handle on that [ through some, + through some,  ] {f uh, } method, i don't know [ where, + whe-,  ] - /""]",c and  f uh   if  if   we cant get a handle on that  through some  through some   f uh  method i dont know  where  whe    ,sv,MALE,3
['that will be another big problem. /'],that will be another big problem ,sv,MALE,3
"[""{d well, } that's right,  /""]",d well  thats right  ,ba,FEMALE,6
"[""{c because } that's just so much of the way that they make their money  /""]",c because  thats just so much of the way that they make their money  ,sv,FEMALE,3
"['{c and } so many communities [ have, + {f uh, } have  ] to have that for farming <laughter>. /']",c and  so many communities  have  f uh  have   to have that for farming laughter ,sv,FEMALE,3
"['right,  /']",right  ,b,MALE,2
['right. /'],right ,b,MALE,2
"[""{c and } they don't look at it so much as, {d you know, } -/""]",c and  they dont look at it so much as d you know  ,sv,FEMALE,3
"[""{c and } as long as we're the largest, {f uh, } consumer, then, {f uh, }""]",c and  as long as were the largest f uh  consumer then f uh ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
['this is the market. /'],this is the market ,+,MALE,0
"[""that's right. /""]",thats right ,ba,FEMALE,6
"['if we can cut back the usage, then {f uh, } maybe it will have to go someplace else. /']",if we can cut back the usage then f uh  maybe it will have to go someplace else ,sv,MALE,3
"[""{c and } i think it's really very sad that north of the border, {d you know, } the united states and canada is so different,""]",c and  i think its really very sad that north of the border d you know  the united states and canada is so different,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"['[ from the s-, + from  ] south america,']", from the s  from   south america,+,FEMALE,0
"['uh-huh,  /']",uhhuh  ,b,MALE,2
['yeah. /'],yeah ,b,MALE,2
['and central america.  /'],and central america  ,+,FEMALE,0
"[""there's really a disparity between [ the, + ] {f uh, } what [ a + ] [ e-, + ] i would call civilization of the countries, {d you know. } /""]",theres really a disparity between  the   f uh  what  a    e   i would call civilization of the countries d you know  ,sv,FEMALE,3
"[""we're just so much wealthier,  /""]",were just so much wealthier  ,sd,MALE,1
"['[ {c and, } + {f uh, }']", c and   f uh ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and, } ] {f uh, } there has to be resentment built up,  /']",c and   f uh  there has to be resentment built up  ,+,MALE,0
"[""{c and } that's where, {f uh, } leaders can [ use, + {f uh, } use  ] that whenever the opportune moment arises. /""]",c and  thats where f uh  leaders can  use  f uh  use   that whenever the opportune moment arises ,sv,MALE,3
"['yes,  /']",yes  ,aa,FEMALE,4
"[""it's really kind of sad, [ and, + ]""]",its really kind of sad  and  ,sv,FEMALE,3
['yeah. /'],yeah ,b,MALE,2
"['that we would go all the way to iraq and that we would be very concerned with the situation between jerusalem and, {f uh, } israel and the middle east arab countries, [ [ and, + and ] + ] [ when we have, + when we have  ] a lot of problems, [ [ r-, + r-,  ] + right ] in our own back door. /']",that we would go all the way to iraq and that we would be very concerned with the situation between jerusalem and f uh  israel and the middle east arab countries   and  and     when we have  when we have   a lot of problems   r  r    right  in our own back door ,+,FEMALE,0
"[""that's right.  /""]",thats right  ,b,MALE,2
"['our own hemisphere,  /']",our own hemisphere  ,bf,MALE,20
