utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['hello. /'],hello ,fp,FEMALE,32
"['hello,  /']",hello  ,fp,MALE,32
['this is jim in dallas.  /'],this is jim in dallas  ,fp,MALE,32
"['{f uh, } how you doing? /']",f uh  how you doing ,fp,MALE,32
['fine.  /'],fine  ,fp,FEMALE,32
"[""i'm callie in garland. /""]",im callie in garland ,fp,FEMALE,32
"[""{f oh, } you're right here,  /""]",f oh  youre right here  ,qy^d,MALE,16
['okay -- /'],okay  ,%,MALE,5
['yes. /'],yes ,ny,FEMALE,9
"['-- yeah,  /']", yeah  ,b,MALE,2
"[""i'm actually working tonight,  /""]",im actually working tonight  ,sd,MALE,1
"['i just, {f uh, } called and came in. /']",i just f uh  called and came in ,sd,MALE,1
['{f oh } are you. /'],f oh  are you ,b,FEMALE,2
['do you work at t i? /'],do you work at t i ,qy,MALE,7
"['yeah,  /']",yeah  ,ny,FEMALE,9
['you? /'],you ,qy,FEMALE,7
"['yeah,  /']",yeah  ,ny,MALE,9
"[""i [ just got a little booklet, + {f uh, } {a this not what we're supposed to talk about, } just got a little booklet ] in the mail with the gifts,  /""]",i  just got a little booklet  f uh  a this not what were supposed to talk about  just got a little booklet  in the mail with the gifts  ,sd,MALE,1
"['{c and } i thought, i better make some calls. /']",c and  i thought i better make some calls ,sd,MALE,1
"['i know,  /']",i know  ,aa,FEMALE,4
"['i know,  /']",i know  ,aa,FEMALE,4
['((   ))  they. /'],     they ,%,FEMALE,5
['<laughter> yeah.  /'],laughter yeah  ,b,MALE,2
"[""{d well, } [ i haven't had a chance, + i haven't got a chance ] to look at them yet. /""]",d well   i havent had a chance  i havent got a chance  to look at them yet ,sd,MALE,1
['it was a lot nicer than i expected. /'],it was a lot nicer than i expected ,sd,FEMALE,1
"['my daughter, {f uh, } got a few calls at home.  /']",my daughter f uh  got a few calls at home  ,sd,MALE,1
"['she talked to some student in, - /']",she talked to some student in  ,sd,MALE,1
"['i guess they give them to computer students, too, in, {f uh, } virginia, something like that.  /']",i guess they give them to computer students too in f uh  virginia something like that  ,sd,MALE,1
"[""she's talked to two students. /""]",shes talked to two students ,sd,MALE,1
"[""i've talked to, - /""]",ive talked to  ,sd,FEMALE,1
"[""i don't think they were students,  /""]",i dont think they were students  ,sd,FEMALE,1
"['one, i think, worked at a [ university, + university -- ]']",one i think worked at a  university  university  ,sd,FEMALE,1
