utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['okay.  /'],okay  ,"fo_o_fw_""_by_bc",FEMALE,0
"['{f um, } what type of magazines do you have? /']",f um  what type of magazines do you have ,qo,FEMALE,25
['we take several at home.  /'],we take several at home  ,sd,MALE,1
"['[  i, + i ] take, {f um, }  skiing magazine,  /']",  i  i  take f um   skiing magazine  ,sd,MALE,1
"['{c and } i take, {f uh, } discover magazine, and also, {f uh, } c d and stereo review --']",c and  i take f uh  discover magazine and also f uh  c d and stereo review ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- and national geographic, i think --']", and national geographic i think ,+,MALE,0
"['{f oh, }  ((   )) . /']",f oh        ,b,FEMALE,2
['-- and boys life <laughter>. /'], and boys life laughter ,+,MALE,0
"['{f oh, } good.  /']",f oh  good  ,ba,FEMALE,6
"[""that's a good one, i like  to get <laughter>.  /""]",thats a good one i like  to get laughter  ,ba,FEMALE,6
"['{f um, } {c so } i take it that you like to ski.  /']",f um  c so  i take it that you like to ski  ,qy^d,FEMALE,16
"['[ do you, + do you, ] {f um, }  receive a lot of information on skiing through the ski magazine? /']", do you  do you  f um   receive a lot of information on skiing through the ski magazine ,qy,FEMALE,7
['i presume that i do. /'],i presume that i do ,na,MALE,21
['uh-huh. /'],uhhuh ,bk,FEMALE,14
"['{f uh, } i suppose that puts me on some  mailing lists  and so forth, because i do get things --']",f uh  i suppose that puts me on some  mailing lists  and so forth because i do get things ,sd,MALE,1
['oh. /'],oh ,b,FEMALE,2
"['-- from ski associations and things, {f uh, }  [ at, + during ] the year. /']", from ski associations and things f uh    at  during  the year ,+,MALE,0
"['{f oh, } {f uh, } {c and } do you receive discounts and  things like that,  /']",f oh  f uh  c and  do you receive discounts and  things like that  ,qy,FEMALE,7
['do you think - /'],do you think  ,qy,FEMALE,7
"['{c or, } -/']",c or  ,%,FEMALE,5
"['<breathing> {f uh, } not so much that,  i, {f uh, } more likely to see those at a ski show or something,  /']",breathing f uh  not so much that  i f uh  more likely to see those at a ski show or something  ,ng,MALE,29
['{c but } --'],c but  ,sd,MALE,1
['oh. /'],oh ,bk,FEMALE,14
"['-- {f um, } <smack> <<sound made with mouth>>  i just enjoy reading about the resorts and where you can go [ and, +']", f um  smack sound made with mouth  i just enjoy reading about the resorts and where you can go  and ,+,MALE,0
['<throat_clearing>.'],throatclearing,x,FEMALE,8
"[""and ] new equipment that's come out and so forth.  /""]",and  new equipment thats come out and so forth  ,+,MALE,0
['some fashions --'],some fashions ,sd,MALE,1
['oh. /'],oh ,b,FEMALE,2
['-- are always in there too. /'], are always in there too ,+,MALE,0
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"[""{d so } would this vacation you're taking, - /""]",d so  would this vacation youre taking  ,qy,FEMALE,7
['did you receive information from your skiing magazine? /'],did you receive information from your skiing magazine ,qy,FEMALE,7
['probably not.  /'],probably not  ,ng,MALE,29
"['{f uh, } we already knew we wanted to  take one,  /']",f uh  we already knew we wanted to  take one  ,sd,MALE,1
['{c and } we just started looking around.  /'],c and  we just started looking around  ,sd,MALE,1
"['i may have referred to a  couple of them,  /']",i may have referred to a  couple of them  ,sd,MALE,1
['{c but } we went to the ski show and looked at all of the --'],c but  we went to the ski show and looked at all of the ,sd,MALE,1
['oh. /'],oh ,bk,FEMALE,14
"['-- resort information, picked up a lot of brochures --']", resort information picked up a lot of brochures ,+,MALE,0
['oh. /'],oh ,bk,FEMALE,14
['-- and just decided to go to crested butte.  /'], and just decided to go to crested butte  ,+,MALE,0
"[""we haven't  been there before. /""]",we havent  been there before ,sd,MALE,1
"['{f um, } that sounds nice. /']",f um  that sounds nice ,ba,FEMALE,6
['kind of away from the crowd --'],kind of away from the crowd ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- is why we chose that one.  /'], is why we chose that one  ,+,MALE,0
"[""it's --""]",its ,sd,MALE,1
['oh. /'],oh ,b,FEMALE,2
['-- supposedly low lift lines.  /'], supposedly low lift lines  ,+,MALE,0
"[""{c but } i haven't skied  utah yet,  /""]",c but  i havent skied  utah yet  ,sd,MALE,1
['{c but } i want to. /'],c but  i want to ,sd,MALE,1
"['{f oh, } {d well, } you need to come out <laughter>. /']",f oh  d well  you need to come out laughter ,ad,FEMALE,22
"[""i'd like to go to sundance and  park city --""]",id like to go to sundance and  park city ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- and some of those.  /'], and some of those  ,+,MALE,0
"['i understand deer valley  is nice, too. /']",i understand deer valley  is nice too ,sd,MALE,1
"['deer valley,  /']",deer valley  ,b,FEMALE,2
['uh-huh.  /'],uhhuh  ,aa,FEMALE,4
"['yeah,  /']",yeah  ,aa,FEMALE,4
"['they are, - /']",they are  ,aa,FEMALE,4
"[""it's wonderful snow <laughter>. /""]",its wonderful snow laughter ,sv,FEMALE,3
"['{d well, } how about you,  /']",d well  how about you  ,qo,MALE,25
"['[ what, + what ] magazines do you have at home? /']", what  what  magazines do you have at home ,qo,MALE,25
"['{f uh, } i am currently taking decorative  woodworking, and, {f uh, } country living,  /']",f uh  i am currently taking decorative  woodworking and f uh  country living  ,sd,FEMALE,1
"[""{c and, } let's see, we do have national geographic,  /""]",c and  lets see we do have national geographic  ,sd,FEMALE,1
"['{c and then } we  have some church magazines,  /']",c and then  we  have some church magazines  ,sd,FEMALE,1
['{c but } i really enjoy the decorative woodworking.  /'],c but  i really enjoy the decorative woodworking  ,sd,FEMALE,1
"[""i'm heavy into woodworking and tole painting and things like that,  /""]",im heavy into woodworking and tole painting and things like that  ,sd,FEMALE,1
['{c so } --'],c so  ,sd,FEMALE,1
"['{f oh, } okay. /']",f oh  okay ,bk,MALE,14
"['-- the decorative woodworking has just been a  great, great help. /']", the decorative woodworking has just been a  great great help ,+,FEMALE,0
"['does it have, {f uh, } articles on how to  do things --']",does it have f uh  articles on how to  do things ,qy,MALE,7
['uh-huh. /'],uhhuh ,ny,FEMALE,9
['-- as well as equipment that you can buy and so forth? /'], as well as equipment that you can buy and so forth ,+,MALE,0
"['uh-huh,  /']",uhhuh  ,ny,FEMALE,9
"['[ they do have, + {f uh, } mostly they have, ]  {f uh, } the ads on the equipment,  /']", they do have  f uh  mostly they have   f uh  the ads on the equipment  ,sd,FEMALE,1
"['{c but } the whole magazine is just filled with, {f uh, }  pictures and projects that you can make yourself,  /']",c but  the whole magazine is just filled with f uh   pictures and projects that you can make yourself  ,sd,FEMALE,1
"['{c and then } it has all of the patterns  and instructions that you would need to make a wood project, [ and, + and ] then how to  paint it with the tole paintings,  /']",c and then  it has all of the patterns  and instructions that you would need to make a wood project  and  and  then how to  paint it with the tole paintings  ,sd,FEMALE,1
"[""{c and so, } it's really a fun one.  /""]",c and so  its really a fun one  ,sd,FEMALE,1
['i like that. /'],i like that ,sd,FEMALE,1
"[""{d well, } that's good.  /""]",d well  thats good  ,ba,MALE,6
"[""it's good to get use out of one. /""]",its good to get use out of one ,sv,MALE,3
['uh-huh <laughter>. /'],uhhuh laughter ,aa,FEMALE,4
"[""<throat_clearing> i'm not sure that, {f um, } in the case of national geographic, - /""]",throatclearing im not sure that f um  in the case of national geographic  ,%,MALE,5
"['{e i mean, } i read it,  /']",e i mean  i read it  ,sd,MALE,1
['{c but then } they just  sort of gather dust for a --'],c but then  they just  sort of gather dust for a ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- long period of time,  /']", long period of time  ,+,MALE,0
"[""{c but then } eventually  there'll be a school project or  something where my son will need to refer back through forty-eight back issues to find --""]",c but then  eventually  therell be a school project or  something where my son will need to refer back through fortyeight back issues to find ,sd,MALE,1
['uh-huh <laughter>. /'],uhhuh laughter ,b,FEMALE,2
"['-- {d you know, } france or something or whatever it is --']", d you know  france or something or whatever it is ,+,MALE,0
