utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",FEMALE,0
"['the topic of the conversation is national health insurance,  and the pros and cons,  and [ do i, + do we  ] think that the government should finance it.  /']",the topic of the conversation is national health insurance  and the pros and cons  and  do i  do we   think that the government should finance it  ,sd,FEMALE,1
['what is your opinion? /'],what is your opinion ,qw,FEMALE,12
['i say yes. /'],i say yes ,sv,FEMALE,3
['you say yes. /'],you say yes ,bf,FEMALE,20
['yes.  /'],yes  ,aa,FEMALE,4
"['mother lives in florida,  /']",mother lives in florida  ,sd,FEMALE,1
"[""{c and }  [ there are, + in her subdivision there are  ] fifty percent canadians who won't give up their canadian citizenship because of the health insurance. /""]",c and    there are  in her subdivision there are   fifty percent canadians who wont give up their canadian citizenship because of the health insurance ,sd,FEMALE,1
"['i have heard someone else, {f uh, } say that, {f uh, } the canadian health insurance is absolutely excellent -- /']",i have heard someone else f uh  say that f uh  the canadian health insurance is absolutely excellent  ,sd,FEMALE,1
"[""it's wonderful. /""]",its wonderful ,sv,FEMALE,3
"[""-- {c and } one of the ways that they're financing it is they have an exorbitant tax on their cigarettes. /""]", c and  one of the ways that theyre financing it is they have an exorbitant tax on their cigarettes ,sd,FEMALE,1
"['{f oh, } <laughter>. /']",f oh  laughter ,b,FEMALE,2
['<laughter> [ this is -- +'],laughter  this is  ,sv,FEMALE,3
"['{d well, } <laughter>. -/']",d well  laughter ,b,FEMALE,2
"[""-- <laughter> evidently this is ] one of the ways that they're paying for the program plus discouraging the people to quit smoking so they don't have to pay out as many, {f uh, } benefits on {d like } lung cancer and things like this. /""]", laughter evidently this is  one of the ways that theyre paying for the program plus discouraging the people to quit smoking so they dont have to pay out as many f uh  benefits on d like  lung cancer and things like this ,+,FEMALE,0
"[""{d well, } even if that's - /""]",d well  even if thats  ,%,FEMALE,5
"['{c so, } {d you know, } really when you look at it, they have full coverage,  /']",c so  d you know  really when you look at it they have full coverage  ,sv,FEMALE,3
"[""they have h m o, which, {d you know, } after you get used to it, it's not too bad,  /""]",they have h m o which d you know  after you get used to it its not too bad  ,sv,FEMALE,3
"['{c and, } {f uh, } everything is covered -- /']",c and  f uh  everything is covered  ,sv,FEMALE,3
"['yeah,  /']",yeah  ,b,FEMALE,2
"['we, -/']",we ,%,FEMALE,5
"['-- {c and } we have so many people in the united states that we spend, - /']", c and  we have so many people in the united states that we spend  ,sv,FEMALE,3
"['{d well, } in my family alone, we spent four thousand dollars in july on medical bills -- /']",d well  in my family alone we spent four thousand dollars in july on medical bills  ,sd,FEMALE,1
"['{f oh, } my word, lynn. /']",f oh  my word lynn ,ba,FEMALE,6
"[""-- insurance didn't cover a penny.  /""]", insurance didnt cover a penny  ,sd,FEMALE,1
['yeah. /'],yeah ,%,FEMALE,5
"[""that's horrible. /""]",thats horrible ,ba,FEMALE,6
"['yes,  /']",yes  ,aa,FEMALE,4
['it is horrible. /'],it is horrible ,sv,FEMALE,3
"[""{d well, } we're fortunate in that [ we, + ] so far, knock on wood,  most of us have been [ relati-, + real  ] healthy --  /""]",d well  were fortunate in that  we   so far knock on wood  most of us have been  relati  real   healthy   ,sd,FEMALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
"['{c but, } -/']",c but  ,%,FEMALE,5
"[""-- {c so } we don't have a lot of medical bills. /""]", c so  we dont have a lot of medical bills ,sd,FEMALE,1
"[""{f uh, } if you're healthy it's fine,  /""]",f uh  if youre healthy its fine  ,sv,FEMALE,3
['{c but } i had two kids in the hospital in july. /'],c but  i had two kids in the hospital in july ,sd,FEMALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
"[""{c but } what worries me is the fact that i don't like the government telling me who i can see and who i can't see. /""]",c but  what worries me is the fact that i dont like the government telling me who i can see and who i cant see ,sd,FEMALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
"['{c but, } {d you know, } richardson school district has the h m o -- /']",c but  d you know  richardson school district has the h m o  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- {c and } ninety percent of the doctors you would choose are on that list. /'], c and  ninety percent of the doctors you would choose are on that list ,sd,FEMALE,1
['are they? /'],are they ,bh,FEMALE,18
['yeah. /'],yeah ,ny,FEMALE,9
