utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['okay. /'],okay ,"fo_o_fw_""_by_bc",FEMALE,0
['okay. /'],okay ,b^m,MALE,24
"[""[ what's, + what's ] your most recent one that you've seen? /""]", whats  whats  your most recent one that youve seen ,qw,FEMALE,12
"['{d well } {d actually, } what i do, - /']",d well  d actually  what i do  ,%,MALE,5
"[""i haven't been to a movie theater in probably eight or nine months, /""]",i havent been to a movie theater in probably eight or nine months ,arp_nd,MALE,34
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
"[""# {c so } # i haven't really seen any movies in the movie theater  /""]", c so   i havent really seen any movies in the movie theater  ,sd,MALE,1
['{c but } i rent probably four or five movies a week. /'],c but  i rent probably four or five movies a week ,sd,MALE,1
"['really,  /']",really  ,b,FEMALE,2
"['i used to do that too,  /']",i used to do that too  ,sd,FEMALE,1
"[""{c but } i haven't been doing it lately  /""]",c but  i havent been doing it lately  ,sd,FEMALE,1
"['{c but, } -/']",c but  ,%,FEMALE,5
"[""we've got a good video place out here  /""]",weve got a good video place out here  ,sd,MALE,1
"[""{c and, }  {f uh, } {f uh, } {f oh } gosh, {f uh, } i'm just <laughter>  trying to think of all the movies i've recently seen.  {f uh, }  /""]",c and   f uh  f uh  f oh  gosh f uh  im just laughter  trying to think of all the movies ive recently seen  f uh   ,sd,MALE,1
"['{f oh, } air america. /']",f oh  air america ,qy^d,MALE,16
"['no,  /']",no  ,nn,FEMALE,13
"[""see, i haven't seen that one, {f uh. } /""]",see i havent seen that one f uh  ,sd,FEMALE,1
['have you seen wild orchid? /'],have you seen wild orchid ,qy,MALE,7
"['no,  /']",no  ,nn,FEMALE,13
['is it good? /'],is it good ,qy,FEMALE,7
"['{d well, } it depends,  /']",d well  it depends  ,^h,MALE,27
"['do you like, {f uh, } steamy movies <laughter>. /']",do you like f uh  steamy movies laughter ,qy,MALE,7
"['{f uh, } no,  /']",f uh  no  ,nn,FEMALE,13
"['not ye-,  /']",not ye  ,%,FEMALE,5
"['<laughter>  i know that sounds funny coming from a woman,  /']",laughter  i know that sounds funny coming from a woman  ,sv,FEMALE,3
"[""{c but } usually i don't <laughter>. /""]",c but  usually i dont laughter ,sd,FEMALE,1
"['{f oh, } okay,  /']",f oh  okay  ,bk,MALE,14
['what type of movies do you like? /'],what type of movies do you like ,qo,MALE,25
"['{f um, } action <laughter>. /']",f um  action laughter ,sd,FEMALE,1
"['# bu-, d-, # -/']", bu d  ,%,MALE,5
"['# [ i, + i ] # guess [ one of my favorite, + {d well } two of my favorite  ] movies is probably {d like } lethal weapon and lethal weapon two. /']",  i  i   guess  one of my favorite  d well  two of my favorite   movies is probably d like  lethal weapon and lethal weapon two ,sd,FEMALE,1
['okay. /'],okay ,bk,MALE,14
"['{c and } [ those are, + those are ]  {d like } two of my most favorite,  /']",c and   those are  those are   d like  two of my most favorite  ,sd,FEMALE,1
"[""{e i mean } they're just really good movies.  /""]",e i mean  theyre just really good movies  ,sv,FEMALE,3
['{c and } i liked bird on a wire.'],c and  i liked bird on a wire,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
['and movies like that. /'],and movies like that ,+,FEMALE,0
['do you like suspense movies  /'],do you like suspense movies  ,qy,MALE,7
"['{c or } do you like,  {f uh, } just action  /']",c or  do you like  f uh  just action  ,qrr,MALE,33
"['{c or, } -/']",c or  ,%,MALE,5
"['{f um, } yeah,  /']",f um  yeah  ,ny,FEMALE,9
"['some, i guess like, - /']",some i guess like  ,%,FEMALE,5
['what do you mean  /'],what do you mean  ,qw,FEMALE,12
"['[ {d like, } + {d like } ] are you talking about movies # like die hard two. # /']", d like   d like   are you talking about movies  like die hard two  ,qy,FEMALE,7
"['# {f oh, } jagged edge, #  /']", f oh  jagged edge   ,sd,MALE,1
"['okay,  /']",okay  ,bk,FEMALE,14
"['yeah,  /']",yeah  ,bk,FEMALE,14
"['i liked that,  /']",i liked that  ,sd,FEMALE,1
['that was pretty good. /'],that was pretty good ,sv,FEMALE,3
"['{f um, } that was okay,  /']",f um  that was okay  ,sv,FEMALE,3
"[""[ [ i, + i don't, ] + i guess ]  i thought it was too far fetched  /""]",  i  i dont   i guess   i thought it was too far fetched  ,sv,FEMALE,3
"[""{c but } so many people said {f oh, } no it wasn't, {d you know. }  /""]",c but  so many people said f oh  no it wasnt d you know   ,sv,FEMALE,3
"['{c but } i guess, -/']",c but  i guess ,%,FEMALE,5
"[""{f oh, } <laughter> {d well } i hope i don't run across them. /""]",f oh  laughter d well  i hope i dont run across them ,sd,MALE,1
"['<laughter> really,  /']",laughter really  ,b,FEMALE,2
"[""that's true because, - /""]",thats true because  ,aa,FEMALE,4
"[""i don't know,  /""]",i dont know  ,h,FEMALE,15
"[""i just didn't find that one to be real,  /""]",i just didnt find that one to be real  ,sv,FEMALE,3
"['[ i, +  i ] just thought it was too far fetched. /']", i   i  just thought it was too far fetched ,sv,FEMALE,3
['what was your favorite all time movie? /'],what was your favorite all time movie ,qw,MALE,12
"[""{f um, } <<pause>> {f oh } gosh, [ i don-, + i can't ]  think off my head.  /""]",f um  pause f oh  gosh  i don  i cant   think off my head  ,^h,FEMALE,27
['do you know which one yours was? /'],do you know which one yours was ,qy,FEMALE,7
"['[ i, + i ] have to say that probably the one movie  that really threw me back the most, {f uh, } that i was really the most in shock with was probably, {f uh, } star wars. /']", i  i  have to say that probably the one movie  that really threw me back the most f uh  that i was really the most in shock with was probably f uh  star wars ,sd,MALE,1
"['{f oh, } yeah,  /']",f oh  yeah  ,b,FEMALE,2
"[""{d well } that's, -/""]",d well  thats ,%,FEMALE,5
"['when that first came out, i really did not expect the special effects or  anything like that. /']",when that first came out i really did not expect the special effects or  anything like that ,sd,MALE,1
['# right. # /'], right  ,b,FEMALE,2
"[""# {e i # mean, } i guess, {f uh, } out of all the movies, [ i've, + i've ] never been as excited to go back.  /""]", e i  mean  i guess f uh  out of all the movies  ive  ive  never been as excited to go back  ,sd,MALE,1
"['i was ready to go back and see it again, {d you know }  /']",i was ready to go back and see it again d you know   ,sd,MALE,1
['<laughter>.'],laughter,x,MALE,8
['really.  /'],really  ,b,FEMALE,2
"['yeah,  /']",yeah  ,b,FEMALE,2
"['yeah,  /']",yeah  ,b,FEMALE,2
