utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{d so, } {f uh, } tell me about changes from say twenty years ago, since you were an adult, twenty years ago. /']",d so  f uh  tell me about changes from say twenty years ago since you were an adult twenty years ago ,ad,MALE,22
"[""{d well, } let's see, {d well, } we assume i was an adult twenty years ago, <laughter>.  {f um, } /""]",d well  lets see d well  we assume i was an adult twenty years ago laughter  f um  ,sd,MALE,1
"[""{d well, } [ [ you're, + you're  able to, ] + you're able to, ] {f uh, } vote and go to war and  things like that/""]",d well    youre  youre  able to   youre able to  f uh  vote and go to war and  things like that,sd,MALE,1
"['{c so, } -/']",c so  ,%,MALE,5
"['yeah,  /']",yeah  ,arp_nd,MALE,34
['definitely able to go to war twenty years ago but not vote. /'],definitely able to go to war twenty years ago but not vote ,arp_nd,MALE,34
"[""{f oh, } that's right,  /""]",f oh  thats right  ,sd,MALE,1
"[""that's one of the changes <laughter>. /""]",thats one of the changes laughter ,sd,MALE,1
['not vote.  /'],not vote  ,sd,MALE,1
['that was one of the changes that came about in the last twenty years.  /'],that was one of the changes that came about in the last twenty years  ,sd,MALE,1
"['{f um, } yeah,  /']",f um  yeah  ,%,MALE,5
"['twenty years ago is nineteen seventy,  /']",twenty years ago is nineteen seventy  ,sd,MALE,1
"['{f uh, } nineteen seventy i had been married two years. /']",f uh  nineteen seventy i had been married two years ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{f um, } we had all the great civil rights legislation of nineteen sixty-eight, /']",f um  we had all the great civil rights legislation of nineteen sixtyeight ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c and, } {f uh, } around here on the, {f uh, } east coast, {f uh, }']",c and  f uh  around here on the f uh  east coast f uh ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['we were heavy into affirmative action. /'],we were heavy into affirmative action ,+,MALE,0
['yes. /'],yes ,b,MALE,2
['uh-huh.  /'],uhhuh  ,b,MALE,2
['uh-huh. /'],uhhuh ,b,MALE,2
"['uh-huh,  /']",uhhuh  ,b,MALE,2
['uh-huh. /'],uhhuh ,b,MALE,2
['uh-huh. /'],uhhuh ,b,MALE,2
['uh-huh. /'],uhhuh ,b,MALE,2
"['{f uh, } the problem was that my hair was too long. /']",f uh  the problem was that my hair was too long ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{c and, } {f uh, }  ((   ))  you weren't allowed to have a, {f uh, } mustache or a beard,  /""]",c and  f uh        you werent allowed to have a f uh  mustache or a beard  ,sd,MALE,1
"['uh-huh,  /']",uhhuh  ,b,MALE,2
['uh-huh. /'],uhhuh ,b,MALE,2
['# uh-huh. # /'], uhhuh  ,b,MALE,2
['uh-huh. /'],uhhuh ,b,MALE,2
"['<throat_clearing> if you wanted to get ahead with the company, - /']",throatclearing if you wanted to get ahead with the company  ,+,MALE,0
