utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['[ in, + in ] the light of what has been happening lately with the doctors that i know and lawyers and whatnot, i think national health insurance is a way to throw a lot of money at a very small problem. /']", in  in  the light of what has been happening lately with the doctors that i know and lawyers and whatnot i think national health insurance is a way to throw a lot of money at a very small problem ,sv,MALE,3
['do you?  /'],do you  ,^g,FEMALE,40
['why? /'],why ,qw,FEMALE,12
['why?  /'],why  ,qw,MALE,12
"['{d well, } if you took half the money that they would spend in the state of texas for health insurance and gave it to qualified students [ to, + ] so they could become doctors, the problem would go away. /']",d well  if you took half the money that they would spend in the state of texas for health insurance and gave it to qualified students  to   so they could become doctors the problem would go away ,sv,MALE,3
['you think the problem is not enough doctors? /'],you think the problem is not enough doctors ,qy,FEMALE,7
"['i think the problem is that the [ doctor v-, + doctors ] have conspired to limit the number of doctors, and that the lawyers have conspired to make sure that if you are a doctor, you are going to pay high premiums [ on your h-, + {f uh, } [ unemp-, + ] {e i mean, } on your ] liability. /']",i think the problem is that the  doctor v  doctors  have conspired to limit the number of doctors and that the lawyers have conspired to make sure that if you are a doctor you are going to pay high premiums  on your h  f uh   unemp   e i mean  on your  liability ,na,MALE,21
"['gosh,  /']",gosh  ,ba,FEMALE,6
['oh? /'],oh ,bh,MALE,18
['uh-huh. /'],uhhuh ,b,MALE,2
['-- for one thing. /'], for one thing ,+,FEMALE,0
['{c and } you think there are plenty of doctors? /'],c and  you think there are plenty of doctors ,qy,MALE,7
"['{f oh, } yeah,  /']",f oh  yeah  ,ny,FEMALE,9
"[""i don't think there is a shortage of doctors  /""]",i dont think there is a shortage of doctors  ,sd,FEMALE,1
"['{c and } i do know that o b, which is my field --']",c and  i do know that o b which is my field ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- [ the doctors' health in-, + the doctors' malpractice insurance ] is over two hundred thousand dollars a year --""]",  the doctors health in  the doctors malpractice insurance  is over two hundred thousand dollars a year ,+,FEMALE,0
"[""it's astronomical. /""]",its astronomical ,ba,MALE,6
['-- that deliver babies.  /'], that deliver babies  ,+,FEMALE,0
"[""{d now } they can't doing anything about that.  /""]",d now  they cant doing anything about that  ,sv,FEMALE,3
"[""i don't think they're in a conspiracy.  /""]",i dont think theyre in a conspiracy  ,sv,FEMALE,3
"[""i think it's our fault, because we as people just sue them. /""]",i think its our fault because we as people just sue them ,sv,FEMALE,3
"['no,  /']",no  ,ar,MALE,28
"[""people don't sue -- /""]",people dont sue  ,sv,MALE,3
"['people are very [ sue, + sue ] conscious. /']",people are very  sue  sue  conscious ,sv,FEMALE,3
['-- lawyers sue.  /'], lawyers sue  ,sv,MALE,3
['if you put a ten thousand dollar cap on the amount of money that a lawyer could make from a law suit against a doctor --'],if you put a ten thousand dollar cap on the amount of money that a lawyer could make from a law suit against a doctor ,sv,MALE,3
['yeah. /'],yeah ,b,FEMALE,2
"[""{d well, } that's probably true, too. /""]",d well  thats probably true too ,aa,FEMALE,4
['{c but } people are very conscious of how much money they can get real fast these days. /'],c but  people are very conscious of how much money they can get real fast these days ,sv,FEMALE,3
"['{d well, } sure. /']",d well  sure ,ba,MALE,6
"['{c and, so, } -/']",c and so  ,%,FEMALE,5
"['{c but, } {d you know, } when you think about reasonableness, {d now, } i believe that a law suit should have some foundation in the tort theory.  /']",c but  d you know  when you think about reasonableness d now  i believe that a law suit should have some foundation in the tort theory  ,sv,MALE,3
['you know what tort theory is? /'],you know what tort theory is ,qy,MALE,7
['no. /'],no ,nn,FEMALE,13
"['{d well, } a tort is when you do something wrong. /']",d well  a tort is when you do something wrong ,sd,MALE,1
['right. /'],right ,b,FEMALE,2
"['{d well, } it, {f uh, } - /']",d well  it f uh   ,%,MALE,5
['an o b g y n doctor cannot control the fetus in the womb a hundred percent. /'],an o b g y n doctor cannot control the fetus in the womb a hundred percent ,sv,MALE,3
"[""that's right. /""]",thats right ,aa,FEMALE,4
"['if the baby is born dead, {d well, } that happens. /']",if the baby is born dead d well  that happens ,sv,MALE,3
"['{d well, } -/']",d well  ,%,FEMALE,5
"['[ if, + if ] they have complications and, -/']", if  if  they have complications and ,sv,MALE,3
['it depends. /'],it depends ,aap_am,FEMALE,39
"['{d well, } i know, {e i mean, } there are guys that are real slobs,  /']",d well  i know e i mean  there are guys that are real slobs  ,sd,MALE,1
"['{c but } {d you know, } there are also people out there that are really doing their job.  /']",c but  d you know  there are also people out there that are really doing their job  ,sd,MALE,1
"[""{d well, } that's true,  /""]",d well  thats true  ,aa,FEMALE,4
['they are --'],they are ,sv,FEMALE,3
['-- because doctors are performing many more tests. /'], because doctors are performing many more tests ,+,FEMALE,0
['<throat_clearing>.'],throatclearing,x,MALE,8
"['many of them are unnecessary,  /']",many of them are unnecessary  ,sv,FEMALE,3
['they are doing so many c sections --'],they are doing so many c sections ,sd,FEMALE,1
['just to prevent a --'],just to prevent a ,sv,MALE,3
['-- just to --'], just to ,+,FEMALE,0
['-- a law suit. /'], a law suit ,+,MALE,0
['-- prevent. - /'], prevent  ,+,FEMALE,0
['{c because } they have all these monitors now  /'],c because  they have all these monitors now  ,sd,FEMALE,1
