utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['i think you got it. /'],i think you got it ,sv,FEMALE,3
['okay.  /'],okay  ,"fo_o_fw_""_by_bc",FEMALE,0
"['{f uh, } my first thoughts on capital punishment i-, - /']",f uh  my first thoughts on capital punishment i  ,sd,FEMALE,1
"['i, - /']",i  ,%,FEMALE,5
"[""the first thing i want to say [ i-, + is ] no.  just simply because we as human beings don't have the right to take another human being's life. /""]",the first thing i want to say  i  is  no  just simply because we as human beings dont have the right to take another human beings life ,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{f uh, } we are punishing someone for taking someone's life,  /""]",f uh  we are punishing someone for taking someones life  ,sd,FEMALE,1
"[""{c or, } in some cases, we are punishing [ s-, + ] [ one-, + ] a person for taking someone's life.  /""]",c or  in some cases we are punishing  s    one   a person for taking someones life  ,sd,FEMALE,1
['{c and so } in effect we are committing that same crime. /'],c and so  in effect we are committing that same crime ,sv,FEMALE,3
"['{d well, } it sounds like you have really strong views on it. /']",d well  it sounds like you have really strong views on it ,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and } i can see that point,  /']",c and  i can see that point  ,sd,FEMALE,1
"['{c but } i also have this, {d you know, } - /']",c but  i also have this d you know   ,sd,FEMALE,1
"['[ i, + i ] question. - /']", i  i  question  ,%,FEMALE,5
['i guess i can look at it both ways.  /'],i guess i can look at it both ways  ,sd,FEMALE,1
"[""{c and } just to play devil's advocate,""]",c and  just to play devils advocate,sv,FEMALE,3
['# right. # /'], right  ,b,FEMALE,2
"['# it # never seems right to me, that, {f uh, } we take in people that are criminals --']", it  never seems right to me that f uh  we take in people that are criminals ,+,FEMALE,0
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
"['-- # and # people that are, {d you know, } low income or even middle income that are struggling to provide for their families, /']",  and  people that are d you know  low income or even middle income that are struggling to provide for their families ,+,FEMALE,0
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
['# our # taxes are paying to feed and shelter those people. /'], our  taxes are paying to feed and shelter those people ,sd,FEMALE,1
"['ac-, -/']",ac ,%,FEMALE,5
"['{c and } it just, - /']",c and  it just  ,%,FEMALE,5
"['[ that, + that ] i find very difficult to swallow,']", that  that  i find very difficult to swallow,sv,FEMALE,3
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
['# sometimes.  # /'], sometimes   ,+,FEMALE,0
"[""one thing i don't understand is [ the, + the ] whole concept of death row. /""]",one thing i dont understand is  the  the  whole concept of death row ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['okay,  /']",okay  ,b,FEMALE,2
"['these people are supposedly, i guess waiting to die,  /']",these people are supposedly i guess waiting to die  ,sv,FEMALE,3
['right? /'],right ,^g,FEMALE,40
"[""i'm with you there. /""]",im with you there ,aa,FEMALE,4
['okay.  /'],okay  ,b,FEMALE,2
['{c and } there are thousands upon --'],c and  there are thousands upon ,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- thousands of people on --'], thousands of people on ,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- death row.  /'], death row  ,+,FEMALE,0
