utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['all right.  /'],all right  ,"fo_o_fw_""_by_bc",FEMALE,0
['what is your favorite show? /'],what is your favorite show ,qw,FEMALE,12
"['{d well, } i was just trying to think.  /']",d well  i was just trying to think  ,^h,FEMALE,27
"[""when they called, i didn't have as much time to prepare for this as i did some of the others.  /""]",when they called i didnt have as much time to prepare for this as i did some of the others  ,sd,FEMALE,1
"['{f um, } i love watching some of the, {f uh, } [ new, +  new ] shows basically. /']",f um  i love watching some of the f uh   new   new  shows basically ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and } [ we, {f uh, } to-, +  we subscribe to ]  c n n  /']",c and   we f uh  to   we subscribe to   c n n  ,sd,FEMALE,1
"['{c and } we took that,  /']",c and  we took that  ,sd,FEMALE,1
"['{c and } we started watching a lot of those especially during the war  or during anything kind of thing like the earthquake,  /']",c and  we started watching a lot of those especially during the war  or during anything kind of thing like the earthquake  ,sd,FEMALE,1
['{c and } i have  gotten stuck on a lot of this.  /'],c and  i have  gotten stuck on a lot of this  ,sd,FEMALE,1
"['the new shows and the stuff that comes on [ [ that, +   that ] +   it, ] {d you know, } - /']",the new shows and the stuff that comes on   that    that     it  d you know   ,sd,FEMALE,1
"['{d like } [ the, +  {f uh, } at night the ] discussion talk shows and things. -/']",d like   the   f uh  at night the  discussion talk shows and things ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{c and } we really haven't gotten a  lot into the sitcoms that are current, {f uh, } especially with the kids here because we have  to kind of filter it before they get here. /""]",c and  we really havent gotten a  lot into the sitcoms that are current f uh  especially with the kids here because we have  to kind of filter it before they get here ,sd,FEMALE,1
['sure. /'],sure ,b,FEMALE,2
['we have little ones.  /'],we have little ones  ,sd,FEMALE,1
"['{f uh, } we do let them watch nine one one, /']",f uh  we do let them watch nine one one ,sd,FEMALE,1
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
"[""# {c and } # we think that's kind of informative to teach them,""]", c and   we think thats kind of informative to teach them,sv,FEMALE,3
['# it really is. # /'], it really is  ,aa,FEMALE,4
['# how to handle # things in situations. /'], how to handle  things in situations ,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
['what do you watch? /'],what do you watch ,qw,FEMALE,12
"['i watch just about anything,']",i watch just about anything,sd,FEMALE,1
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
"['# {c but } # not a lot of,']", c but   not a lot of,+,FEMALE,0
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
['# t v. #  /'], t v   ,+,FEMALE,0
"[""{e i mean } i'll watch,  {d you know, } maybe a little while when i first get home in the evening. /""]",e i mean  ill watch  d you know  maybe a little while when i first get home in the evening ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and } i usually watch, {d you know, }  the news  /']",c and  i usually watch d you know   the news  ,sd,FEMALE,1
"[""{c and then } i'll watch that hard copy  or --""]",c and then  ill watch that hard copy  or ,sd,FEMALE,1
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"[""that's the same thing we do. /""]",thats the same thing we do ,sd,FEMALE,1
"['-- or that kind of thing, {d you know, }  /']", or that kind of thing d you know   ,+,FEMALE,0
"['{c and } i like the nine one one,']",c and  i like the nine one one,sd,FEMALE,1
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
['# and # unsolved mysteries. /'], and  unsolved mysteries ,+,FEMALE,0
"['yeah,  /']",yeah  ,b,FEMALE,2
"[""[ that kind, +  that's the kind ]  i like really more than,""]", that kind   thats the kind   i like really more than,sd,FEMALE,1
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
['# the sitcoms. #  /'], the sitcoms   ,+,FEMALE,0
"[""i haven't gotten,""]",i havent gotten,sd,FEMALE,1
"['# now, i do, #']", now i do ,sd,FEMALE,1
['# into many of those. # /'], into many of those  ,+,FEMALE,0
"['like, - /']",like  ,+,FEMALE,0
"['my husband is really crazy  about evening shade that comes [ on, +  on ] monday evening. /']",my husband is really crazy  about evening shade that comes  on   on  monday evening ,sd,FEMALE,1
"[""i have heard that's real good. /""]",i have heard thats real good ,sd,FEMALE,1
"['{c and } i,']",c and  i,%,FEMALE,5
"[""# that's, #""]", thats ,qy,FEMALE,7
"['# {f uh, } # -/']", f uh   ,+,FEMALE,0
"[""burt reynolds, isn't it? /""]",burt reynolds isnt it ,+,FEMALE,0
['# uh-huh. # /'], uhhuh  ,ny,FEMALE,9
"['# yeah,  /']", yeah  ,b,FEMALE,2
"[""i've heard that. # /""]",ive heard that  ,sd,FEMALE,1
"[""{c and } i've got to where every  monday i rush around so i could sit and watch that with him because it's really funny. /""]",c and  ive got to where every  monday i rush around so i could sit and watch that with him because its really funny ,sd,FEMALE,1
['now someone told me that  /'],now someone told me that  ,sd,FEMALE,1
"['{c and } also, {f uh, } i meant to be trying to pick up on murphy brown,']",c and  also f uh  i meant to be trying to pick up on murphy brown,sd,FEMALE,1
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
['# because they # said that that  was really good this season. /'], because they  said that that  was really good this season ,+,FEMALE,0
"['{d well, } his favorite night is monday  night  /']",d well  his favorite night is monday  night  ,sd,FEMALE,1
"[""{c so } we've got to where we will sit,""]",c so  weve got to where we will sit,sd,FEMALE,1
"[""# you've got to <laughter> yeah, # /""]", youve got to laughter yeah  ,bf,FEMALE,20
"['# and watch it on # monday night, /']", and watch it on  monday night ,+,FEMALE,0
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
"['# [ {c because } # that +  {c and then } that, ]  {f uh, } {f oh, } - /']",  c because   that   c and then  that   f uh  f oh   ,%,FEMALE,5
