utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['do you want to start?  /'],do you want to start  ,qy,FEMALE,7
"['g-, -/']",g ,%,FEMALE,5
"['yeah,  /']",yeah  ,aa,MALE,4
"[""i'm trying to think what i've seen lately.  /""]",im trying to think what ive seen lately  ,^h,MALE,27
"['{e i me-, }  we-, - /']",e i me   we  ,%,MALE,5
"['{d well } we just finished watching, {f uh, } teenage mutant ninja turtles on tape, {d you know } <laughter>. /']",d well  we just finished watching f uh  teenage mutant ninja turtles on tape d you know  laughter ,sd,MALE,1
"['did you watch dances with wolves,  /']",did you watch dances with wolves  ,qy,FEMALE,7
['did you <static>  see the movie? /'],did you static  see the movie ,qy,FEMALE,7
"['yeah,  /']",yeah  ,ny,MALE,9
"[""[ we, + we've ] seen that,  /""]", we  weve  seen that  ,sd,MALE,1
['yeah. /'],yeah ,ny,MALE,9
['did you like it? /'],did you like it ,qy,FEMALE,7
"['yeah,  /']",yeah  ,ny,MALE,9
"['it was great,  /']",it was great  ,sd,MALE,1
['have you seen it? /'],have you seen it ,qy,MALE,7
['i thought it was very well done. /'],i thought it was very well done ,sv,FEMALE,3
"['yeah,  /']",yeah  ,b,MALE,2
"['i, {f um, } -/']",i f um  ,%,MALE,5
['how about ghost? /'],how about ghost ,qo,FEMALE,25
"['[ we, + we ] saw, an, we liked it  /']", we  we  saw an we liked it  ,sd,MALE,1
"[""{c but, } {d you know, } i didn't think it was as good as all the, {f uh, } hype was about it. /""]",c but  d you know  i didnt think it was as good as all the f uh  hype was about it ,sv,MALE,3
"['right,  /']",right  ,b,FEMALE,2
['i feel the same way about that too.  /'],i feel the same way about that too  ,sd,FEMALE,1
['it was okay. /'],it was okay ,sv,FEMALE,3
"['yeah,  /']",yeah  ,b,MALE,2
"['i don-, - /']",i don  ,%,MALE,5
"[""[ i, + i ] couldn't see it worth getting a nomination for, {f uh, } best picture. /""]", i  i  couldnt see it worth getting a nomination for f uh  best picture ,sv,MALE,3
"['no,  /']",no  ,aa,FEMALE,4
['no.  /'],no  ,aa,FEMALE,4
"['{c and, }  {f uh, } wh-, - /']",c and   f uh  wh  ,%,FEMALE,5
"[""let's see, {f uh, }  /""]",lets see f uh   ,^h,FEMALE,27
"[""the most recent ones that i've seen are those two, ghost and, {f uh, } dances with wolves,  /""]",the most recent ones that ive seen are those two ghost and f uh  dances with wolves  ,sd,FEMALE,1
"['{c but } i rent, {f uh, } {f uh, } videos,  /']",c but  i rent f uh  f uh  videos  ,sd,FEMALE,1
['do you? /'],do you ,qy,FEMALE,7
"['yeah,  /']",yeah  ,ny,MALE,9
"['yeah,  /']",yeah  ,ny,MALE,9
"['{c and so } we just, -/']",c and so  we just ,%,MALE,5
"['[ you, + you ] watch many? /']", you  you  watch many ,qy,FEMALE,7
"['{f uh, } [ it depends, + {f um, } {d you know, } it depends ] on wh-, -/']",f uh   it depends  f um  d you know  it depends  on wh ,no,MALE,31
"['do you like the classics like, {f uh, } gone with the wind and, {f uh, } {d you know } the older movies. /']",do you like the classics like f uh  gone with the wind and f uh  d you know  the older movies ,qy^d,FEMALE,16
"[""i'd like to see those,  /""]",id like to see those  ,na,MALE,21
"[""[ i keep, + {d you know, } {f um, } {d you know, } there's like three movies that [ i, + i ] keep  ] telling myself that i should see [ one of these, + ] {d you know, } some day that i haven't seen, {d you know, } [ that, + that ] are classics, {d you know. }  /""]", i keep  d you know  f um  d you know  theres like three movies that  i  i  keep   telling myself that i should see  one of these   d you know  some day that i havent seen d you know   that  that  are classics d you know   ,sd,MALE,1
"[""{c because } i've never seen citizen kane, /""]",c because  ive never seen citizen kane ,sd,MALE,1
"['# yeah,  /']", yeah  ,b,FEMALE,2
['that was good.  # /'],that was good   ,sv,FEMALE,3
"[""# {c and } [ never seen, + i've # never seen ] casablanca and never seen gone with the wind. /""]", c and   never seen  ive  never seen  casablanca and never seen gone with the wind ,sd,MALE,1
"[""i think i've seen most of humphrey bogart's movies,  but, [ in, + in, ]  {d you know } a long time ago, /""]",i think ive seen most of humphrey bogarts movies  but  in  in   d you know  a long time ago ,sd,FEMALE,1
['# uh-huh.  # /'], uhhuh   ,b,MALE,2
"['# {c and, }  # {f uh, } {d like } the maltese falcon and all those, {f uh, } {f uh, } /']", c and    f uh  d like  the maltese falcon and all those f uh  f uh  ,sd,FEMALE,1
"['{f oh, } [ i, + i ] def-, - /']",f oh   i  i  def  ,%,MALE,5
"['we saw part of the african queen [ on, + on ] t v a couple of years ago, /']",we saw part of the african queen  on  on  t v a couple of years ago ,sd,MALE,1
"['# yeah,  /']", yeah  ,b,FEMALE,2
"['that was good,  /']",that was good  ,sv,FEMALE,3
['yeah.  # /'],yeah   ,b,FEMALE,2
"[""# {c and } [ [ i've, + i've alwa-, ] + i've ] # been wanting to see all of it  /""]", c and    ive  ive alwa   ive   been wanting to see all of it  ,sd,MALE,1
"['{c but } [ we just, + {d you know, } we ] walk into the video store  /']",c but   we just  d you know  we  walk into the video store  ,sd,MALE,1
"[""{c and } we're like {d well } why don't we go see this now <laughter>,  /""]",c and  were like d well  why dont we go see this now laughter  ,sd,MALE,1
['{c so. } -/'],c so  ,%,MALE,5
"['yeah,  /']",yeah  ,b,FEMALE,2
"['yeah,  /']",yeah  ,b,FEMALE,2
"[""it's true. /""]",its true ,ba,FEMALE,6
"['{c but, }  {f um, } i think-, - /']",c but   f um  i think  ,%,MALE,5
"['one of the movies we saw recently, we saw, {f uh, } misery. /']",one of the movies we saw recently we saw f uh  misery ,sd,MALE,1
"[""{f oh, } i didn't see that one. /""]",f oh  i didnt see that one ,sd,FEMALE,1
"['that was good, {f um, } /']",that was good f um  ,sv,MALE,3
['# really.  # /'], really   ,b,FEMALE,2
"['# {f oh, } # it was great. /']", f oh   it was great ,sv,MALE,3
['<laughter>.'],laughter,x,FEMALE,8
"['{c and } it, - /']",c and  it  ,%,MALE,5
"['you think, {d you know, } [ for a stephen, + ]  {d you know, } [ it + ] because it was by stephen king it would be really gory  /']",you think d you know   for a stephen    d you know   it   because it was by stephen king it would be really gory  ,sv,MALE,3
"[""{c but } there's only one, - /""]",c but  theres only one  ,sd,MALE,1
"[""{d well } there's a couple scenes, [ at, + at ] the end [ there's, + there is, ] {d you know } some blood and  everything  /""]",d well  theres a couple scenes  at  at  the end  theres  there is  d you know  some blood and  everything  ,sd,MALE,1
"[""{c and } there's one really bad scene where [ it's, + ] {e i mean, } there's not blood but it's pretty graphic <laughter>. /""]",c and  theres one really bad scene where  its   e i mean  theres not blood but its pretty graphic laughter ,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
"[""{c but } [ it's, + {f um, } it's ] a really good movie, {f um. } /""]",c but   its  f um  its  a really good movie f um  ,sv,MALE,3
"['really,  /']",really  ,b,FEMALE,2
"['is that the one where, {f uh, } the guy gets captured by that women? /']",is that the one where f uh  the guy gets captured by that women ,qy,FEMALE,7
"['# yeah,  /']", yeah  ,ny,MALE,9
"['yeah, # /']",yeah  ,ny,MALE,9
"['# okay,  /']", okay  ,bk,FEMALE,14
['yeah.  # /'],yeah   ,b,FEMALE,2
"[""he's a writer  /""]",hes a writer  ,sd,MALE,1
"[""{c and, }  {f um, } she's his biggest fan  /""]",c and   f um  shes his biggest fan  ,sd,MALE,1
"[""{c and } she's also <laughter>,""]",c and  shes also laughter,sd,MALE,1
"['# yeah,  /']", yeah  ,b,FEMALE,2
['right.  # /'],right   ,b,FEMALE,2
"['# [ a little, + # a little ] on the nutso side. /']",  a little   a little  on the nutso side ,+,MALE,0
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
['did you see pacific heights? /'],did you see pacific heights ,qy,FEMALE,7
"['no,  /']",no  ,nn,MALE,13
"[""we haven't, {f um, } /""]",we havent f um  ,sd,MALE,1
"['i saw that one,  /']",i saw that one  ,sd,FEMALE,1
"[""that one wasn't that great either. /""]",that one wasnt that great either ,sv,FEMALE,3
"[""{f oh, } it wasn't? /""]",f oh  it wasnt ,bh,MALE,18
"[""{d well } i didn't think so,  /""]",d well  i didnt think so  ,ng,FEMALE,29
['no. /'],no ,nn,FEMALE,13
"['oka-,  /']",oka  ,%,MALE,5
"['[ i, + i ] got, - /']", i  i  got  ,%,MALE,5
