utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",FEMALE,0
"['{f uh, } do you work outside the home? /']",f uh  do you work outside the home ,qy,FEMALE,7
"['no,  /']",no  ,nn,FEMALE,13
['i do not. /'],i do not ,ng,FEMALE,29
"['okay,  /']",okay  ,b,FEMALE,2
['wow <laughter>. /'],wow laughter ,ba,FEMALE,6
['do you? /'],do you ,qy,FEMALE,7
['have you? /'],have you ,qy,FEMALE,7
['have i? /'],have i ,br,FEMALE,30
"['yes,  /']",yes  ,ny,FEMALE,9
['uh-huh. /'],uhhuh ,ny,FEMALE,9
"['{f uh, } no,  /']",f uh  no  ,nn,FEMALE,13
['not actually <laughter>. /'],not actually laughter ,ng,FEMALE,29
"['okay,  /']",okay  ,bk,FEMALE,14
"['{d well, } yes i do. /']",d well  yes i do ,ny,FEMALE,9
['okay. /'],okay ,bk,FEMALE,14
"['in fact, i am at work right now.  /']",in fact i am at work right now  ,sd,FEMALE,1
"['{f uh, }  {c and so } let me take the lead, {f uh, } angela.  /']",f uh   c and so  let me take the lead f uh  angela  ,oo_co_cc,FEMALE,36
"['{f uh, } i think what is really important, {f uh, } - /']",f uh  i think what is really important f uh   ,sv,FEMALE,3
"[""<noise> of course, salary is very important, because that's why you are working  [ for your, + ] for the money, {c but, } job satisfaction to me is also, {f uh, }  very important in having a job.  /""]",noise of course salary is very important because thats why you are working   for your   for the money c but  job satisfaction to me is also f uh   very important in having a job  ,sv,FEMALE,3
"['{c and, } {f uh, } one of the things that, {f uh, } she asked us to  discuss was benefits.  /']",c and  f uh  one of the things that f uh  she asked us to  discuss was benefits  ,sd,FEMALE,1
"[""{f uh, } i'm assuming that you are married and have a husband that supports you. /""]",f uh  im assuming that you are married and have a husband that supports you ,qy^d,FEMALE,16
['right. /'],right ,na,FEMALE,21
['okay.  /'],okay  ,bk,FEMALE,14
"['{c and so } [ we could, + we could ]  talk about, {f uh, } that path, {d you know, } how important you think his benefits are.    [ [ and, + and, ] + and, ] {f uh, } how important you think they are and [ if, + ] what would you like to see increased --']",c and so   we could  we could   talk about f uh  that path d you know  how important you think his benefits are      and  and   and  f uh  how important you think they are and  if   what would you like to see increased ,ad,FEMALE,22
['okay. /'],okay ,aa,FEMALE,4
['-- in his benefits.  /'], in his benefits  ,+,FEMALE,0
"['like, {f uh, } <throat_clearing> perhaps, {f uh, } he has, {f uh, }']",like f uh  throatclearing perhaps f uh  he has f uh ,sd,FEMALE,1
['<noise>.'],noise,x,FEMALE,8
"['the benefit of having eyeglasses for the family, {f uh, } {f uh, } and how much coverage, {f uh, } it provides and also, your hospital coverage,  and, {f uh, } {f um, } probably dental.  /']",the benefit of having eyeglasses for the family f uh  f uh  and how much coverage f uh  it provides and also your hospital coverage  and f uh  f um  probably dental  ,+,FEMALE,0
['how important you think that would be. /'],how important you think that would be ,sd,FEMALE,1
['right.  /'],right  ,aa,FEMALE,4
"['[ i, + i ] think that job wise benefits  are [ import-, + ] just as important as salary is. /']", i  i  think that job wise benefits  are  import   just as important as salary is ,sv,FEMALE,3
"['{c because } [ they, + ] of course, if you did not have them, you would be pulling from your salary, of course. /']",c because   they   of course if you did not have them you would be pulling from your salary of course ,bf,FEMALE,20
"['exactly, /']",exactly ,aa,FEMALE,4
"['right, /']",right ,aa,FEMALE,4
['exactly. /'],exactly ,aa,FEMALE,4
['right. /'],right ,aa,FEMALE,4
"['especially when you have a family, with children, and you are always going to the doctor for, -/']",especially when you have a family with children and you are always going to the doctor for ,sv,FEMALE,3
['{c and } they always have surprises for you. /'],c and  they always have surprises for you ,bf,FEMALE,20
"['exactly, /']",exactly ,aa,FEMALE,4
"['with children, /']",with children ,b^m,FEMALE,24
['they always do. /'],they always do ,sv,FEMALE,3
"[""{d you know, } {c and so, } [ it's, + it ]  is, {f uh, } - /""]",d you know  c and so   its  it   is f uh   ,%,FEMALE,5
"['we could not do without the benefit package [ from, + from ] any company that we worked  [ for, + ] whether they be a conglomerate or just a small, <inhaling> {f uh, } {f uh, } business. /']",we could not do without the benefit package  from  from  any company that we worked   for   whether they be a conglomerate or just a small inhaling f uh  f uh  business ,sd,FEMALE,1
"['yeah,  /']",yeah  ,aa,FEMALE,4
"['i think [ any, any, + ]  even if your insurance policy is not the greatest. -/']",i think  any any    even if your insurance policy is not the greatest ,sv,FEMALE,3
['you would still have something. /'],you would still have something ,^2,FEMALE,23
['exactly.  /'],exactly  ,aa,FEMALE,4
['[ you  + ((   ))  you ]  would not be pulling it out of your account all of the time --'], you        you   would not be pulling it out of your account all of the time ,bf,FEMALE,20
['right. /'],right ,aa,FEMALE,4
['-- just by yourself.  /'], just by yourself  ,+,FEMALE,0
"['also, <inhaling> for working women --']",also inhaling for working women ,sv,FEMALE,3
['yes. /'],yes ,aa,FEMALE,4
"['-- {f uh, } i think a lot of the companies should start providing for day-care [ [ in the, + in the, ] +']", f uh  i think a lot of the companies should start providing for daycare   in the  in the  ,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
['in the ] building. /'],in the  building ,+,FEMALE,0
"['they are getting a handle on that, in fact, {f uh, }  my oldest daughter [ is, + {f uh, } is ] {f uh, } a nurse  /']",they are getting a handle on that in fact f uh   my oldest daughter  is  f uh  is  f uh  a nurse  ,sd,FEMALE,1
['{c and } she just received her masters  degree  /'],c and  she just received her masters  degree  ,sd,FEMALE,1
['{c and } she is now into consulting  /'],c and  she is now into consulting  ,sd,FEMALE,1
"[""{c and } that's one of the areas that she is working on.  to have, {f uh, } {f uh, } a day care center for [ the indiv-, + ]  the children [ of the, + of the ] nurses that are staffing the facility. /""]",c and  thats one of the areas that she is working on  to have f uh  f uh  a day care center for  the indiv    the children  of the  of the  nurses that are staffing the facility ,sd,FEMALE,1
['right. /'],right ,b,FEMALE,2
"['{c and } that is true in many, many  areas of, {d you know, } {f uh, } job titles --']",c and  that is true in many many  areas of d you know  f uh  job titles ,sv,FEMALE,3
['yeah. /'],yeah ,b,FEMALE,2
['-- and professions. /'], and professions ,+,FEMALE,0
"[""{d like } in may case, i have three children -- *[[spelling: 'may' should be 'my']]""]",d like  in may case i have three children  spelling may should be my,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
