utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",FEMALE,0
"['as far as, {f uh, } universal health care --']",as far as f uh  universal health care ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- {f um, } i guess i'm all for it.  /""]", f um  i guess im all for it  ,+,FEMALE,0
"[""i think it's time that we start looking at, {f uh, } getting into that.  /""]",i think its time that we start looking at f uh  getting into that  ,sv,FEMALE,3
"['{f um, } health cost has continued to rise  /']",f um  health cost has continued to rise  ,sd,FEMALE,1
"[""{c and } i think, {f uh, } there's people that to me it's the fundamental, {f uh, }""]",c and  i think f uh  theres people that to me its the fundamental f uh ,sv,FEMALE,3
['<baby_crying>.'],babycrying,x,FEMALE,8
['life of a person.  /'],life of a person  ,+,FEMALE,0
"[""{f uh, } it doesn't matter if you have money [ or +  [ no mone-, + ] or ] all the money in the world, {f um, }  /""]",f uh  it doesnt matter if you have money  or    no mone   or  all the money in the world f um   ,sv,FEMALE,3
"['you would, -/']",you would ,%,FEMALE,5
"['you should still be <sniffing> </baby_crying>, -/']",you should still be sniffing babycrying ,^2,FEMALE,23
['everybody should be able to have surgeries that will save their lives or things that will make their life more comfortable verses than just the rich people that can afford to pay or to work for corporations that have wonderful health benefits.  /'],everybody should be able to have surgeries that will save their lives or things that will make their life more comfortable verses than just the rich people that can afford to pay or to work for corporations that have wonderful health benefits  ,sv,FEMALE,3
"['{f um, } i think if, {f uh, } they looked at it as a way of business helping out financially for universal health care and, {f uh, } individuals, {f um, } helping out in some sort of way whether it be taxes or some how.  /']",f um  i think if f uh  they looked at it as a way of business helping out financially for universal health care and f uh  individuals f um  helping out in some sort of way whether it be taxes or some how  ,sv,FEMALE,3
"['{c but, } {f uh, } the expenses right now for health care, {f um, } are just unreal. /']",c but  f uh  the expenses right now for health care f um  are just unreal ,sv,FEMALE,3
"[""{d well, } they really are [ even for, + even ] when you're not talking about surgery.  /""]",d well  they really are  even for  even  when youre not talking about surgery  ,sv,FEMALE,3
"[""if you're just talking about basic care, - /""]",if youre just talking about basic care  ,sd,FEMALE,1
"[""[ we've -- +""]", weve  ,sd,FEMALE,1
['yes. /'],yes ,b,FEMALE,2
"[""-- we've ] got four children  /""]", weve  got four children  ,+,FEMALE,0
"['{c and, } {d you know } --']",c and  d you know  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- in the past month --'], in the past month ,+,FEMALE,0
"['{f oh, } sure. /']",f oh  sure ,b,FEMALE,2
"['-- <breathing> [ they, + [ it just, + ] they ] pass things from one to one  /']", breathing  they   it just   they  pass things from one to one  ,+,FEMALE,0
['{c and } it just can devastate --'],c and  it just can devastate ,sd,FEMALE,1
"['{c and } your constantly, -/']",c and  your constantly ,^2,FEMALE,23
"['-- your budget, <laughter> {d you know. } /']", your budget laughter d you know  ,+,FEMALE,0
['exactly. /'],exactly ,ba,FEMALE,6
['yeah.  /'],yeah  ,b,FEMALE,2
"['the only, - /']",the only  ,%,FEMALE,5
"['[ [ i, + i ] know that, + {f um, } {f uh, } i know ] a little bit about the, {f uh, } european, {f uh, } universal health care  /']",  i  i  know that  f um  f uh  i know  a little bit about the f uh  european f uh  universal health care  ,sd,FEMALE,1
"[""{c and } there's some pros and cons.  /""]",c and  theres some pros and cons  ,sd,FEMALE,1
"['one of the things, of course, is everybody gets health care,  /']",one of the things of course is everybody gets health care  ,sd,FEMALE,1
"['{c but, } {f uh, } sometimes health care, {f uh, } when you get into a universal system lacks in, {f uh, } what would be considered, {f uh, } - /']",c but  f uh  sometimes health care f uh  when you get into a universal system lacks in f uh  what would be considered f uh   ,sd,FEMALE,1
['how can i say it?  /'],how can i say it  ,^h,FEMALE,27
"['{f um, } over like in poland, {f uh, } where my father-in-law lived for years there their health care system is, {f um, } - /']",f um  over like in poland f uh  where my fatherinlaw lived for years there their health care system is f um   ,sd,FEMALE,1
['{c because } no financial gains are available for doctors.  /'],c because  no financial gains are available for doctors  ,sd,FEMALE,1
"['{f uh, } they may just go into being a doctor just clearly just to be a doctor for the full reason,  /']",f uh  they may just go into being a doctor just clearly just to be a doctor for the full reason  ,sd,FEMALE,1
['{c but } most people that go in to being a physician here in the u s do it for financial gain. /'],c but  most people that go in to being a physician here in the u s do it for financial gain ,sd,FEMALE,1
"[""they say, {d well, } jeez.  if i get into this area of dermatology, i don't have to do this,  /""]",they say d well  jeez  if i get into this area of dermatology i dont have to do this  ,sd,FEMALE,1
"['i can do this,  /']",i can do this  ,^q,FEMALE,19
"['{c and } i can, {d you know, } -/']",c and  i can d you know  ,^q,FEMALE,19
['can still make big bucks <laughter>. /'],can still make big bucks laughter ,^q,FEMALE,19
"['yeah,  /']",yeah  ,b,FEMALE,2
['{c or } plastic surgery  /'],c or  plastic surgery  ,sv,FEMALE,3
"[""{c or, } {f uh, } if i become a, {f uh, } heart specialist i'm going to make this kind of money, {f uh, }  /""]",c or  f uh  if i become a f uh  heart specialist im going to make this kind of money f uh   ,^2,FEMALE,23
"[""{c and } there's, {d you know, } financial gains toward that.  /""]",c and  theres d you know  financial gains toward that  ,sv,FEMALE,3
"[""{c and } in a universal system i don't think there is a financial gain for the doctors. /""]",c and  in a universal system i dont think there is a financial gain for the doctors ,sv,FEMALE,3
"['<sniffing> do you think that the quality, {f um } --']",sniffing do you think that the quality f um  ,qy,FEMALE,7
['the quality --'],the quality ,sv,FEMALE,3
['-- it would --'], it would ,+,FEMALE,0
['-- i think --'], i think ,+,FEMALE,0
['-- would be as high? /'], would be as high ,+,FEMALE,0
['-- goes down.   {d uh-huh }  --'], goes down   d uhhuh   ,+,FEMALE,0
['yeah. /'],yeah ,b,FEMALE,2
['-- when you have a universal system. /'], when you have a universal system ,+,FEMALE,0
['yeah. /'],yeah ,b,FEMALE,2
"['{f um, } the only way they could do that is by having a real good quality check, {f um, } and also offering some kind of, - /']",f um  the only way they could do that is by having a real good quality check f um  and also offering some kind of  ,sv,FEMALE,3
"['{c because } i think, {f uh, } [ all physicians, + ] {d well, } anybody, {f um, } likes the ability to kind of, {f uh, } get themselves financially, {f uh, } situated.  /']",c because  i think f uh   all physicians   d well  anybody f um  likes the ability to kind of f uh  get themselves financially f uh  situated  ,sv,FEMALE,3
"[""{f uh, } i guess that's the whole u s concept --""]",f uh  i guess thats the whole u s concept ,sv,FEMALE,3
['right. /'],right ,b,FEMALE,2
"['-- is to come here and, -/']", is to come here and ,+,FEMALE,0
['more motivation <sniffing>. /'],more motivation sniffing ,sv,FEMALE,3
"['yeah,  /']",yeah  ,b,FEMALE,2
"[""{c and } i don't know if you can have that with a universal system.  /""]",c and  i dont know if you can have that with a universal system  ,sv,FEMALE,3
"[""maybe, {d you know, } there's a way of working that out,  /""]",maybe d you know  theres a way of working that out  ,sv,FEMALE,3
"[""{c but } i know that in poland in particular the doctors just go to do their job and that's it.  /""]",c but  i know that in poland in particular the doctors just go to do their job and thats it  ,sd,FEMALE,1
"[""that's what they look at it as. /""]",thats what they look at it as ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
"[""there's no, {f uh, } - /""]",theres no f uh   ,%,FEMALE,5
"[""{c and } that's sad because if that's the case, if doctors aren't going in to be doctors to help people then maybe they shouldn't be in that area anyway. /""]",c and  thats sad because if thats the case if doctors arent going in to be doctors to help people then maybe they shouldnt be in that area anyway ,sv,FEMALE,3
['right. /'],right ,b,FEMALE,2
['{c but } --'],c but  ,sv,FEMALE,3
['yeah. /'],yeah ,b,FEMALE,2
['-- that might be one way of weeding out those that are greedy for the money and those that really want to help mankind. /'], that might be one way of weeding out those that are greedy for the money and those that really want to help mankind ,+,FEMALE,0
"[""that's true.  /""]",thats true  ,ba,FEMALE,6
['yeah. /'],yeah ,b,FEMALE,2
['{d so. } -/'],d so  ,%,FEMALE,5
"['i, {f uh, } -/']",i f uh  ,%,FEMALE,5
"['{c but } [ i, + i ] think we have to head toward that way. /']",c but   i  i  think we have to head toward that way ,sv,FEMALE,3
"[""{d well, } we're going to have to do something because there's just too many people in the country that are uninsured -- /""]",d well  were going to have to do something because theres just too many people in the country that are uninsured  ,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- [ {c and, } + {c and } ] {d you know } you cannot, - /']",  c and   c and   d you know  you cannot  ,sv,FEMALE,3
"[""{e i mean } it's just, -/""]",e i mean  its just ,%,FEMALE,5
"[""i'm worried when i get older. /""]",im worried when i get older ,sd,FEMALE,1
"['{f oh, } sure. /']",f oh  sure ,ba,FEMALE,6
"[""<laughter>  {d you know, } {c and, } {f uh, } let's say for instance you, {f uh, } get [ [ fired + {e or } not fired ] + ] [ but + ] maybe laid off from your job.  /""]",laughter  d you know  c and  f uh  lets say for instance you f uh  get   fired  e or  not fired     but   maybe laid off from your job  ,sd,FEMALE,1
