utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['okay.  /'],okay  ,"fo_o_fw_""_by_bc",FEMALE,0
['tell me about your home. /'],tell me about your home ,ad,FEMALE,22
"[""{d well, } it's an older home.  /""]",d well  its an older home  ,sd,MALE,1
['it was made back in the early sixties.  /'],it was made back in the early sixties  ,sd,MALE,1
"[""it's a pier beam house. /""]",its a pier beam house ,sd,MALE,1
['huh-uh. /'],huhuh ,b,FEMALE,2
"['got three bedrooms, one bath and that just makes me scream. /']",got three bedrooms one bath and that just makes me scream ,sd,MALE,1
"[""<laughter> that's pretty tough <laughter>.  /""]",laughter thats pretty tough laughter  ,ba,FEMALE,6
['what area do you live in? /'],what area do you live in ,qw,FEMALE,12
['i live in houston. /'],i live in houston ,sd,MALE,1
"['{f oh, } okay.  /']",f oh  okay  ,bk,FEMALE,14
['i see.  /'],i see  ,b,FEMALE,2
['is that pretty typical for your area? /'],is that pretty typical for your area ,qy,FEMALE,7
"[""{d well, } for the neighborhood i'm in, - /""]",d well  for the neighborhood im in  ,^h,MALE,27
"['yeah, /']",yeah ,ny,MALE,9
['yeah. /'],yeah ,b^m,FEMALE,24
"['this is one of the more established neighborhoods, /']",this is one of the more established neighborhoods ,sd,MALE,1
['huh-uh.  /'],huhuh  ,b,FEMALE,2
['that sounds real interesting.  /'],that sounds real interesting  ,ba,FEMALE,6
['i live in a suburb of dallas  /'],i live in a suburb of dallas  ,sd,FEMALE,1
"['{c and, } {f uh, } i live in the basic three bedroom, two bath home.  /']",c and  f uh  i live in the basic three bedroom two bath home  ,sd,FEMALE,1
"['{c so, } at least, i have two bathrooms.  /']",c so  at least i have two bathrooms  ,sd,FEMALE,1
"[""that's not so bad,  /""]",thats not so bad  ,sv,FEMALE,3
"[""{c but, } {f uh, } it's pretty typical for the area, as well.  /""]",c but  f uh  its pretty typical for the area as well  ,sd,FEMALE,1
"[""{f uh, } i've always been interested in older homes, personally.  /""]",f uh  ive always been interested in older homes personally  ,sd,FEMALE,1
