utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['<tone> okay.  /'],tone okay  ,"fo_o_fw_""_by_bc",FEMALE,0
"['{f um, } the last movie that i have seen, - /']",f um  the last movie that i have seen  ,sd,FEMALE,1
"[""[ it's been, + it's been ] a couple of months.   /""]", its been  its been  a couple of months   ,sd,FEMALE,1
"['i saw, {f um, } sleeping with the enemy --']",i saw f um  sleeping with the enemy ,sd,FEMALE,1
"['yes,  /']",yes  ,b,MALE,2
['i saw that one. /'],i saw that one ,sd,MALE,1
['-- and flatliners.   /'], and flatliners   ,+,FEMALE,0
"[""those were the last two that i've seen. /""]",those were the last two that ive seen ,sd,FEMALE,1
['what was the second one? /'],what was the second one ,br,MALE,30
['flatliners. /'],flatliners ,sd,FEMALE,1
"[""i didn't see that one. /""]",i didnt see that one ,sd,MALE,1
['oh. /'],oh ,b,FEMALE,2
"['did you see those because of, {f uh, } julia roberts, or <breathing> for, {f uh, }  the subject matter of the two? /']",did you see those because of f uh  julia roberts or breathing for f uh   the subject matter of the two ,qy,MALE,7
"['{f oh, } it was just, - /']",f oh  it was just  ,sd,FEMALE,1
"['{d well, } someone had, - /']",d well  someone had  ,sd,FEMALE,1
"['i had seen the advertisement for flatliners on t v,  /']",i had seen the advertisement for flatliners on t v  ,sd,FEMALE,1
"[""{c and } i thought i'd like it,  /""]",c and  i thought id like it  ,sd,FEMALE,1
"['{c and then, } {f uh, } one of my friends who went to see sleeping with the enemy,  [ and + ] she told me to go.  /']",c and then  f uh  one of my friends who went to see sleeping with the enemy   and   she told me to go  ,sd,FEMALE,1
['it was good.  /'],it was good  ,sd,FEMALE,1
"[""{c so } that's why i saw that one. /""]",c so  thats why i saw that one ,sd,FEMALE,1
['uh-huh  /'],uhhuh  ,b,MALE,2
"[""<noise>.  {d well, } i've, {f uh, } - /""]",noise  d well  ive f uh   ,%,MALE,5
['<breathing> i saw sleeping with the enemy  /'],breathing i saw sleeping with the enemy  ,sd,MALE,1
"[""{c and } [ i, + {f um, } i've ] seen, {f uh, } <breathing>  (( {d well } )) , just recently, {f um, } what about bob? /""]",c and   i  f um  ive  seen f uh  breathing   d well    just recently f um  what about bob ,sd,MALE,1
"['no,  /']",no  ,nn,FEMALE,13
"[""i haven't gotten to see  [ an-, +  {d you know, } any ] real recent ones. /""]",i havent gotten to see   an   d you know  any  real recent ones ,sd,FEMALE,1
['<laughter> i like comedies better than i do dramas. /'],laughter i like comedies better than i do dramas ,sd,FEMALE,1
"['i, {f uh, } am not one for the, {f uh, } - /']",i f uh  am not one for the f uh   ,sd,MALE,1
"[""i don't need the suspense movies or  [ the, +""]",i dont need the suspense movies or   the ,sd,MALE,1
['<laughter>.'],laughter,x,FEMALE,8
"['<laughter> the ] movies with lots of, {f uh, } the horror movies [ with, + ] {f uh, } trying to shake you out of your chair. /']",laughter the  movies with lots of f uh  the horror movies  with   f uh  trying to shake you out of your chair ,+,MALE,0
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
['did you care for sleeping with the enemy? /'],did you care for sleeping with the enemy ,qy,FEMALE,7
"[""{f um, } <breathing> i'm not sure <laughter>.  /""]",f um  breathing im not sure laughter  ,no,MALE,31
"['[  i, + {f uh, } i ] saw it [ and, + ] {f uh, } because my wife wanted to see it. /']",  i  f uh  i  saw it  and   f uh  because my wife wanted to see it ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{f uh, } {c but } on the other hand, i'm not sure i would have gone otherwise,  /""]",f uh  c but  on the other hand im not sure i would have gone otherwise  ,sd,MALE,1
"['{c and } having gone, {f uh, } - /']",c and  having gone f uh   ,%,MALE,5
"[""{d well, } it really wasn't on a theme that i was, {f uh, } {f uh, }  that into,  /""]",d well  it really wasnt on a theme that i was f uh  f uh   that into  ,sd,MALE,1
"['{c or, } as i say, [ th-, + ] i prefer the light movies that, {f uh, } - /']",c or  as i say  th   i prefer the light movies that f uh   ,sd,MALE,1
"['my style of entertainment [ is, + is ] comedy, {f uh, } primarily --']",my style of entertainment  is  is  comedy f uh  primarily ,sd,MALE,1
['uh-huh -- /'],uhhuh  ,b,FEMALE,2
['-- and then into action films. /'], and then into action films ,+,MALE,0
"[""-- {d well, } i didn't care for the movie myself. /""]", d well  i didnt care for the movie myself ,sd,FEMALE,1
['what? /'],what ,br,MALE,30
"[""i didn't really care for the movie either. /""]",i didnt really care for the movie either ,sd,FEMALE,1
"['yeah,  /']",yeah  ,b,MALE,2
"[""you kind of have to like to be, {f uh, } drawn to this point where you aren't sure what's going to happen. /""]",you kind of have to like to be f uh  drawn to this point where you arent sure whats going to happen ,sv,MALE,3
"['yeah,  /']",yeah  ,b,FEMALE,2
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"['{d well, } okay,  /']",d well  okay  ,b,FEMALE,2
"['on likewise then, did you see pretty woman? /']",on likewise then did you see pretty woman ,qy,FEMALE,7
"['{f uh, } yes. /']",f uh  yes ,ny,MALE,9
['do you enjoy that one? /'],do you enjoy that one ,qy,FEMALE,7
"['{f uh, } it was interesting,  /']",f uh  it was interesting  ,na,MALE,21
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{d well, } i'm trying to think of the other one i saw recently, the one on, {f um, } defending your life. /""]",d well  im trying to think of the other one i saw recently the one on f um  defending your life ,sd,MALE,1
"[""{f oh, } i haven't even heard of that one. /""]",f oh  i havent even heard of that one ,sd,FEMALE,1
"['{d well, } that was one where, {f uh, } - /']",d well  that was one where f uh   ,sd,MALE,1
"[""it's kind of like, - /""]",its kind of like  ,%,MALE,5
"[""to me it's somewhat like  pretty woman.  /""]",to me its somewhat like  pretty woman  ,sv,MALE,3
"['[  the, + the ] story line, {f um, } - /']",  the  the  story line f um   ,sd,MALE,1
"['if you accept a few of the basic starting points, i guess the rest falls in place.  /']",if you accept a few of the basic starting points i guess the rest falls in place  ,sd,MALE,1
