utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['((   ))  capital punishment, {f uh, } i guess, out in california [ is, + has ] had [ a lot of, + {f uh, } a lot of, ] {d you know, } discourse in the paper.  /']",     capital punishment f uh  i guess out in california  is  has  had  a lot of  f uh  a lot of  d you know  discourse in the paper  ,sd,MALE,1
"[""{f uh, } apparently, {d you know, } [ there's, + they haven't, ] {f uh, } executed anybody since nineteen sixty-seven, i believe. /""]",f uh  apparently d you know   theres  they havent  f uh  executed anybody since nineteen sixtyseven i believe ,sd,MALE,1
"['<clicking> <rustling> {f uh, } yeah.  /']",clicking rustling f uh  yeah  ,b,MALE,2
"[""[ that's, + that's ] as far back as i can remember <laughter>.  /""]", thats  thats  as far back as i can remember laughter  ,sd,MALE,1
"[""# {d well, } that's before # --""]", d well  thats before  ,sd,MALE,1
"['# yeah,  /']", yeah  ,b,MALE,2
"['they, # -/']",they  ,%,MALE,5
['-- my time actually. /'], my time actually ,+,MALE,0
"['{d well, } [ [ [ i, +  we ] were, + [ we, + {f uh, } we  ] just started,  ] + we lived  ] in redwood city when we were out there. /']",d well     i   we  were   we  f uh  we   just started    we lived   in redwood city when we were out there ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['[ {c and, } + {f uh, } {c and } ] we found that, {f uh } <throat_clearing> {d you know, } it was a very liberal kind of community.   /']", c and   f uh  c and   we found that f uh  throatclearing d you know  it was a very liberal kind of community   ,sd,MALE,1
"['{c but } [ the, + ] {f uh, } [ i, + i ] really feel [ that, + that ] the law enforcement community, {f uh, } {d you know, } puts these people behind bars  /']",c but   the   f uh   i  i  really feel  that  that  the law enforcement community f uh  d you know  puts these people behind bars  ,sv,MALE,3
"['{c and then } [ [ [ they, + they, ] + {f uh, } {f uh, } {d you know, } lawyers, ] + these lawyer groups ] get together  /']",c and then     they  they   f uh  f uh  d you know  lawyers   these lawyer groups  get together  ,sv,MALE,3
"['{c and } [ they, + {f uh, } they, ] i think, extend beyond the normal, {f uh, } appeal process.   {f uh, } {d you know, } and just drag [ these, + this ] guy, {f uh, } [ his, + his, ] {f uh, } ultimate, {f uh, } demise out for ten or fifteen years.  /']",c and   they  f uh  they  i think extend beyond the normal f uh  appeal process   f uh  d you know  and just drag  these  this  guy f uh   his  his  f uh  ultimate f uh  demise out for ten or fifteen years  ,sv,MALE,3
"[""{f uh, } {c and } [ i, + i ] think [ that, + {f uh, } that ] there's something that has to be changed in the system [ to, + to ] do that.  /""]",f uh  c and   i  i  think  that  f uh  that  theres something that has to be changed in the system  to  to  do that  ,sv,MALE,3
"['i think capital punishment, {f uh, } {f uh, } was [ or + ] probably stringent enough  /']",i think capital punishment f uh  f uh  was  or   probably stringent enough  ,sv,MALE,3
['{c but } i think the appeal process is really getting in the way. /'],c but  i think the appeal process is really getting in the way ,sv,MALE,3
['<music> uh-huh. /'],music uhhuh ,b,MALE,2
"['[ do, + do ] you feel as though there should be, {f uh, } <throat_clearing>  [ more, + {f uh, } [ was + ] {e [ or, + or ] } more,  ]  {f uh, } you might say transgressions that would be enforceable [ by, + {f uh, } by, ] {f uh, } {f uh, } capital punishment? /']", do  do  you feel as though there should be f uh  throatclearing   more  f uh   was   e  or  or   more    f uh  you might say transgressions that would be enforceable  by  f uh  by  f uh  f uh  capital punishment ,qy,MALE,7
"[""{d well } i think that currently the way the law stands isn't so much that the laws are enforceable or not,  /""]",d well  i think that currently the way the law stands isnt so much that the laws are enforceable or not  ,sv,MALE,3
"[""it's more they're not enforcing the death penalty itself.  /""]",its more theyre not enforcing the death penalty itself  ,sv,MALE,3
"[""it's at that point where they're saying {d like } here [ you're, + you're ] going on death row  /""]",its at that point where theyre saying d like  here  youre  youre  going on death row  ,sv,MALE,3
"[""{c but } you'll stay there for twenty years. /""]",c but  youll stay there for twenty years ,^q,MALE,19
['uh-huh. /'],uhhuh ,b,MALE,2
['{c and } nothing is being done about it.  /'],c and  nothing is being done about it  ,sv,MALE,3
"['{f uh, } the laws exist and ((   ))  are frequently upheld [ [ in, + in, ] + {f uh, } in  ] appeals court just because of technicalities <swallowing> and because of maybe small little holes that their defending attorney can find.  /']",f uh  the laws exist and      are frequently upheld   in  in   f uh  in   appeals court just because of technicalities swallowing and because of maybe small little holes that their defending attorney can find  ,sv,MALE,3
"[""{c and } [ it's, + it's ] really getting out of hand ((   ))  in many states. /""]",c and   its  its  really getting out of hand      in many states ,sv,MALE,3
"['{d well, } <throat_clearing> the term technicality ((   )) . - /']",d well  throatclearing the term technicality       ,sv,MALE,3
"['the law enforcement community,']",the law enforcement community,sv,MALE,3
['<rustling>.'],rustling,x,MALE,8
"[""{f uh, } {f uh, } {d you know, } [ has to, + has to ] separate the difference between somebody who is being set up in which, {f uh, } grievous <<mispronounced>> acts are done [ [ [ to, + {f uh, } ] + to, ] + {d you know, } to ] get somebody into [ a, + a ] situation where they're going to be guilty [ of, + of ] a crime. /""]",f uh  f uh  d you know   has to  has to  separate the difference between somebody who is being set up in which f uh  grievous mispronounced acts are done    to  f uh    to   d you know  to  get somebody into  a  a  situation where theyre going to be guilty  of  of  a crime ,+,MALE,0
['<noise>.'],noise,x,MALE,8
"['[ or whether, + {f uh, } [ an-, + and  ] whether ] the rights of that individual [ are been, + have been, ] {d you know, } impuned.  /']", or whether  f uh   an  and   whether  the rights of that individual  are been  have been  d you know  impuned  ,sv,MALE,3
"[""{f uh, } [ {c but } + <throat_clearing> {c or } ] whether [ there's just, + {d you know, } a policeman has just ] made [ [ [ a, + {f uh, } <noise> a, ] + {d you know, } a ]  non,  + a noncritical error, ] though be it not the right way to do it - /""]",f uh   c but   throatclearing c or   whether  theres just  d you know  a policeman has just  made    a  f uh  noise a   d you know  a   non   a noncritical error  though be it not the right way to do it  ,sv,MALE,3
"['[ {c but, } +  {c but, ] } {d you know, } [ the, + the ] merits of the case in terms of, {d you know, }']", c but    c but   d you know   the  the  merits of the case in terms of d you know ,sv,MALE,3
['<talking.>'],talking,x,MALE,8
"['the guy was a law breaker, as being supportive.  /']",the guy was a law breaker as being supportive  ,+,MALE,0
"[""{d now, } [ i, + i'm, ] [ [ a-, + a-, ] + at ] this juncture  /""]",d now   i  im    a  a   at  this juncture  ,h,MALE,15
"[""[ i, + {d you know, } [ i'm, + i'm  ] ] not sure, {d you know, } what constitutes [ a, + a ] technicality.  /""]", i  d you know   im  im    not sure d you know  what constitutes  a  a  technicality  ,sd,MALE,1
"[""{d you know, } [ that, + that's ] what  all [ c-, + ]  [ these, + these ] hearings are about  /""]",d you know   that  thats  what  all  c     these  these  hearings are about  ,sv,MALE,3
"[""{c and } that's what all these, {d you know, } court cases are about.  /""]",c and  thats what all these d you know  court cases are about  ,sv,MALE,3
"['{e i mean } [ [ our, + {f uh, } our, ] + our ]  glorious, {f uh, } {d you know, } mayor here in washington is six days away from getting [ out of, + out of ] the can  /']",e i mean    our  f uh  our   our   glorious f uh  d you know  mayor here in washington is six days away from getting  out of  out of  the can  ,sd,MALE,1
"['{c and, }  {f uh, } <throat_clearing> {d you know, } [ he, + he ] tried to appeal his conviction.  {f uh, }  /']",c and   f uh  throatclearing d you know   he  he  tried to appeal his conviction  f uh   ,sd,MALE,1
"[""{c and, } {d you know, } it didn't work.  /""]",c and  d you know  it didnt work  ,sd,MALE,1
"['{c but } be that as it may, everybody who got enough money will pump the appeal process dry.  /']",c but  be that as it may everybody who got enough money will pump the appeal process dry  ,sv,MALE,3
"['{f uh, } [ in, + in ] the old days, {d you know, } and say round about times of battle of hastings, {d you know, } and the (( villages ))  if you were a transgressor, [ they, + they ] either, {d you know, } drove you out in the woods  or you became a ward of somebody  /']",f uh   in  in  the old days d you know  and say round about times of battle of hastings d you know  and the  villages   if you were a transgressor  they  they  either d you know  drove you out in the woods  or you became a ward of somebody  ,sd,MALE,1
"['{c and } [ he, + you ] were his slave.   /']",c and   he  you  were his slave   ,sd,MALE,1
"[""{c and } if he didn't like what you did, he killed you. /""]",c and  if he didnt like what you did he killed you ,sd,MALE,1
['<noise>.'],noise,x,MALE,8
"[""{c and } [ that has, + that's ] pretty effective. /""]",c and   that has  thats  pretty effective ,sv,MALE,3
"[""{f uh, } {d you know, } it's not good for civil rights, i guess,  /""]",f uh  d you know  its not good for civil rights i guess  ,sv,MALE,3
"[""{c but } it's pretty effective in that, {d you know, } you've got to get along in the community  /""]",c but  its pretty effective in that d you know  youve got to get along in the community  ,sv,MALE,3
"[""{c and } if you don't you'll perish.  either by the hand of [ [ your, + your, ] + your ] master or by being pushed out in the woods.  /""]",c and  if you dont youll perish  either by the hand of   your  your   your  master or by being pushed out in the woods  ,sv,MALE,3
"['{d so, } [ [ i, + i, ] + {e i mean } ] [ as, + as ] man has gotten more complicated so all of the, {f uh, } imaginations to, {f uh, } {d you know, } protect him [ from, + from ] being, {f uh, } dumped on by, {f uh, } civilian authority [ [ in, + in so-, ] + in criminal actions, ] especially, {d you know,  } murder cases and that sort of thing. /']",d so    i  i   e i mean    as  as  man has gotten more complicated so all of the f uh  imaginations to f uh  d you know  protect him  from  from  being f uh  dumped on by f uh  civilian authority   in  in so   in criminal actions  especially d you know   murder cases and that sort of thing ,sv,MALE,3
"['{d well, }  [ it seems like <cough>, + {d well } [ it, + it  ] seems as if  ] in the past typically <talking> there have been a lot of cases of people being wrongly tried or wrongly punished,  /']",d well    it seems like cough  d well   it  it   seems as if   in the past typically talking there have been a lot of cases of people being wrongly tried or wrongly punished  ,sv,MALE,3
"[""{c and } the whole idea behind the  current criminal process system <swallowing> is to protect those who (( actually ))  didn't the crimes,  albeit it seems that we are failing [ in that, + in that ] ultimate goal because there are times when people who are guilty are getting off.  /""]",c and  the whole idea behind the  current criminal process system swallowing is to protect those who  actually   didnt the crimes  albeit it seems that we are failing  in that  in that  ultimate goal because there are times when people who are guilty are getting off  ,sv,MALE,3
"[""{f um, } for instance, {f um } there's a case a few years back where, {f uh, } <swallowing> [ someone, + {f uh, } someone ]  who's [ [ being convicted for, + was under a tri-, ] + was going to trial for ] murder, was let off because of a technicality in that.  [ the of-, + the arresting officer, ] {f uh, } did not read the defendant their rights. /""]",f um  for instance f um  theres a case a few years back where f uh  swallowing  someone  f uh  someone   whos   being convicted for  was under a tri   was going to trial for  murder was let off because of a technicality in that   the of  the arresting officer  f uh  did not read the defendant their rights ,sd,MALE,1
