utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['okay.  /'],okay  ,"fo_o_fw_""_by_bc",FEMALE,0
"['i think the first thing they said, - /']",i think the first thing they said  ,sd,FEMALE,1
['i have written this down  /'],i have written this down  ,sd,FEMALE,1
"['{c so } it would, - /']",c so  it would  ,%,FEMALE,5
"[""[ is it p-, + do you think it's possible ] to have honesty in  government or  an honest government? /""]", is it p  do you think its possible  to have honesty in  government or  an honest government ,^q,FEMALE,19
['okay.  /'],okay  ,b,MALE,2
"[""you're asking what my opinion about,""]",youre asking what my opinion about,qy^d,MALE,16
['# yeah. # /'], yeah  ,ny,FEMALE,9
"[""# whether it's # possible <laughter> to have honesty in government.  /""]", whether its  possible laughter to have honesty in government  ,+,MALE,0
"['{d well, } i suspect that it is possible.  /']",d well  i suspect that it is possible  ,sv,MALE,3
"['{f uh, } i think it probably is more  likely if you have a small government unit where everybody knows everybody. /']",f uh  i think it probably is more  likely if you have a small government unit where everybody knows everybody ,sv,MALE,3
['right.  /'],right  ,aa,FEMALE,4
"[""that's a good point. /""]",thats a good point ,sv,FEMALE,3
"['{c but, }  {f uh, } other than that i think maybe it just depends on how you define honesty. /']",c but   f uh  other than that i think maybe it just depends on how you define honesty ,sv,MALE,3
"[""[ that's an int-, + {d you know, } that's interesting. ]  /""]", thats an int  d you know  thats interesting   ,sv,FEMALE,3
['i had read something one time  /'],i had read something one time  ,sd,FEMALE,1
"['{c and } it was just applying to governments in general,  /']",c and  it was just applying to governments in general  ,sd,FEMALE,1
['it was written many years ago.  /'],it was written many years ago  ,sd,FEMALE,1
"[""it said that it's impossible to have a completely  honest system of government because people who choose government for their positions are power seekers.  /""]",it said that its impossible to have a completely  honest system of government because people who choose government for their positions are power seekers  ,sd,FEMALE,1
['{c and } i thought that was interesting.  /'],c and  i thought that was interesting  ,sv,FEMALE,3
"[""it wasn't just talking about our government.  /""]",it wasnt just talking about our government  ,sd,FEMALE,1
"['it was just government in general.   from times past, {d you know } --']",it was just government in general   from times past d you know  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['-- on  /'], on  ,+,FEMALE,0
"['{c and, } -/']",c and  ,%,FEMALE,5
"[""{c so } they're saying that government officials would tend to  be power seekers. /""]",c so  theyre saying that government officials would tend to  be power seekers ,bf,MALE,20
['right.  /'],right  ,aa,FEMALE,4
['{c and } that would be a next question to ask.  /'],c and  that would be a next question to ask  ,sd,FEMALE,1
"['{c or } are they in there for their own gains,  /']",c or  are they in there for their own gains  ,qrr,FEMALE,33
"[""{c and } personally i feel  [ it's probably, + there's probably ] some of each. /""]",c and  personally i feel   its probably  theres probably  some of each ,sd,FEMALE,1
['right.  /'],right  ,b,MALE,2
['yeah.  /'],yeah  ,b,MALE,2
"['{c but } i think maybe a lot of them, {f um, } - /']",c but  i think maybe a lot of them f um   ,sv,MALE,3
"['say the more honest ones who are still looking out for themselves, it may be more matter of not what can i steal while in an office but how many friends can i make while,']",say the more honest ones who are still looking out for themselves it may be more matter of not what can i steal while in an office but how many friends can i make while,sv,MALE,3
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
"[""# i'm in office. # /""]", im in office  ,+,MALE,0
['# yeah. # /'], yeah  ,b,FEMALE,2
"['# {c and, }  # {d you know, } how good a name can i make  for myself and so forth.  /']", c and    d you know  how good a name can i make  for myself and so forth  ,^q,MALE,19
['{c so } i guess it would be like anything else. /'],c so  i guess it would be like anything else ,sv,MALE,3
['<<very faint>>  yeah. /'],very faint  yeah ,b,FEMALE,2
"['the president of general motors probably has the same, -/']",the president of general motors probably has the same ,sv,MALE,3
"['{f oh, } yeah. /']",f oh  yeah ,aa,FEMALE,4
['<laughter>.'],laughter,x,MALE,8
"['{c and } they talked, {f uh, } - /']",c and  they talked f uh   ,sd,FEMALE,1
"[""the other, let's see. - /""]",the other lets see  ,^h,FEMALE,27
"['third question was how [ m-, + ]  (( ))  serving for their own gains do you think goes on, - /']",third question was how  m       serving for their own gains do you think goes on  ,sd,FEMALE,1
"['then they, - /']",then they  ,%,FEMALE,5
"[""that's hard to answ-,  /""]",thats hard to answ  ,sv,FEMALE,3
"[""[ i'm sure there's a lot. + {d but } i agree with you,  there's a lot ] in business.  /""]", im sure theres a lot  d but  i agree with you  theres a lot  in business  ,sd,FEMALE,1
"[""[ i think that's just, + i think that's ] very normal,""]", i think thats just  i think thats  very normal,sv,FEMALE,3
"['# [ [ i think + i-, # ] +']",   i think  i   ,sv,MALE,3
"['# that we # should not ex-,  (( i think, )) - /']", that we  should not ex   i think   ,+,FEMALE,0
['i think we put too much on politicians.  /'],i think we put too much on politicians  ,sv,FEMALE,3
"['we expect them <laughter> to only be there to serve us, {d you know. } /']",we expect them laughter to only be there to serve us d you know  ,sv,FEMALE,3
"['i think ] a little more honesty in the campaigns would be,']",i think  a little more honesty in the campaigns would be,+,MALE,0
['# yeah. # /'], yeah  ,b,FEMALE,2
['# more to the # point.  /'], more to the  point  ,+,MALE,0
"['if you knew what you were getting  when you voted, {f uh, } -/']",if you knew what you were getting  when you voted f uh  ,sv,MALE,3
"[""that's a problem, isn't it? /""]",thats a problem isnt it ,qy,FEMALE,7
['yeah. /'],yeah ,ny,MALE,9
"[""it's interesting  /""]",its interesting  ,sv,FEMALE,3
