utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['okay. /'],okay ,"fo_o_fw_""_by_bc",FEMALE,0
['okay. /'],okay ,b^m,MALE,24
"['{d well } what do you think about the idea of, {f uh, } kids having to do public service work for a year?  /']",d well  what do you think about the idea of f uh  kids having to do public service work for a year  ,qw,FEMALE,12
"[""do you think it's a <breathing>, -/""]",do you think its a breathing ,qy,FEMALE,7
"[""{d well, } [ i, + i  ] think it's a pretty good idea.  /""]",d well   i  i   think its a pretty good idea  ,sv,MALE,3
"['i think they should either do that, [ or, + or ] afford some time to the military, [ or, + or  ] helping elderly people. /']",i think they should either do that  or  or  afford some time to the military  or  or   helping elderly people ,sv,MALE,3
"['yes,  /']",yes  ,aa,FEMALE,4
"['yes,  /']",yes  ,aa,FEMALE,4
"['def-, -/']",def ,%,FEMALE,5
"['[ [ i, + i, ] + {d you know, } i ] think that we have a bunch of elderly folks in the country that could use some help  /']",  i  i   d you know  i  think that we have a bunch of elderly folks in the country that could use some help  ,sv,MALE,3
"['{c and } i think that before we expend all our young talent overseas [ and, + and ] helping other countries we ought to perhaps give a little bit of our help to our own folks at home  /']",c and  i think that before we expend all our young talent overseas  and  and  helping other countries we ought to perhaps give a little bit of our help to our own folks at home  ,sv,MALE,3
['{c and } --'],c and  ,sv,MALE,3
"[""that's true. /""]",thats true ,aa,FEMALE,4
"[""-- i'm not sure that that's not a bad idea  /""]", im not sure that thats not a bad idea  ,+,MALE,0
"['[ {c and, } + {c or }  ] the military for a year or two,']", c and   c or    the military for a year or two,sv,MALE,3
['yeah. /'],yeah ,b,FEMALE,2
"[""wouldn't be bad for, - /""]",wouldnt be bad for  ,+,MALE,0
['i think it teaches kids how to grow.  /'],i think it teaches kids how to grow  ,sv,MALE,3
['how about yourself? /'],how about yourself ,qo,MALE,25
"['{f uh, } i agree with you.  /']",f uh  i agree with you  ,aa,FEMALE,4
"[""{f uh, } {f uh, } what i'm thinking about is back <breathing>, {d well, } when i was a kid, and much earlier than that, kids were kind of, [ i-, + i-, ] - /""]",f uh  f uh  what im thinking about is back breathing d well  when i was a kid and much earlier than that kids were kind of  i  i   ,sd,FEMALE,1
"['{d you know, } the parents kind of pushed them to join, {d like } the boy scouts <children> or girl scouts  /']",d you know  the parents kind of pushed them to join d like  the boy scouts children or girl scouts  ,sv,FEMALE,3
"['{c and } they did, [ [ do, + do ] + do ] a lot of public service activities,  /']",c and  they did   do  do   do  a lot of public service activities  ,sv,FEMALE,3
"[""{c but } these days they're not, {f uh, }  /""]",c but  these days theyre not f uh   ,sv,FEMALE,3
"[""[ par-, + parents ] aren't encouraging their kids to do things like that.  /""]", par  parents  arent encouraging their kids to do things like that  ,sv,FEMALE,3
"[""{c because } when i was in the girl scouts, we did a lot of public service things, because that's just part [ [ o-, + of, ] + of ] the scouting, and, {d you know. } -/""]",c because  when i was in the girl scouts we did a lot of public service things because thats just part   o  of   of  the scouting and d you know  ,sd,FEMALE,1
"['yeah,  /']",yeah  ,b,MALE,2
"[""[ i've, + i've, ] - /""]", ive  ive   ,%,MALE,5
"[""that's really great.  /""]",thats really great  ,sv,MALE,3
"['[ i, + i  ] really think that both the boy scouts and girl scouts is [ a excellent, + two excellent  ] organizations. /']", i  i   really think that both the boy scouts and girl scouts is  a excellent  two excellent   organizations ,sv,MALE,3
['they are  /'],they are  ,aa,FEMALE,4
"['{c but } parents, -/']",c but  parents ,%,FEMALE,5
"['{d you know, } kids seem like when they get ten or twelve years old they fall out of that, /']",d you know  kids seem like when they get ten or twelve years old they fall out of that ,sv,MALE,3
"['yeah,  /']",yeah  ,aa,FEMALE,4
['they do. /'],they do ,aa,FEMALE,4
"[""{c and } they don't follow it at all, {d you know. }  /""]",c and  they dont follow it at all d you know   ,sv,MALE,3
"['there are very few scouts go on,']",there are very few scouts go on,sv,MALE,3
"['{f oh, } no. /']",f oh  no ,aa,FEMALE,4
['and become eagle scouts.  /'],and become eagle scouts  ,+,MALE,0
"[""[ {c and, } + {c and }  ] i don't know what the high rank is for the gals  /""]", c and   c and    i dont know what the high rank is for the gals  ,sd,MALE,1
"['{c but, } -/']",c but  ,%,MALE,5
"['[ i, +  i, ] {f uh, } - /']", i   i  f uh   ,%,FEMALE,5
['senior. /'],senior ,sd,FEMALE,1
['oh.  /'],oh  ,b,MALE,2
"['senior,  /']",senior  ,b^m,MALE,24
['okay.  /'],okay  ,bk,MALE,14
"[""{c so, } there's not, {f uh, } -/""]",c so  theres not f uh  ,%,MALE,5
"[""{f oh, } they're just not, - /""]",f oh  theyre just not  ,%,FEMALE,5
"['once they get into junior high it just,']",once they get into junior high it just,sv,FEMALE,3
"['yeah,  /']",yeah  ,b,MALE,2
"['[ they, + they  ] lose interest. /']", they  they   lose interest ,sv,MALE,3
['not done anymore <children>. /'],not done anymore children ,+,FEMALE,0
"['{c and then } when they [ young, + young  ] adults,']",c and then  when they  young  young   adults,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""there's even less interest there.  /""]",theres even less interest there  ,+,MALE,0
"[""they're more for, i g-, -/""]",theyre more for i g ,sv,MALE,3
['me <laughter>. /'],me laughter ,^2,FEMALE,23
"['[ not, + not,  ] - /']", not  not    ,%,MALE,5
['yeah. /'],yeah ,aa,MALE,4
"['grab,  /']",grab  ,sd,FEMALE,1
"['grab,  /']",grab  ,sd,FEMALE,1
"['grab,  /']",grab  ,sd,FEMALE,1
['walk out <laughter>. /'],walk out laughter ,sd,FEMALE,1
"['yeah,  /']",yeah  ,aa,MALE,4
"[""you're absolutely right <laughter>. /""]",youre absolutely right laughter ,sv,MALE,3
['yeah  /'],yeah  ,b,FEMALE,2
['<sniffing>.'],sniffing,x,FEMALE,8
"[""i think it's a really a good thing.  /""]",i think its a really a good thing  ,sv,MALE,3
"['[ i, + i ] like to see, - /']", i  i  like to see  ,sd,MALE,1
"[""of course, there's, {d you know, } third world countries that can use all kind of help <laughter>. /""]",of course theres d you know  third world countries that can use all kind of help laughter ,sv,MALE,3
"['yeah,  /']",yeah  ,b,FEMALE,2
"[""{c but } there's a lot that can be done right here in this country,""]",c but  theres a lot that can be done right here in this country,sv,FEMALE,3
"['{c but } i think,']",c but  i think,sv,MALE,3
['too. /'],too ,+,FEMALE,0
