utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",FEMALE,0
"[""i don't, - /""]",i dont  ,%,FEMALE,5
"['do you have an opinion on that, on the u s r? /']",do you have an opinion on that on the u s r ,qy,FEMALE,7
"['{d well, } <breathing> the, - /']",d well  breathing the  ,%,MALE,5
"[""<lipsmack> i think [ i'm, + i'm ] skeptical about the whole thing.  {f uh, } and [ a, + still a ] little bit worried about them because of [ the his-, + the history ] of russia. /""]",lipsmack i think  im  im  skeptical about the whole thing  f uh  and  a  still a  little bit worried about them because of  the his  the history  of russia ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{c and } they're [ in a, + in a ] state of flux right now [ changing, + {f uh, } [ e-, + ] {f uh, } changing ] a great deal --""]",c and  theyre  in a  in a  state of flux right now  changing  f uh   e   f uh  changing  a great deal ,sd,MALE,1
['sure. /'],sure ,b,FEMALE,2
['-- primarily because of the economic distress. /'], primarily because of the economic distress ,+,MALE,0
['<<very faint>> uh-huh.  /'],very faint uhhuh  ,b,FEMALE,2
['sure. /'],sure ,b,FEMALE,2
"[""{c and } even in that situation, {f uh, } [ the, + ] it seems {d like } to me from what i've read [ in, + in ] the history of russia [ and, + and ] {d you know } different authors, {f uh, } there has always been a paranoia <laughter>.  /""]",c and  even in that situation f uh   the   it seems d like  to me from what ive read  in  in  the history of russia  and  and  d you know  different authors f uh  there has always been a paranoia laughter  ,sv,MALE,3
"[""they've always suspected everybody  /""]",theyve always suspected everybody  ,sv,MALE,3
['[ {c and } + --'], c and   ,sv,MALE,3
['sure. /'],sure ,b,FEMALE,2
"[""-- {c and } ] [ that's why they put, + {d you know, } that's why they put ] a lot of people in prison for years and years,  /""]", c and    thats why they put  d you know  thats why they put  a lot of people in prison for years and years  ,+,MALE,0
"[""{c and } that's why they put a lot of people to death. /""]",c and  thats why they put a lot of people to death ,sv,MALE,3
"['sure,  /']",sure  ,b,FEMALE,2
['that happens. /'],that happens ,b,FEMALE,2
"['yes,  /']",yes  ,b,MALE,2
"['{c but } stalin [ was a, + was a ] classical example i guess of that paranoia because [ he + --']",c but  stalin  was a  was a  classical example i guess of that paranoia because  he  ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- he ] probably killed more russians than, {f uh, } {d you know, } the russian army killed anybody else. /']", he  probably killed more russians than f uh  d you know  the russian army killed anybody else ,+,MALE,0
['sure.  /'],sure  ,b,FEMALE,2
['i guess in particular my viewpoint is that they financially cannot go into a war.  /'],i guess in particular my viewpoint is that they financially cannot go into a war  ,sv,FEMALE,3
"['{f uh, } they are desperate at this point in time to keep their country together,  /']",f uh  they are desperate at this point in time to keep their country together  ,sv,FEMALE,3
"['{c but } i could not foresee them severing what they have with the u s.  {f um, } because they need us at this current time because of their financial situation.  /']",c but  i could not foresee them severing what they have with the u s  f um  because they need us at this current time because of their financial situation  ,sv,FEMALE,3
"[""{f um, } from what i've been hearing is the u s, {f uh, } s r has been, {f uh, } almost bankrupt for years -- /""]",f um  from what ive been hearing is the u s f uh  s r has been f uh  almost bankrupt for years  ,sv,FEMALE,3
['yeah. /'],yeah ,b,MALE,2
"[""-- {c and } it's people are desperate,  /""]", c and  its people are desperate  ,sv,FEMALE,3
['{c and } there might be a revolution within the people.  /'],c and  there might be a revolution within the people  ,sv,FEMALE,3
"[""{c but } i don't think the u s would get involved with it because, {f uh, } there's too close of ties to where i think they understand that gorbachev is trying to make a change, and that we cannot run them like we run the u s --""]",c but  i dont think the u s would get involved with it because f uh  theres too close of ties to where i think they understand that gorbachev is trying to make a change and that we cannot run them like we run the u s ,sv,FEMALE,3
['sure. /'],sure ,b,MALE,2
['-- and that they have to make their own independent decision.  /'], and that they have to make their own independent decision  ,+,FEMALE,0
"['{c so, } i guess i really have no fear at all of the u s s r verses, {f uh, } - /']",c so  i guess i really have no fear at all of the u s s r verses f uh   ,sd,FEMALE,1
