utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['do you or your husband work for t i,  /']",do you or your husband work for t i  ,qy,MALE,7
['{c or } -/'],c or  ,%,MALE,5
"[""i'm a contract person at t i --""]",im a contract person at t i ,na,FEMALE,21
"['{f oh, } are you, -/']",f oh  are you ,bk,MALE,14
"['-- in fact involved with, {f uh, } data switchboard -- /']", in fact involved with f uh  data switchboard  ,+,FEMALE,0
"['{f oh, } i see.  /']",f oh  i see  ,bk,MALE,14
"[""{d well, } that's neat. /""]",d well  thats neat ,ba,MALE,6
"['-- {c and, } {f uh, } do you work for t i? /']", c and  f uh  do you work for t i ,qy,FEMALE,7
['uh-huh. /'],uhhuh ,ny,MALE,9
['uh-huh. /'],uhhuh ,bk,FEMALE,14
"[""{c so, } i've worked for them for several years, {d like } twelve now, i guess. /""]",c so  ive worked for them for several years d like  twelve now i guess ,sd,MALE,1
"['{f oh, } you sound very young --']",f oh  you sound very young ,sd,FEMALE,1
"['<laughter> right,  /']",laughter right  ,b,MALE,2
"['i try to, /']",i try to ,sd,MALE,1
['-- <laughter> like just out of college <laughter>. /'], laughter like just out of college laughter ,+,FEMALE,0
"['i try to think of myself as young,  /']",i try to think of myself as young  ,sd,MALE,1
"['{c but, } {f uh, } {d well, } have you seen any movies recently? /']",c but  f uh  d well  have you seen any movies recently ,sd,MALE,1
"[""{f uh, } i'm trying to think,  /""]",f uh  im trying to think  ,^h,FEMALE,27
"['we saw, {f uh, } dances with wolves -- /']",we saw f uh  dances with wolves  ,sd,FEMALE,1
"['{f oh, } did you? /']",f oh  did you ,bh,MALE,18
"['-- {c and, } {f uh, } have you seen that one? /']", c and  f uh  have you seen that one ,qy,FEMALE,7
"['no,  /']",no  ,nn,MALE,13
"[""i  haven't,   /""]",i  havent   ,sd,MALE,1
['i --'],i ,sd,MALE,1
['that was excellent. /'],that was excellent ,sv,FEMALE,3
"['-- [ have, + have  ] a hard time with movies that are real long.  /']",  have  have   a hard time with movies that are real long  ,+,MALE,0
"[""i don't know. /""]",i dont know ,%,MALE,5
"['{d well, } {c so } oddly enough, i do too,  /']",d well  c so  oddly enough i do too  ,sd,FEMALE,1
"['i get tired of sitting there,  and --']",i get tired of sitting there  and ,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
"['-- so does my husband,  /']", so does my husband  ,+,FEMALE,0
"['{c but } we both just thoroughly,  {d you know } --']",c but  we both just thoroughly  d you know  ,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
"['-- enjoyed it, just really liked it -- /']", enjoyed it just really liked it  ,+,FEMALE,0
"[""{d well, } i've heard a lot of good things about it. /""]",d well  ive heard a lot of good things about it ,sd,MALE,1
"[""-- {c and, } {f uh, } i'm trying to think,  /""]", c and  f uh  im trying to think  ,^h,FEMALE,27
"['we went to see [ a, + {f uh, } a  ] real funny one,  /']",we went to see  a  f uh  a   real funny one  ,sd,FEMALE,1
"[""i can't think now what the name of it was -- /""]",i cant think now what the name of it was  ,sd,FEMALE,1
"[""-- i've gone blank. /""]", ive gone blank ,sd,FEMALE,1
"['we saw the naked gun, two and a half -- /']",we saw the naked gun two and a half  ,sd,MALE,1
"['{f oh, } we have not seen that,  /']",f oh  we have not seen that  ,sd,FEMALE,1
['we want to see that one.  /'],we want to see that one  ,sd,FEMALE,1
"['-- {c and } [ that was, + that was  ] pretty funny,  /']", c and   that was  that was   pretty funny  ,sv,MALE,3
"['{c and then } we saw, - /']",c and then  we saw  ,sd,MALE,1
"['what was the spoof on top gun,  /']",what was the spoof on top gun  ,"fo_o_fw_""_by_bc",MALE,0
"[""it's -- -/""]",its  ,%,MALE,5
"[""{f oh, } i haven't seen that one. /""]",f oh  i havent seen that one ,sd,FEMALE,1
"[""-- {f oh, } i can't think of what that was called.  /""]", f oh  i cant think of what that was called  ,sd,MALE,1
"['we saw that too,  /']",we saw that too  ,sd,MALE,1
"['tha-, - /']",tha  ,%,MALE,5
['i was pretty disappointed in that one. /'],i was pretty disappointed in that one ,sd,MALE,1
['were you. /'],were you ,bh,FEMALE,18
"['<printer> yeah,  /']",printer yeah  ,aa,MALE,4
"['[ {c but, } + {f uh, } {c so, } ] {d you know, } through the summer, - /']", c but   f uh  c so   d you know  through the summer  ,%,MALE,5
"[""we have small children, so we don't get to see too many, but we've seen i guess two or three movies this past summer. /""]",we have small children so we dont get to see too many but weve seen i guess two or three movies this past summer ,sd,MALE,1
"[""my husband doesn't enjoy the shows as much going to them,  /""]",my husband doesnt enjoy the shows as much going to them  ,sd,FEMALE,1
['[ he + ] likes to rent them -- /'], he   likes to rent them  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['--  {c and so }  we watch a lot of them, {d you know, } at home --']",  c and so   we watch a lot of them d you know  at home ,sd,FEMALE,1
['right. /'],right ,b,MALE,2
"['-- as they come out,  /']", as they come out  ,+,FEMALE,0
"['{c and, } {f uh, } -/']",c and  f uh  ,%,FEMALE,5
['have you seen ghosts yet? /'],have you seen ghosts yet ,qy,MALE,7
"['yes,  /']",yes  ,ny,FEMALE,9
['yes. /'],yes ,ny,FEMALE,9
"['[ i really, + i  ] enjoyed that movie, /']", i really  i   enjoyed that movie ,sd,MALE,1
['did you?  /'],did you  ,bh,FEMALE,18
"['{d now } [ i, + i  ] was real disappointed -- /']",d now   i  i   was real disappointed  ,sd,FEMALE,1
['really. /'],really ,b,MALE,2
"[""-- i'm a real big patrick swayze fan -- /""]", im a real big patrick swayze fan  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- {c and, } {f uh, } i was really disappointed in it,  /']", c and  f uh  i was really disappointed in it  ,sd,FEMALE,1
"['it was-, - /']",it was  ,%,FEMALE,5
"['one, - /']",one  ,%,FEMALE,5
"[""i don't think it was as funny as what i was [ an-, + anticipating,  ]  /""]",i dont think it was as funny as what i was  an  anticipating    ,sv,FEMALE,3
['{c and } i guess i was expecting it to be kind of funny --'],c and  i guess i was expecting it to be kind of funny ,sd,FEMALE,1
"['{f oh, } yeah,  /']",f oh  yeah  ,b,MALE,2
