utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['all right.  /'],all right  ,"fo_o_fw_""_by_bc",FEMALE,0
"['{d well, } <noise>  {f uh, } quite a few  /']",d well  noise  f uh  quite a few  ,sd,FEMALE,1
"[""{c and } they're varied.  /""]",c and  theyre varied  ,sd,FEMALE,1
"[""they don't, {f uh, } {f uh, } encompass, {f uh, } many handcrafts like knitting and that kind of thing. /""]",they dont f uh  f uh  encompass f uh  many handcrafts like knitting and that kind of thing ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c but, }  i do, {f uh, } quite a bit of wreath making  /']",c but   i do f uh  quite a bit of wreath making  ,sd,FEMALE,1
['{c and } my dogs are my hobbies.  /'],c and  my dogs are my hobbies  ,sd,FEMALE,1
['i do a lot of gardening.  /'],i do a lot of gardening  ,sd,FEMALE,1
"['i go to estate sales, which takes up a lot of time. /']",i go to estate sales which takes up a lot of time ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{d now, } what do you mostly do </noise>? /']",d now  what do you mostly do noise ,qo,FEMALE,25
"[""{d well, } mostly right now [ i'm a, + <noise>  i do ] a lot of sports and stuff like  that is my hobbies and do a lot of things with my family as much as possible.  /""]",d well  mostly right now  im a  noise  i do  a lot of sports and stuff like  that is my hobbies and do a lot of things with my family as much as possible  ,sd,MALE,1
"[""[ we're, + {f uh, } we're ] about to take the kids to <noise>  go roller skating and a birthday party and stuff, /""]", were  f uh  were  about to take the kids to noise  go roller skating and a birthday party and stuff ,sd,MALE,1
"['{f oh, } /']",f oh  ,b,FEMALE,2
['# {d so. }   # -/'], d so     ,%,MALE,5
['# boy # </noise>  <laughter>. /'], boy  noise  laughter ,ba,FEMALE,6
['# yeah. # /'], yeah  ,b,MALE,2
['# that # should be fun. /'], that  should be fun ,ba,FEMALE,6
['yeah.  /'],yeah  ,aa,MALE,4
['fun for them. /'],fun for them ,sv,MALE,3
['yeah.  /'],yeah  ,aa,FEMALE,4
['how old are they? /'],how old are they ,qw,FEMALE,12
"[""{f uh, } i've got a little girl who's six and a little girl that's three. /""]",f uh  ive got a little girl whos six and a little girl thats three ,sd,MALE,1
"[""{d well, } i think that's better than having that party at home <noise>. /""]",d well  i think thats better than having that party at home noise ,sv,FEMALE,3
['yeah.  /'],yeah  ,aa,MALE,4
"[""{d well, } {f uh, } this is a friend's party  /""]",d well  f uh  this is a friends party  ,sd,MALE,1
"['{c and } [ they, + they ] rented, - /']",c and   they  they  rented  ,sd,MALE,1
