utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"[""why don't you start? /""]",why dont you start ,ad,MALE,22
"[""{f oh, } i don't know.  /""]",f oh  i dont know  ,h,MALE,15
"['[ i, + {f uh, } i ] refinished a  couple of old, {f uh, } dressers that were [ gi-, + ] handed down.  /']", i  f uh  i  refinished a  couple of old f uh  dressers that were  gi   handed down  ,sd,MALE,1
"[""{d you know, } [ nice +  it's nice ] tongue and groove, {f uh, } {f uh, } construction.  /""]",d you know   nice   its nice  tongue and groove f uh  f uh  construction  ,sd,MALE,1
"[""{f uh, } <inhaling> [ that's been, +  i've been ] pretty successful with that. /""]",f uh  inhaling  thats been   ive been  pretty successful with that ,sd,MALE,1
"[""things you already owned or things that you've picked up  just to do that? /""]",things you already owned or things that youve picked up  just to do that ,qy,MALE,7
['what? /'],what ,br,MALE,30
['are they things you already owned   or you pick them up  just to do that refinishing? /'],are they things you already owned   or you pick them up  just to do that refinishing ,qy,MALE,7
"['no,  /']",no  ,nn,MALE,13
"[""i've done some other things too.  {f uh, } {d you know. } /""]",ive done some other things too  f uh  d you know  ,sd,MALE,1
['yeah.  /'],yeah  ,b,MALE,2
"[""i've done both <throat_clearing>. /""]",ive done both throatclearing ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['{f uh, } {f uh, } my wife has picked up a couple of  things saying, {f uh, } {d boy } if we could refinish that, that would be a <noise> beautiful piece of  furniture  /']",f uh  f uh  my wife has picked up a couple of  things saying f uh  d boy  if we could refinish that that would be a noise beautiful piece of  furniture  ,sd,MALE,1
"[""{c and, } {f uh, } we've done it a couple of times.  /""]",c and  f uh  weve done it a couple of times  ,sd,MALE,1
['i guess # that # --'],i guess  that  ,sd,MALE,1
"['# {f oh, } yeah. # /']", f oh  yeah  ,b,MALE,2
"[""-- we've been fairly successful with those.  /""]", weve been fairly successful with those  ,+,MALE,0
"[""[ that's, + {f uh, } that's ] a kind of low risk sort of project, isn't it i guess. /""]", thats  f uh  thats  a kind of low risk sort of project isnt it i guess ,sv,MALE,3
['yeah.  /'],yeah  ,aa,MALE,4
"[""that's a good way to get started. /""]",thats a good way to get started ,sv,MALE,3
