utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",MALE,0
"['{d so } [ which, + {f uh, } what ]  basketball teams are you interested in? /']",d so   which  f uh  what   basketball teams are you interested in ,qw,MALE,12
"[""{d well, } i guess i'm a big [ laker, + l a  laker ] fan,""]",d well  i guess im a big  laker  l a  laker  fan,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['when it comes to pros.  /'],when it comes to pros  ,+,MALE,0
"['{f uh, } the college ranks,  {f um, } i guess i really, - /']",f uh  the college ranks  f um  i guess i really  ,sd,MALE,1
"['of course i try to follow my alma mater,  /']",of course i try to follow my alma mater  ,sd,MALE,1
"[""that's, {f uh, } b y u,""]",thats f uh  b y u,sd,MALE,1
['uh-huh /'],uhhuh ,b,MALE,2
['in utah.   /'],in utah   ,+,MALE,0
"[""{c but } they don't have much of a team usually. /""]",c but  they dont have much of a team usually ,sv,MALE,3
"['no,  /']",no  ,aa,MALE,4
"[""they're more of a football team than they are basketball team. /""]",theyre more of a football team than they are basketball team ,sv,MALE,3
"['yeah,  /']",yeah  ,aa,MALE,4
['yeah.  /'],yeah  ,aa,MALE,4
['you see them in football on t v once in awhile. /'],you see them in football on t v once in awhile ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['you never see them [ on  a, + on ] nationally basketball. /']",you never see them  on  a  on  nationally basketball ,sd,MALE,1
"[""{d you know, } that's true.  /""]",d you know  thats true  ,aa,MALE,4
"[""i don't think i've ever seen them nationally on basketball. /""]",i dont think ive ever seen them nationally on basketball ,sd,MALE,1
"['[ they, + {f uh, } last year they ]  had a really good team,  /']", they  f uh  last year they   had a really good team  ,sv,MALE,3
['((   ))  the year that danny aines was there. /'],     the year that danny aines was there ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['that was about five, six years ago by now. /']",that was about five six years ago by now ,sd,MALE,1
['{f huh. } /'],f huh  ,%,MALE,5
"['{c so, } they made it to the <noise> sweet sixteen,']",c so  they made it to the noise sweet sixteen,sd,MALE,1
['{f um. } /'],f um  ,%,MALE,5
"['once or twice,']",once or twice,+,MALE,0
"[""that's not too bad. /""]",thats not too bad ,sv,MALE,3
"['in their history,  /']",in their history  ,+,MALE,0
"[""{c and } that's, - /""]",c and  thats  ,%,MALE,5
['{c and } they usually lose in the first round. /'],c and  they usually lose in the first round ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['((   ))  <laughter>. /'],     laughter ,x,MALE,8
['<laughter>.'],laughter,x,MALE,8
['how about you? /'],how about you ,qo,MALE,25
"[""{d well, } i'm, {f uh, } originally from  the saint louis area,  /""]",d well  im f uh  originally from  the saint louis area  ,sd,MALE,1
"['{c so } the only basketball team, pro anyway, in that part of the country is chicago.  /']",c so  the only basketball team pro anyway in that part of the country is chicago  ,sd,MALE,1
"['{c  so, }  [ i, + i ] do pull for chicago. /']",c  so    i  i  do pull for chicago ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{e i mean, } of course, this year is  a good year to be [ a, + a ] chicago [ b-, + ] fan, i guess, because they're doing pretty good. /""]",e i mean  of course this year is  a good year to be  a  a  chicago  b   fan i guess because theyre doing pretty good ,sv,MALE,3
"[""is it the bulls you're talking about? /""]",is it the bulls youre talking about ,qy,MALE,7
"['yeah,  /']",yeah  ,ny,MALE,9
['yeah. /'],yeah ,ny,MALE,9
"['yeah,  /']",yeah  ,b,MALE,2
"['the pro, -/']",the pro ,bf,MALE,20
"[""{f um, } as far as college teams, {f uh, }  i know it's really easy to say,  /""]",f um  as far as college teams f uh   i know its really easy to say  ,sd,MALE,1
"[""{c but } i've been pulling for, {f uh, } duke for about four years now  /""]",c but  ive been pulling for f uh  duke for about four years now  ,sd,MALE,1
