utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay, bill, {f um, }  /']",okay bill f um   ,"fo_o_fw_""_by_bc",MALE,0
"[""as you think over the plans and so forth that the company you're working with now, - /""]",as you think over the plans and so forth that the company youre working with now  ,sd,MALE,1
['who do you work with at this time? /'],who do you work with at this time ,qw,MALE,12
"['{d well, } i own the company. /']",d well  i own the company ,sd,MALE,1
['you own the company.  /'],you own the company  ,b^m,MALE,24
['# all right. # /'], all right  ,ba,MALE,6
"[""# i'm the president # and c e o of the company. /""]", im the president  and c e o of the company ,sd,MALE,1
['my goodness. /'],my goodness ,ba,MALE,6
"['{c so, } {f uh, } i guess, {f uh, } i determine what the benefits are <laughter>. /']",c so  f uh  i guess f uh  i determine what the benefits are laughter ,sv,MALE,3
"['yeah,  /']",yeah  ,aa,MALE,4
['i guess you do. /'],i guess you do ,aa,MALE,4
"['[ {c but, } + {f uh, } {c so ] } what are you asking me,  /']", c but   f uh  c so   what are you asking me  ,qw,MALE,12
"['[ what, + what ] benefits i think are most important? /']", what  what  benefits i think are most important ,qw,MALE,12
"['{d well, } [ what, + what ] do you think of the, - /']",d well   what  what  do you think of the  ,qw,MALE,12
"[""let's put it this way,  /""]",lets put it this way  ,^h,MALE,27
"['what do you think are the most important benefits for those working for you, [ other than, + other than ] their present salary? /']",what do you think are the most important benefits for those working for you  other than  other than  their present salary ,qw,MALE,12
"[""{f um, } i'd say in today's economy, besides basic benefits, {f uh, } such as, {f um, } health insurance and life insurance and [ the, + ] some type of retirement plan --""]",f um  id say in todays economy besides basic benefits f uh  such as f um  health insurance and life insurance and  the   some type of retirement plan ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- i'd say that, {f uh, } most of the employees, {f uh, } {f um, } that we have really like [ a, + a ] profit sharing plan. /""]", id say that f uh  most of the employees f uh  f um  that we have really like  a  a  profit sharing plan ,+,MALE,0
"['a profit sharing plan,  /']",a profit sharing plan  ,b^m,MALE,24
"[""that's interesting,  /""]",thats interesting  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
