utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['women? /'],women ,"fo_o_fw_""_by_bc",FEMALE,0
"['yeah,  /']",yeah  ,ny,FEMALE,9
"['the changing roles of women,  how roles changed  /']",the changing roles of women  how roles changed  ,sd,FEMALE,1
['{c and } what do you see coming in the future. /'],c and  what do you see coming in the future ,sd,FEMALE,1
"['{f oh, } okay,  /']",f oh  okay  ,bk,FEMALE,14
"[""that's not a broad enough topic <laughter>. /""]",thats not a broad enough topic laughter ,sd,FEMALE,1
"['okay,  /']",okay  ,b,FEMALE,2
['yeah.  /'],yeah  ,b,FEMALE,2
['sounds good. /'],sounds good ,sv,FEMALE,3
"[""i'm ready when you are. /""]",im ready when you are ,sd,FEMALE,1
"['okay,  /']",okay  ,b,FEMALE,2
['hold on. /'],hold on ,ad,FEMALE,22
['okay. /'],okay ,aa,FEMALE,4
['<clicking>  are you there? /'],clicking  are you there ,qy,FEMALE,7
"['yeah,  /']",yeah  ,ny,FEMALE,9
"[""i'm here. /""]",im here ,sd,FEMALE,1
"['{f oh } my goodness,  /']",f oh  my goodness  ,ba,FEMALE,6
"[""i can't believe  i did that.  /""]",i cant believe  i did that  ,sd,FEMALE,1
"['okay,  /']",okay  ,^h,FEMALE,27
['hold on. /'],hold on ,ad,FEMALE,22
"[""that's okay. /""]",thats okay ,aa,FEMALE,4
"['<beep>  okay, {f um, }  /']",beep  okay f um   ,"fo_o_fw_""_by_bc",FEMALE,0
['i. -/'],i ,%,FEMALE,5
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",FEMALE,0
"[""{f um, } i don't know,  /""]",f um  i dont know  ,h,FEMALE,15
"['are you in your thirties,  /']",are you in your thirties  ,qy,FEMALE,7
"['{c or, } -/']",c or  ,%,FEMALE,5
"['no,  /']",no  ,nn,FEMALE,13
"[""[ i, + i'm ] twenty-three. /""]", i  im  twentythree ,sd,FEMALE,1
"['{f oh, } okay. /']",f oh  okay ,bk,FEMALE,14
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
['# {d well } # then i can tell you  that roles have changed.  /'], d well   then i can tell you  that roles have changed  ,sd,FEMALE,1
"[""i'm thirty-eight <laughter>, /""]",im thirtyeight laughter ,sd,FEMALE,1
"['# uh-huh,  /']", uhhuh  ,b,FEMALE,2
['uh-huh. # /'],uhhuh  ,b,FEMALE,2
['# {c and } they # changed quite a bit. /'], c and  they  changed quite a bit ,sv,FEMALE,3
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
"['# {f um, } # i, - /']", f um   i  ,%,FEMALE,5
"['this was my twentieth high school reunion, in chicago. /']",this was my twentieth high school reunion in chicago ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and } basically, {f um, } the choices,  {e i mean, } {d you know, }  /']",c and  basically f um  the choices  e i mean  d you know   ,%,FEMALE,5
['you probably heard that in the fifties women liked to stay home and all that. /'],you probably heard that in the fifties women liked to stay home and all that ,sv,FEMALE,3
"['right,  /']",right  ,b,FEMALE,2
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""that's kind of, {f um, } the opposite of what  it was in the sixties and early seventies. /""]",thats kind of f um  the opposite of what  it was in the sixties and early seventies ,sd,FEMALE,1
['right. /'],right ,b,FEMALE,2
"['it was sort of just to {f um, } go protest, /']",it was sort of just to f um  go protest ,sv,FEMALE,3
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
"['# {c and, } # {f uh, } just, everybody be damned and  live with some one,  /']", c and   f uh  just everybody be damned and  live with some one  ,sv,FEMALE,3
"['{c and, } {d you know, }']",c and  d you know ,sv,FEMALE,3
"['# uh-huh,  /']", uhhuh  ,b,FEMALE,2
"['i know that, th-, # -/']",i know that th  ,%,FEMALE,5
"['# [ soci-, + social ] morals were a # little bit lacking. /']",  soci  social  morals were a  little bit lacking ,+,FEMALE,0
"['uh-huh,  /']",uhhuh  ,b,FEMALE,2
"['i know that, {f uh, } [ in, +  in ]  the early seventies, {f uh, } i think women were the first people [ to, + to ]  make a move as far as individuals. /']",i know that f uh   in   in   the early seventies f uh  i think women were the first people  to  to   make a move as far as individuals ,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{f um, } {f uh, } before that a lot of people  that wanted to protest were large groups like, {f uh, } black people, or, {d you know, }  just large, large groups of people,  /']",f um  f uh  before that a lot of people  that wanted to protest were large groups like f uh  black people or d you know   just large large groups of people  ,sv,FEMALE,3
"['[ {c but, } + {c but } ] the, -/']", c but   c but   the ,%,FEMALE,5
['right  /'],right  ,b,FEMALE,2
