utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{d so, } what do you think about a  year or two of public service? /']",d so  what do you think about a  year or two of public service ,qo,MALE,25
"[""{d well, } i know it's hard for young  people to think about giving up [ their years, + {d you know, } [ fr-, + ] their carefree years ] -- /""]",d well  i know its hard for young  people to think about giving up  their years  d you know   fr   their carefree years   ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- {c but } people that i have known that  have done that, like from other countries, especially,']", c but  people that i have known that  have done that like from other countries especially,sd,FEMALE,1
['yeah.  /'],yeah  ,b,MALE,2
['yeah. /'],yeah ,b,MALE,2
"['from germany and finland, {f um, }  [ they are just, + they have ] such a better, more mature, outlook on life  /']",from germany and finland f um    they are just  they have  such a better more mature outlook on life  ,+,FEMALE,0
"[""{c and }  i think they're better people --""]",c and   i think theyre better people ,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- because of it,  /']", because of it  ,+,FEMALE,0
"[""they're much more responsible.  /""]",theyre much more responsible  ,sv,FEMALE,3
"['i know, {f um, } the church that i go to, {f um, } the young men give two  years of their life when they turn nineteen, {d you know, } /']",i know f um  the church that i go to f um  the young men give two  years of their life when they turn nineteen d you know  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""they're encouraged to do that, missionary work,  /""]",theyre encouraged to do that missionary work  ,sd,FEMALE,1
"['{c and } [ i be-, + i really believe ] that the people that do that are  better people that make our,']",c and   i be  i really believe  that the people that do that are  better people that make our,sd,FEMALE,1
"['{d you know, } [ i, +']",d you know   i ,aa,MALE,4
['society better. /'],society better ,+,FEMALE,0
['i ] really agree with you.  /'],i  really agree with you  ,+,MALE,0
"[""{f um, } [ i, + {f uh, } though i've ]  never done that myself, i, [ i'm, + ] was a basically an  education major when i graduated from college  /""]",f um   i  f uh  though ive   never done that myself i  im   was a basically an  education major when i graduated from college  ,sd,MALE,1
"['{c and } i accepted a job that at the time was just slightly above the poverty level to teach to, {f um, } very rural children in a very low  income district  /']",c and  i accepted a job that at the time was just slightly above the poverty level to teach to f um  very rural children in a very low  income district  ,sd,MALE,1
['{c and } i spent a year teaching there -- /'],c and  i spent a year teaching there  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- {c and } i think it was probably one of  my largest eye-opening experiences because i come from nice middle class white suburban home -- /'], c and  i think it was probably one of  my largest eyeopening experiences because i come from nice middle class white suburban home  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- {c and } i did it, {f um, } for one reason  i  wanted, - /']", c and  i did it f um  for one reason  i  wanted  ,sd,MALE,1
['i was working on a masters degree  /'],i was working on a masters degree  ,sd,MALE,1
"['{c so } i wanted to stay close to where  i was working on a masters degree, but also because i just thought that it would  be interesting to live some place else so totally different than my own up bringing -- /']",c so  i wanted to stay close to where  i was working on a masters degree but also because i just thought that it would  be interesting to live some place else so totally different than my own up bringing  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- {c and } i, - /']", c and  i  ,%,MALE,5
"['[ it changed, + it probably changed ]  my political views  /']", it changed  it probably changed   my political views  ,sd,MALE,1
['it changed my understanding of the world around me -- /'],it changed my understanding of the world around me  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- {c and } i think, {f um, } in fact, [ i-, + if ]  i had to do it all again i, {d you know, } - /']", c and  i think f um  in fact  i  if   i had to do it all again i d you know   ,sd,MALE,1
"[""after that, {d you know, } you never think of it  [ because, + i guess because ] i paid for all of my college education myself,  i never thought about doing that because i had all these college loans i'd started paying back. /""]",after that d you know  you never think of it   because  i guess because  i paid for all of my college education myself  i never thought about doing that because i had all these college loans id started paying back ,sd,MALE,1
['huh. /'],huh ,b,FEMALE,2
"['{f um, } {c beca-, } so [ that was, + that was ]  one reason why i never considered it  /']",f um  c beca  so  that was  that was   one reason why i never considered it  ,sd,MALE,1
"[""{c but } now that i'm further along, and i'm still paying  these college loans,""]",c but  now that im further along and im still paying  these college loans,sd,MALE,1
['<laughter>'],laughter,x,FEMALE,8
"[""[ i, + i ] think realistically, {d you know, }  you can have your college loans delayed now, because i had them delayed because  i'm back in graduate school at thirty years old, /""]", i  i  think realistically d you know   you can have your college loans delayed now because i had them delayed because  im back in graduate school at thirty years old ,+,MALE,0
['yeah. /'],yeah ,b,FEMALE,2
"[""{f um, } i had them delayed because i'm back  in graduate school and on that form it says if your joining the peace corps  you can have them delayed -- /""]",f um  i had them delayed because im back  in graduate school and on that form it says if your joining the peace corps  you can have them delayed  ,sd,MALE,1
['{f huh. }  <<clinking and rattling in background.>> /'],f huh   clinking and rattling in background ,%,FEMALE,5
"['-- {c and } i thought that was, {d you know, }  very interesting  /']", c and  i thought that was d you know   very interesting  ,sd,MALE,1
"['{c and } [ i, + i ] would have thought of that earlier  /']",c and   i  i  would have thought of that earlier  ,sd,MALE,1
"['i probably would have done, {d you know, } just like,  [ [ is that, + is this, ] + is that ] the mormon church,']",i probably would have done d you know  just like    is that  is this   is that  the mormon church,qy,MALE,7
['yes.  <<background voices>> /'],yes  background voices ,ny,FEMALE,9
['that does that? /'],that does that ,+,MALE,0
['yes. /'],yes ,ny,FEMALE,9
"['{c because } one of my neighbors, {f uh, }  did that in pittsburgh, from pittsburgh. /']",c because  one of my neighbors f uh   did that in pittsburgh from pittsburgh ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and } i thought, {d you know, }  that really, - /']",c and  i thought d you know   that really  ,sd,MALE,1
